strategy;selectivity;maxToAverageRatio;averageLatency;averageCryptoTime;averageComputeTime;failCheckPeriod;healthCheckPeriod;multicastSize;deadline;failureRate;depth;fanout;groupSize;concentration;random;seed;status;work;latency;completeness;circulatingAggregateIds;finalUsedBandwidth;observedFailureRate;work_Querier;failures_Querier;messages_Querier;initial_nodes_Querier;final_nodes_Querier;bandwidth_Querier;work_Aggregator;failures_Aggregator;messages_Aggregator;initial_nodes_Aggregator;final_nodes_Aggregator;bandwidth_Aggregator;work_LeafAggregator;failures_LeafAggregator;messages_LeafAggregator;initial_nodes_LeafAggregator;final_nodes_LeafAggregator;bandwidth_LeafAggregator;work_Contributor;failures_Contributor;messages_Contributor;initial_nodes_Contributor;final_nodes_Contributor;bandwidth_Contributor;work_Backup;failures_Backup;messages_Backup;initial_nodes_Backup;final_nodes_Backup;bandwidth_Backup
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;4,00;4,00;4,00;0,00;false;OPTI-f0,0001-s4-d4-c0-6/10;Success;486400,00;2600,00;100,00;85,00;2388,00;0,23;0,00;0,00;8,00;1,00;1,00;0,00;0,00;0,00;756,00;84,00;84,00;84,00;307200,00;0,00;4732,00;256,00;256,00;256,00;179200,00;1,00;1276,00;256,00;256,00;2048,00;0,00;1,00;0,00;256,00;256,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;4,00;4,00;4,00;0,00;false;OPTI-f0,0001-s4-d4-c0-7/10;Success;486400,00;2600,00;100,00;85,00;2388,00;0,00;0,00;0,00;8,00;1,00;1,00;0,00;0,00;0,00;756,00;84,00;84,00;84,00;307200,00;0,00;4736,00;256,00;256,00;256,00;179200,00;0,00;1280,00;256,00;256,00;2048,00;0,00;0,00;0,00;256,00;256,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;4,00;4,00;4,00;0,00;false;OPTI-f0,0001-s4-d4-c0-8/10;Success;490500,00;7900,00;99,22;93,00;2418,00;0,82;0,00;0,00;22,00;1,00;1,00;0,00;1900,00;1,00;1626,00;84,00;85,00;106,00;308400,00;0,00;6289,00;256,00;256,00;264,00;179200,00;3,00;2290,00;256,00;256,00;2048,00;1000,00;3,00;9,00;256,00;255,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;4,00;4,00;4,00;0,00;false;OPTI-f0,0001-s4-d4-c0-9/10;Success;498700,00;8900,00;100,00;85,00;2391,00;0,70;0,00;0,00;16,00;1,00;1,00;0,00;2100,00;1,00;1614,00;84,00;84,00;84,00;310800,00;3,00;7252,00;256,00;259,00;256,00;182800,00;0,00;3304,00;256,00;256,00;2051,00;3000,00;2,00;27,00;256,00;253,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;3,00;4,00;4,00;1,00;false;OPTI-f0,0001-s4-d4-c1-0/10;Success;486400,00;6100,00;100,00;21,00;2132,00;0,25;0,00;0,00;12,00;1,00;1,00;0,00;0,00;0,00;280,00;20,00;20,00;20,00;307200,00;0,00;3788,00;64,00;64,00;64,00;179200,00;1,00;1276,00;256,00;256,00;2048,00;0,00;0,00;0,00;64,00;64,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;3,00;4,00;4,00;1,00;false;OPTI-f0,0001-s4-d4-c1-1/10;Success;486400,00;6100,00;100,00;21,00;2132,00;0,99;0,00;0,00;12,00;1,00;1,00;0,00;0,00;0,00;280,00;20,00;20,00;20,00;307200,00;0,00;3784,00;64,00;64,00;64,00;179200,00;2,00;1272,00;256,00;256,00;2048,00;0,00;2,00;0,00;64,00;64,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;3,00;4,00;4,00;1,00;false;OPTI-f0,0001-s4-d4-c1-2/10;Success;490500,00;7700,00;100,00;25,00;2148,00;1,48;400,00;0,00;20,00;1,00;1,00;0,00;2700,00;1,00;398,00;20,00;21,00;20,00;307200,00;0,00;3876,00;64,00;64,00;80,00;179200,00;4,00;1264,00;256,00;256,00;2048,00;1000,00;1,00;9,00;64,00;63,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;3,00;4,00;4,00;1,00;false;OPTI-f0,0001-s4-d4-c1-3/10;Success;486400,00;6100,00;100,00;21,00;2132,00;0,49;0,00;0,00;12,00;1,00;1,00;0,00;0,00;0,00;280,00;20,00;20,00;20,00;307200,00;0,00;3784,00;64,00;64,00;64,00;179200,00;2,00;1272,00;256,00;256,00;2048,00;0,00;0,00;0,00;64,00;64,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;3,00;4,00;4,00;1,00;false;OPTI-f0,0001-s4-d4-c1-4/10;Success;517300,00;15400,00;98,83;30,00;2193,00;1,98;0,00;0,00;37,00;1,00;1,00;0,00;2100,00;0,00;721,00;20,00;20,00;40,00;318600,00;3,00;6995,00;64,00;67,00;76,00;193600,00;4,00;4196,00;256,00;256,00;2077,00;3000,00;1,00;27,00;64,00;61,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;3,00;4,00;4,00;1,00;false;OPTI-f0,0001-s4-d4-c1-5/10;Success;486400,00;6100,00;100,00;21,00;2132,00;0,00;0,00;0,00;12,00;1,00;1,00;0,00;0,00;0,00;280,00;20,00;20,00;20,00;307200,00;0,00;3792,00;64,00;64,00;64,00;179200,00;0,00;1280,00;256,00;256,00;2048,00;0,00;0,00;0,00;64,00;64,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;3,00;4,00;4,00;1,00;false;OPTI-f0,0001-s4-d4-c1-6/10;Success;486400,00;6100,00;100,00;21,00;2132,00;0,00;0,00;0,00;12,00;1,00;1,00;0,00;0,00;0,00;280,00;20,00;20,00;20,00;307200,00;0,00;3792,00;64,00;64,00;64,00;179200,00;0,00;1280,00;256,00;256,00;2048,00;0,00;0,00;0,00;64,00;64,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;3,00;4,00;4,00;1,00;false;OPTI-f0,0001-s4-d4-c1-7/10;Success;497700,00;15400,00;99,22;27,00;2167,00;0,74;0,00;0,00;34,00;1,00;1,00;0,00;700,00;0,00;702,00;20,00;20,00;34,00;312000,00;1,00;7066,00;64,00;65,00;72,00;184000,00;2,00;4276,00;256,00;256,00;2061,00;1000,00;0,00;9,00;64,00;63,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;3,00;4,00;4,00;1,00;false;OPTI-f0,0001-s4-d4-c1-8/10;Success;484800,00;7600,00;99,61;23,00;2126,00;0,99;0,00;0,00;16,00;1,00;1,00;0,00;0,00;0,00;382,00;20,00;20,00;20,00;306000,00;1,00;3842,00;64,00;64,00;66,00;178800,00;3,00;1268,00;256,00;256,00;2040,00;0,00;0,00;0,00;64,00;64,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;3,00;4,00;4,00;1,00;false;OPTI-f0,0001-s4-d4-c1-9/10;Success;486400,00;6100,00;100,00;21,00;2132,00;0,74;0,00;0,00;12,00;1,00;1,00;0,00;0,00;0,00;280,00;20,00;20,00;20,00;307200,00;0,00;3780,00;64,00;64,00;64,00;179200,00;3,00;1268,00;256,00;256,00;2048,00;0,00;0,00;0,00;64,00;64,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;2,00;4,00;4,00;2,00;false;OPTI-f0,0001-s4-d4-c2-0/10;Success;485200,00;22000,00;98,44;8,00;2065,00;1,71;0,00;0,00;37,00;1,00;1,00;0,00;0,00;0,00;178,00;4,00;4,00;5,00;306300,00;0,00;3330,00;16,00;16,00;18,00;178900,00;5,00;1260,00;256,00;256,00;2042,00;0,00;0,00;0,00;16,00;16,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;2,00;4,00;4,00;2,00;false;OPTI-f0,0001-s4-d4-c2-1/10;Success;486000,00;22200,00;98,05;12,00;2085,00;3,07;0,00;0,00;44,00;1,00;1,00;0,00;0,00;0,00;187,00;4,00;4,00;12,00;306900,00;0,00;3357,00;16,00;16,00;27,00;179100,00;8,00;1252,00;256,00;256,00;2046,00;0,00;1,00;0,00;16,00;16,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;2,00;4,00;4,00;2,00;false;OPTI-f0,0001-s4-d4-c2-2/10;Success;520800,00;38700,00;98,05;13,00;2138,00;2,05;0,00;0,00;68,00;1,00;1,00;0,00;700,00;0,00;298,00;4,00;4,00;16,00;320700,00;1,00;9120,00;16,00;17,00;32,00;198400,00;5,00;6932,00;256,00;256,00;2090,00;1000,00;0,00;9,00;16,00;15,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;2,00;4,00;4,00;2,00;false;OPTI-f0,0001-s4-d4-c2-3/10;Success;516000,00;32400,00;98,05;13,00;2122,00;2,39;0,00;0,00;60,00;1,00;1,00;0,00;700,00;0,00;257,00;4,00;4,00;16,00;316200,00;1,00;7037,00;16,00;17,00;31,00;198100,00;6,00;4961,00;256,00;256,00;2075,00;1000,00;0,00;9,00;16,00;15,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;2,00;4,00;4,00;2,00;false;OPTI-f0,0001-s4-d4-c2-4/10;Success;486400,00;20400,00;100,00;5,00;2068,00;2,05;0,00;0,00;32,00;1,00;1,00;0,00;0,00;0,00;156,00;4,00;4,00;4,00;307200,00;0,00;3308,00;16,00;16,00;16,00;179200,00;6,00;1256,00;256,00;256,00;2048,00;0,00;0,00;0,00;16,00;16,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;2,00;4,00;4,00;2,00;false;OPTI-f0,0001-s4-d4-c2-5/10;Success;486400,00;20400,00;100,00;5,00;2068,00;1,71;0,00;0,00;32,00;1,00;1,00;0,00;0,00;0,00;156,00;4,00;4,00;4,00;307200,00;0,00;3316,00;16,00;16,00;16,00;179200,00;4,00;1264,00;256,00;256,00;2048,00;0,00;1,00;0,00;16,00;16,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;2,00;4,00;4,00;2,00;false;OPTI-f0,0001-s4-d4-c2-6/10;Success;484800,00;21900,00;99,61;5,00;2060,00;3,07;0,00;0,00;36,00;1,00;1,00;0,00;0,00;0,00;176,00;4,00;4,00;4,00;306000,00;0,00;3304,00;16,00;16,00;16,00;178800,00;9,00;1244,00;256,00;256,00;2040,00;0,00;0,00;0,00;16,00;16,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;2,00;4,00;4,00;2,00;false;OPTI-f0,0001-s4-d4-c2-7/10;Success;507600,00;26100,00;98,05;11,00;2088,00;2,39;0,00;0,00;49,00;1,00;1,00;0,00;700,00;0,00;213,00;4,00;4,00;13,00;308100,00;1,00;4453,00;16,00;17,00;27,00;197800,00;6,00;2582,00;256,00;256,00;2048,00;1000,00;0,00;9,00;16,00;15,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;2,00;4,00;4,00;2,00;false;OPTI-f0,0001-s4-d4-c2-8/10;Success;523500,00;41700,00;97,66;17,00;2161,00;3,41;0,00;0,00;78,00;1,00;1,00;0,00;700,00;0,00;326,00;4,00;4,00;22,00;323400,00;1,00;10081,00;16,00;17,00;40,00;198400,00;8,00;7857,00;256,00;256,00;2099,00;1000,00;1,00;9,00;16,00;15,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;2,00;4,00;4,00;2,00;false;OPTI-f0,0001-s4-d4-c2-9/10;Success;486400,00;20400,00;100,00;5,00;2068,00;2,05;0,00;0,00;32,00;1,00;1,00;0,00;0,00;0,00;156,00;4,00;4,00;4,00;307200,00;0,00;3308,00;16,00;16,00;16,00;179200,00;6,00;1256,00;256,00;256,00;2048,00;0,00;0,00;0,00;16,00;16,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;5,00;4,00;4,00;0,00;false;OPTI-f0,0001-s4-d5-c0-0/10;Success;1958300,00;9000,00;99,41;366,00;9644,00;0,97;0,00;0,00;31,00;1,00;1,00;0,00;2800,00;3,00;6560,00;340,00;341,00;412,00;1231500,00;9,00;29181,00;1024,00;1027,00;1044,00;720000,00;10,00;13200,00;1024,00;1024,00;8188,00;4000,00;11,00;36,00;1024,00;1020,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;5,00;4,00;4,00;0,00;false;OPTI-f0,0001-s4-d5-c0-1/10;Success;1965300,00;9000,00;99,22;384,00;9665,00;1,03;400,00;0,00;33,00;1,00;1,00;0,00;7800,00;6,00;6597,00;340,00;345,00;426,00;1231800,00;9,00;29158,00;1024,00;1026,00;1053,00;718300,00;12,00;13173,00;1024,00;1024,00;8186,00;7000,00;8,00;63,00;1024,00;1017,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;5,00;4,00;4,00;0,00;false;OPTI-f0,0001-s4-d5-c0-2/10;Success;1961500,00;9000,00;99,51;366,00;9645,00;0,73;0,00;0,00;26,00;1,00;1,00;0,00;5400,00;3,00;6567,00;340,00;345,00;406,00;1232100,00;7,00;29186,00;1024,00;1025,00;1043,00;718000,00;6,00;13231,00;1024,00;1024,00;8196,00;6000,00;9,00;54,00;1024,00;1018,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;5,00;4,00;4,00;0,00;false;OPTI-f0,0001-s4-d5-c0-3/10;Success;1980500,00;10900,00;99,41;373,00;9693,00;1,08;0,00;0,00;37,00;1,00;1,00;0,00;12800,00;6,00;8314,00;340,00;345,00;431,00;1239300,00;9,00;30258,00;1024,00;1027,00;1060,00;720400,00;10,00;13240,00;1024,00;1024,00;8202,00;8000,00;12,00;72,00;1024,00;1016,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;5,00;4,00;4,00;0,00;false;OPTI-f0,0001-s4-d5-c0-4/10;Success;1965900,00;9000,00;99,71;353,00;9573,00;0,79;0,00;0,00;19,00;1,00;1,00;0,00;7500,00;6,00;6513,00;340,00;347,00;358,00;1230900,00;6,00;29139,00;1024,00;1026,00;1033,00;718500,00;8,00;13220,00;1024,00;1024,00;8182,00;9000,00;7,00;81,00;1024,00;1015,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;5,00;4,00;4,00;0,00;false;OPTI-f0,0001-s4-d5-c0-5/10;Success;1965300,00;9000,00;99,80;351,00;9595,00;0,88;0,00;0,00;21,00;1,00;1,00;0,00;8500,00;6,00;6521,00;340,00;346,00;368,00;1231800,00;8,00;29145,00;1024,00;1025,00;1032,00;718000,00;7,00;13240,00;1024,00;1024,00;8195,00;7000,00;9,00;62,00;1024,00;1017,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;5,00;4,00;4,00;0,00;false;OPTI-f0,0001-s4-d5-c0-6/10;Success;2034000,00;16900,00;99,02;402,00;9804,00;1,61;0,00;0,00;60,00;1,00;1,00;0,00;24100,00;5,00;11834,00;340,00;345,00;493,00;1257900,00;16,00;40500,00;1024,00;1038,00;1068,00;733000,00;12,00;21282,00;1024,00;1024,00;8243,00;19000,00;22,00;171,00;1024,00;1005,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;5,00;4,00;4,00;0,00;false;OPTI-f0,0001-s4-d5-c0-7/10;Success;2008400,00;14700,00;99,22;395,00;9749,00;1,44;0,00;0,00;52,00;1,00;1,00;0,00;11600,00;3,00;10050,00;340,00;341,00;464,00;1250700,00;19,00;39412,00;1024,00;1035,00;1056,00;729100,00;10,00;21285,00;1024,00;1024,00;8229,00;17000,00;17,00;133,00;1024,00;1012,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;5,00;4,00;4,00;0,00;false;OPTI-f0,0001-s4-d5-c0-8/10;Success;1948100,00;8000,00;99,12;381,00;9696,00;0,76;0,00;0,00;38,00;1,00;1,00;0,00;1900,00;1,00;6589,00;340,00;341,00;456,00;1228800,00;6,00;25194,00;1024,00;1024,00;1056,00;716400,00;12,00;9158,00;1024,00;1024,00;8184,00;1000,00;7,00;9,00;1024,00;1023,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;5,00;4,00;4,00;0,00;false;OPTI-f0,0001-s4-d5-c0-9/10;Success;1965500,00;9000,00;99,32;378,00;9677,00;0,97;0,00;0,00;36,00;1,00;1,00;0,00;6600,00;7,00;6579,00;340,00;344,00;431,00;1234200,00;6,00;29222,00;1024,00;1026,00;1053,00;718900,00;8,00;13208,00;1024,00;1024,00;8193,00;5800,00;12,00;52,00;1024,00;1018,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;4,00;4,00;4,00;1,00;false;OPTI-f0,0001-s4-d5-c1-0/10;Success;1973800,00;15500,00;99,12;121,00;8678,00;1,23;0,00;0,00;47,00;1,00;1,00;0,00;2100,00;0,00;2979,00;84,00;84,00;174,00;1237500,00;5,00;28269,00;256,00;259,00;292,00;731200,00;10,00;17126,00;1024,00;1024,00;8212,00;3000,00;5,00;27,00;256,00;253,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;4,00;4,00;4,00;1,00;false;OPTI-f0,0001-s4-d5-c1-1/10;Success;1969500,00;15500,00;98,34;149,00;8786,00;1,79;0,00;0,00;76,00;1,00;1,00;0,00;2800,00;1,00;3057,00;84,00;86,00;256,00;1236600,00;5,00;28255,00;256,00;258,00;320,00;726100,00;21,00;16999,00;1024,00;1024,00;8210,00;4000,00;2,00;36,00;256,00;252,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;4,00;4,00;4,00;1,00;false;OPTI-f0,0001-s4-d5-c1-2/10;Success;1969400,00;12700,00;98,83;129,00;8701,00;1,42;0,00;0,00;56,00;1,00;1,00;0,00;2800,00;0,00;2583,00;84,00;86,00;198,00;1236500,00;6,00;23977,00;256,00;258,00;299,00;726300,00;15,00;13058,00;1024,00;1024,00;8204,00;3800,00;2,00;34,00;256,00;252,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;4,00;4,00;4,00;1,00;false;OPTI-f0,0001-s4-d5-c1-3/10;Success;1972300,00;15500,00;98,63;133,00;8705,00;1,60;0,00;0,00;54,00;1,00;1,00;0,00;4400,00;1,00;3013,00;84,00;87,00;199,00;1236900,00;7,00;28214,00;256,00;258,00;303,00;726000,00;18,00;17031,00;1024,00;1024,00;8203,00;5000,00;0,00;44,00;256,00;251,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;4,00;4,00;4,00;1,00;false;OPTI-f0,0001-s4-d5-c1-4/10;Success;1955900,00;12500,00;99,02;121,00;8667,00;1,60;0,00;0,00;51,00;1,00;1,00;0,00;2300,00;3,00;2530,00;84,00;85,00;182,00;1230000,00;3,00;24004,00;256,00;257,00;292,00;721600,00;14,00;13127,00;1024,00;1024,00;8193,00;2000,00;6,00;17,00;256,00;254,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;4,00;4,00;4,00;1,00;false;OPTI-f0,0001-s4-d5-c1-5/10;Success;1948500,00;8000,00;99,22;124,00;8642,00;1,23;0,00;0,00;45,00;1,00;1,00;0,00;3100,00;1,00;1689,00;84,00;85,00;171,00;1227900,00;0,00;15481,00;256,00;256,00;285,00;716500,00;15,00;5088,00;1024,00;1024,00;8186,00;1000,00;4,00;9,00;256,00;255,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;4,00;4,00;4,00;1,00;false;OPTI-f0,0001-s4-d5-c1-6/10;Success;1945200,00;8000,00;99,80;105,00;8589,00;0,37;0,00;0,00;25,00;1,00;1,00;0,00;0,00;0,00;1646,00;84,00;84,00;124,00;1228500,00;0,00;15465,00;256,00;256,00;275,00;716700,00;6,00;5103,00;1024,00;1024,00;8190,00;0,00;0,00;0,00;256,00;256,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;4,00;4,00;4,00;1,00;false;OPTI-f0,0001-s4-d5-c1-7/10;Success;1945600,00;6200,00;100,00;85,00;8532,00;0,31;0,00;0,00;12,00;1,00;1,00;0,00;0,00;0,00;1260,00;84,00;84,00;84,00;1228800,00;0,00;15412,00;256,00;256,00;256,00;716800,00;4,00;5108,00;1024,00;1024,00;8192,00;0,00;1,00;0,00;256,00;256,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;4,00;4,00;4,00;1,00;false;OPTI-f0,0001-s4-d5-c1-8/10;Success;2037400,00;26900,00;97,85;167,00;8922,00;2,90;0,00;0,00;98,00;1,00;1,00;0,00;9100,00;3,00;4397,00;84,00;85,00;297,00;1266900,00;11,00;43808,00;256,00;264,00;333,00;752200,00;25,00;32663,00;1024,00;1024,00;8292,00;9200,00;8,00;79,00;256,00;247,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;4,00;4,00;4,00;1,00;false;OPTI-f0,0001-s4-d5-c1-9/10;Success;1945600,00;6200,00;100,00;85,00;8532,00;0,37;0,00;0,00;12,00;1,00;1,00;0,00;0,00;0,00;1260,00;84,00;84,00;84,00;1228800,00;0,00;15413,00;256,00;256,00;256,00;716800,00;3,00;5109,00;1024,00;1024,00;8192,00;0,00;3,00;0,00;256,00;256,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;3,00;4,00;4,00;2,00;false;OPTI-f0,0001-s4-d5-c2-0/10;Success;2088700,00;50100,00;95,80;138,00;8785,00;4,86;0,00;0,00;156,00;1,00;1,00;0,00;4800,00;1,00;2054,00;20,00;21,00;220,00;1288600,00;5,00;49062,00;64,00;68,00;195,00;791100,00;45,00;40660,00;1024,00;1024,00;8370,00;4200,00;6,00;37,00;64,00;59,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;3,00;4,00;4,00;2,00;false;OPTI-f0,0001-s4-d5-c2-1/10;Success;1973600,00;32500,00;95,90;90,00;8538,00;4,18;0,00;0,00;117,00;1,00;1,00;0,00;700,00;0,00;1360,00;20,00;20,00;173,00;1236600,00;1,00;29170,00;64,00;65,00;154,00;735300,00;46,00;20463,00;1024,00;1024,00;8211,00;1000,00;2,00;9,00;64,00;63,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;3,00;4,00;4,00;2,00;false;OPTI-f0,0001-s4-d5-c2-2/10;Success;1950300,00;25800,00;97,07;75,00;8443,00;3,07;0,00;0,00;91,00;1,00;1,00;0,00;3800,00;2,00;1124,00;20,00;22,00;134,00;1228500,00;0,00;17588,00;64,00;64,00;133,00;716000,00;32,00;9178,00;1024,00;1024,00;8176,00;2000,00;2,00;18,00;64,00;62,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;3,00;4,00;4,00;2,00;false;OPTI-f0,0001-s4-d5-c2-3/10;Success;1973400,00;32800,00;96,19;114,00;8626,00;3,92;0,00;0,00;141,00;1,00;1,00;0,00;700,00;0,00;1423,00;20,00;20,00;228,00;1235700,00;1,00;29438,00;64,00;65,00;186,00;736000,00;43,00;20579,00;1024,00;1024,00;8212,00;1000,00;2,00;9,00;64,00;63,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;3,00;4,00;4,00;2,00;false;OPTI-f0,0001-s4-d5-c2-4/10;Success;1944000,00;22000,00;99,80;30,00;8277,00;1,79;0,00;0,00;36,00;1,00;1,00;0,00;0,00;0,00;888,00;20,00;20,00;20,00;1227600,00;1,00;13341,00;64,00;64,00;73,00;716400,00;18,00;5052,00;1024,00;1024,00;8184,00;0,00;2,00;0,00;64,00;64,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;3,00;4,00;4,00;2,00;false;OPTI-f0,0001-s4-d5-c2-5/10;Success;1979300,00;41500,00;96,09;99,00;8593,00;3,84;0,00;0,00;138,00;1,00;1,00;0,00;700,00;0,00;1689,00;20,00;20,00;198,00;1242600,00;1,00;41253,00;64,00;65,00;167,00;735000,00;42,00;32306,00;1024,00;1024,00;8228,00;1000,00;2,00;9,00;64,00;63,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;3,00;4,00;4,00;2,00;false;OPTI-f0,0001-s4-d5-c2-6/10;Success;1985100,00;44800,00;96,78;105,00;8638,00;3,67;0,00;0,00;148,00;1,00;1,00;0,00;700,00;0,00;1805,00;20,00;20,00;211,00;1247400,00;1,00;45521,00;64,00;65,00;176,00;736000,00;39,00;36427,00;1024,00;1024,00;8251,00;1000,00;3,00;9,00;64,00;63,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;3,00;4,00;4,00;2,00;false;OPTI-f0,0001-s4-d5-c2-7/10;Success;1969900,00;29800,00;97,75;78,00;8489,00;2,81;0,00;0,00;101,00;1,00;1,00;0,00;700,00;0,00;1232,00;20,00;20,00;148,00;1232400,00;1,00;25476,00;64,00;65,00;140,00;736000,00;28,00;16885,00;1024,00;1024,00;8201,00;800,00;4,00;7,00;64,00;63,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;3,00;4,00;4,00;2,00;false;OPTI-f0,0001-s4-d5-c2-8/10;Success;2059600,00;35500,00;96,19;105,00;8617,00;4,09;0,00;0,00;110,00;1,00;1,00;0,00;2800,00;0,00;1496,00;20,00;20,00;164,00;1260400,00;4,00;32061,00;64,00;68,00;170,00;792800,00;43,00;23326,00;1024,00;1024,00;8283,00;3600,00;1,00;32,00;64,00;60,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0001;3,00;4,00;4,00;2,00;false;OPTI-f0,0001-s4-d5-c2-9/10;Success;2065900,00;40900,00;96,00;96,00;8595,00;4,18;0,00;0,00;88,00;1,00;1,00;0,00;2800,00;0,00;1677,00;20,00;20,00;127,00;1269900,00;5,00;36526,00;64,00;68,00;159,00;789200,00;44,00;27784,00;1024,00;1024,00;8309,00;4000,00;0,00;36,00;64,00;60,00;0,00
