strategy;selectivity;maxToAverageRatio;averageLatency;averageCryptoTime;averageComputeTime;failCheckPeriod;healthCheckPeriod;multicastSize;deadline;failureRate;depth;fanout;groupSize;concentration;random;seed;status;work;latency;completeness;circulatingAggregateIds;finalUsedBandwidth;observedFailureRate;work_Querier;failures_Querier;messages_Querier;initial_nodes_Querier;final_nodes_Querier;bandwidth_Querier;work_Aggregator;failures_Aggregator;messages_Aggregator;initial_nodes_Aggregator;final_nodes_Aggregator;bandwidth_Aggregator;work_LeafAggregator;failures_LeafAggregator;messages_LeafAggregator;initial_nodes_LeafAggregator;final_nodes_LeafAggregator;bandwidth_LeafAggregator;work_Contributor;failures_Contributor;messages_Contributor;initial_nodes_Contributor;final_nodes_Contributor;bandwidth_Contributor;work_Backup;failures_Backup;messages_Backup;initial_nodes_Backup;final_nodes_Backup;bandwidth_Backup
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;4,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d4-c0-21/50;Success;589600,00;5500,00;68,75;89,00;2987,00;1,60;0,00;0,00;22,00;1,00;1,00;0,00;300,00;3,00;1462,00;105,00;105,00;114,00;384500,00;6,00;9747,00;320,00;320,00;315,00;204800,00;3,00;2766,00;256,00;256,00;2558,00;0,00;4,00;0,00;320,00;320,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;4,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d4-c0-22/50;Success;588500,00;5600,00;76,56;105,00;3020,00;1,60;0,00;0,00;35,00;1,00;1,00;0,00;600,00;3,00;1493,00;105,00;105,00;159,00;383100,00;8,00;9660,00;320,00;320,00;306,00;204800,00;5,00;2749,00;256,00;256,00;2555,00;0,00;0,00;0,00;320,00;320,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;4,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d4-c0-23/50;Success;588900,00;8500,00;78,13;112,00;3054,00;2,50;0,00;0,00;46,00;1,00;1,00;0,00;900,00;4,00;2044,00;105,00;105,00;186,00;383200,00;9,00;11219,00;320,00;320,00;317,00;204800,00;4,00;3994,00;256,00;256,00;2551,00;0,00;8,00;0,00;320,00;320,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;4,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d4-c0-24/50;Success;588900,00;5600,00;90,63;96,00;3015,00;1,60;0,00;0,00;28,00;1,00;1,00;0,00;300,00;2,00;1495,00;105,00;105,00;140,00;383800,00;4,00;9728,00;320,00;320,00;319,00;204800,00;5,00;2765,00;256,00;256,00;2556,00;0,00;5,00;0,00;320,00;320,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;4,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d4-c0-25/50;Success;611000,00;20400,00;42,19;125,00;3094,00;5,89;0,00;0,00;62,00;1,00;1,00;0,00;2200,00;5,00;3787,00;105,00;105,00;247,00;404800,00;19,00;17445,00;320,00;320,00;307,00;204000,00;13,00;8591,00;256,00;256,00;2540,00;0,00;22,00;0,00;320,00;320,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;4,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d4-c0-26/50;Success;588100,00;5600,00;96,88;92,00;3007,00;1,60;0,00;0,00;23,00;1,00;1,00;0,00;300,00;1,00;1498,00;105,00;105,00;134,00;383000,00;4,00;9690,00;320,00;320,00;318,00;204800,00;4,00;2771,00;256,00;256,00;2555,00;0,00;7,00;0,00;320,00;320,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;4,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d4-c0-27/50;Success;614900,00;20200,00;0,00;99,00;2998,00;5,79;100,00;0,00;34,00;1,00;1,00;0,00;1300,00;2,00;3923,00;105,00;105,00;144,00;409500,00;13,00;17379,00;320,00;320,00;311,00;204000,00;18,00;8201,00;256,00;256,00;2543,00;0,00;25,00;0,00;320,00;320,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;4,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d4-c0-28/50;Success;589300,00;5600,00;73,44;91,00;3001,00;1,60;0,00;0,00;22,00;1,00;1,00;0,00;300,00;2,00;1480,00;105,00;105,00;123,00;384200,00;2,00;9740,00;320,00;320,00;319,00;204800,00;4,00;2779,00;256,00;256,00;2559,00;0,00;8,00;0,00;320,00;320,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;4,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d4-c0-29/50;Success;588500,00;8200,00;0,00;86,00;2964,00;2,40;100,00;0,00;14,00;1,00;1,00;0,00;700,00;5,00;1946,00;105,00;105,00;110,00;383400,00;7,00;10534,00;320,00;320,00;309,00;204300,00;4,00;3502,00;256,00;256,00;2545,00;0,00;8,00;0,00;320,00;320,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;4,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d4-c0-30/50;Success;587100,00;5600,00;82,81;105,00;3023,00;1,60;0,00;0,00;33,00;1,00;1,00;0,00;600,00;2,00;1506,00;105,00;105,00;159,00;381700,00;7,00;9609,00;320,00;320,00;313,00;204800,00;4,00;2760,00;256,00;256,00;2551,00;0,00;3,00;0,00;320,00;320,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;4,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d4-c0-31/50;Success;593600,00;11500,00;56,25;118,00;3050,00;3,29;0,00;0,00;43,00;1,00;1,00;0,00;1200,00;6,00;2487,00;105,00;105,00;188,00;387900,00;9,00;12907,00;320,00;320,00;312,00;204500,00;7,00;5201,00;256,00;256,00;2550,00;0,00;11,00;0,00;320,00;320,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;4,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d4-c0-32/50;Success;587400,00;5200,00;0,00;81,00;2938,00;1,50;100,00;0,00;9,00;1,00;1,00;0,00;200,00;5,00;1424,00;105,00;105,00;82,00;383100,00;2,00;9034,00;320,00;320,00;312,00;204000,00;5,00;2278,00;256,00;256,00;2544,00;0,00;3,00;0,00;320,00;320,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;4,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d4-c0-33/50;Success;590100,00;5400,00;75,00;86,00;2984,00;1,60;0,00;0,00;19,00;1,00;1,00;0,00;300,00;2,00;1465,00;105,00;105,00;104,00;385000,00;4,00;9523,00;320,00;320,00;320,00;204800,00;4,00;2770,00;256,00;256,00;2560,00;0,00;6,00;0,00;320,00;320,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;4,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d4-c0-34/50;Success;589300,00;5200,00;0,00;85,00;2967,00;1,50;100,00;0,00;11,00;1,00;1,00;0,00;200,00;4,00;1432,00;105,00;105,00;93,00;384200,00;2,00;8975,00;320,00;320,00;315,00;204800,00;7,00;2266,00;256,00;256,00;2559,00;0,00;2,00;0,00;320,00;320,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;4,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d4-c0-35/50;Success;591200,00;8200,00;0,00;88,00;2992,00;2,40;100,00;0,00;22,00;1,00;1,00;0,00;400,00;3,00;1978,00;105,00;105,00;115,00;385900,00;4,00;10617,00;320,00;320,00;319,00;204800,00;6,00;3513,00;256,00;256,00;2558,00;0,00;11,00;0,00;320,00;320,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;4,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d4-c0-36/50;Success;588600,00;5600,00;96,88;91,00;3002,00;1,60;0,00;0,00;23,00;1,00;1,00;0,00;200,00;0,00;1490,00;105,00;105,00;129,00;383600,00;5,00;9691,00;320,00;320,00;318,00;204800,00;7,00;2742,00;256,00;256,00;2555,00;0,00;4,00;0,00;320,00;320,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;4,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d4-c0-37/50;Success;609300,00;20400,00;18,75;109,00;3069,00;5,89;0,00;0,00;40,00;1,00;1,00;0,00;2100,00;9,00;3841,00;105,00;105,00;210,00;402900,00;19,00;17407,00;320,00;320,00;313,00;204300,00;14,00;8604,00;256,00;256,00;2546,00;0,00;17,00;0,00;320,00;320,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;4,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d4-c0-38/50;Success;588700,00;5600,00;78,13;101,00;3023,00;1,60;0,00;0,00;35,00;1,00;1,00;0,00;500,00;3,00;1490,00;105,00;105,00;154,00;383400,00;4,00;9704,00;320,00;320,00;311,00;204800,00;3,00;2785,00;256,00;256,00;2558,00;0,00;6,00;0,00;320,00;320,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;4,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d4-c0-39/50;Success;601800,00;20600,00;67,19;119,00;3091,00;5,99;0,00;0,00;45,00;1,00;1,00;0,00;1700,00;2,00;3973,00;105,00;105,00;234,00;395800,00;22,00;17552,00;320,00;320,00;310,00;204300,00;10,00;8733,00;256,00;256,00;2547,00;0,00;26,00;0,00;320,00;320,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;4,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d4-c0-40/50;Success;587300,00;5200,00;0,00;85,00;2966,00;1,50;100,00;0,00;12,00;1,00;1,00;0,00;300,00;2,00;1449,00;105,00;105,00;96,00;382100,00;5,00;8936,00;320,00;320,00;318,00;204800,00;5,00;2272,00;256,00;256,00;2552,00;0,00;3,00;0,00;320,00;320,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;4,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d4-c0-41/50;Success;611100,00;20400,00;31,25;104,00;3056,00;5,89;0,00;0,00;40,00;1,00;1,00;0,00;2000,00;9,00;3738,00;105,00;105,00;193,00;404800,00;16,00;17578,00;320,00;320,00;314,00;204300,00;15,00;8700,00;256,00;256,00;2549,00;0,00;19,00;0,00;320,00;320,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;4,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d4-c0-42/50;Success;594900,00;11500,00;73,44;98,00;3012,00;3,29;0,00;0,00;29,00;1,00;1,00;0,00;1100,00;3,00;2524,00;105,00;105,00;159,00;389500,00;10,00;12934,00;320,00;320,00;312,00;204300,00;13,00;5117,00;256,00;256,00;2541,00;0,00;7,00;0,00;320,00;320,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;4,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d4-c0-43/50;Success;617000,00;23600,00;35,94;110,00;3081,00;6,79;0,00;0,00;49,00;1,00;1,00;0,00;1900,00;8,00;4232,00;105,00;105,00;219,00;410800,00;17,00;19475,00;320,00;320,00;314,00;204300,00;15,00;9813,00;256,00;256,00;2548,00;0,00;28,00;0,00;320,00;320,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;4,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d4-c0-44/50;Success;590000,00;8400,00;73,44;105,00;3020,00;2,40;0,00;0,00;37,00;1,00;1,00;0,00;1000,00;3,00;2004,00;105,00;105,00;152,00;384200,00;10,00;10957,00;320,00;320,00;317,00;204800,00;7,00;3957,00;256,00;256,00;2551,00;0,00;4,00;0,00;320,00;320,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;4,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d4-c0-45/50;Success;603800,00;20400,00;7,81;132,00;3092,00;5,89;0,00;0,00;64,00;1,00;1,00;0,00;1900,00;11,00;3667,00;105,00;105,00;229,00;397400,00;15,00;17302,00;320,00;320,00;315,00;204500,00;10,00;8746,00;256,00;256,00;2548,00;0,00;23,00;0,00;320,00;320,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;4,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d4-c0-46/50;Success;587700,00;5600,00;82,81;100,00;3022,00;1,60;0,00;0,00;32,00;1,00;1,00;0,00;500,00;2,00;1502,00;105,00;105,00;155,00;382400,00;6,00;9655,00;320,00;320,00;314,00;204800,00;4,00;2767,00;256,00;256,00;2553,00;0,00;4,00;0,00;320,00;320,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;4,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d4-c0-47/50;Success;589400,00;11200,00;0,00;100,00;3005,00;3,29;100,00;0,00;19,00;1,00;1,00;0,00;1100,00;5,00;2482,00;105,00;105,00;149,00;383900,00;12,00;12069,00;320,00;320,00;313,00;204300,00;6,00;4731,00;256,00;256,00;2543,00;0,00;10,00;0,00;320,00;320,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;4,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d4-c0-48/50;Success;588400,00;5600,00;85,94;93,00;3003,00;1,60;0,00;0,00;26,00;1,00;1,00;0,00;300,00;3,00;1480,00;105,00;105,00;132,00;383300,00;5,00;9727,00;320,00;320,00;315,00;204800,00;3,00;2776,00;256,00;256,00;2556,00;0,00;5,00;0,00;320,00;320,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;4,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d4-c0-49/50;Success;588900,00;5400,00;75,00;88,00;2978,00;1,60;0,00;0,00;18,00;1,00;1,00;0,00;300,00;3,00;1459,00;105,00;105,00;103,00;383800,00;4,00;9492,00;320,00;320,00;319,00;204800,00;3,00;2771,00;256,00;256,00;2556,00;0,00;6,00;0,00;320,00;320,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;5,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d5-c0-0/50;Success;2347500,00;5200,00;0,00;337,00;11842,00;1,55;100,00;0,00;9,00;1,00;1,00;0,00;1400,00;9,00;5852,00;425,00;425,00;385,00;1528100,00;22,00;35735,00;1280,00;1280,00;1260,00;817900,00;11,00;9082,00;1024,00;1024,00;10197,00;0,00;20,00;0,00;1280,00;1280,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;5,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d5-c0-1/50;Success;2371400,00;11200,00;0,00;410,00;12040,00;3,29;100,00;0,00;19,00;1,00;1,00;0,00;4500,00;22,00;9895,00;425,00;425,00;598,00;1549200,00;39,00;48681,00;1280,00;1280,00;1254,00;817600,00;30,00;18849,00;1024,00;1024,00;10188,00;0,00;41,00;0,00;1280,00;1280,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;5,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d5-c0-2/50;Success;2674800,00;38500,00;5,86;666,00;12867,00;10,90;0,00;0,00;127,00;1,00;1,00;0,00;13300,00;53,00;24133,00;425,00;425,00;1442,00;1844600,00;127,00;110321,00;1280,00;1280,00;1244,00;816900,00;110,00;60284,00;1024,00;1024,00;10181,00;0,00;147,00;0,00;1280,00;1280,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;5,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d5-c0-3/50;Success;2419100,00;17200,00;0,00;479,00;12406,00;5,01;100,00;0,00;29,00;1,00;1,00;0,00;7400,00;29,00;13878,00;425,00;425,00;952,00;1594200,00;62,00;61643,00;1280,00;1280,00;1250,00;817400,00;51,00;28134,00;1024,00;1024,00;10204,00;0,00;59,00;0,00;1280,00;1280,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;5,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d5-c0-4/50;Success;2696600,00;38400,00;14,06;780,00;13295,00;10,87;0,00;0,00;289,00;1,00;1,00;0,00;13400,00;36,00;24444,00;425,00;425,00;1822,00;1864600,00;137,00;109313,00;1280,00;1280,00;1267,00;818600,00;131,00;59694,00;1024,00;1024,00;10206,00;0,00;132,00;0,00;1280,00;1280,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;5,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d5-c0-5/50;Success;2413100,00;17200,00;0,00;467,00;12278,00;5,01;100,00;0,00;29,00;1,00;1,00;0,00;6800,00;27,00;13761,00;425,00;425,00;848,00;1589300,00;61,00;61694,00;1280,00;1280,00;1253,00;816900,00;52,00;28159,00;1024,00;1024,00;10177,00;0,00;61,00;0,00;1280,00;1280,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;5,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d5-c0-6/50;Success;2929000,00;56700,00;6,25;751,00;13293,00;15,64;0,00;0,00;107,00;1,00;1,00;0,00;18200,00;74,00;29859,00;425,00;425,00;1842,00;2092500,00;213,00;143845,00;1280,00;1280,00;1261,00;818300,00;151,00;83123,00;1024,00;1024,00;10190,00;0,00;189,00;0,00;1280,00;1280,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;5,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d5-c0-7/50;Success;2491700,00;26400,00;20,70;568,00;12657,00;7,61;0,00;0,00;50,00;1,00;1,00;0,00;10400,00;34,00;18618,00;425,00;425,00;1226,00;1663700,00;103,00;82460,00;1280,00;1280,00;1239,00;817600,00;74,00;43460,00;1024,00;1024,00;10192,00;0,00;94,00;0,00;1280,00;1280,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;5,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d5-c0-8/50;Success;2431000,00;20200,00;0,00;534,00;12546,00;5,86;100,00;0,00;34,00;1,00;1,00;0,00;7700,00;26,00;15491,00;425,00;425,00;1094,00;1604500,00;67,00;67563,00;1280,00;1280,00;1259,00;818700,00;69,00;32777,00;1024,00;1024,00;10193,00;0,00;73,00;0,00;1280,00;1280,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;5,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d5-c0-9/50;Success;2517600,00;26400,00;32,42;553,00;12645,00;7,61;0,00;0,00;50,00;1,00;1,00;0,00;9900,00;27,00;19114,00;425,00;425,00;1204,00;1689600,00;97,00;83330,00;1280,00;1280,00;1247,00;818100,00;89,00;43244,00;1024,00;1024,00;10194,00;0,00;92,00;0,00;1280,00;1280,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;5,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d5-c0-10/50;Success;2359700,00;8200,00;0,00;390,00;11976,00;2,42;100,00;0,00;48,00;1,00;1,00;0,00;3100,00;15,00;7935,00;425,00;425,00;532,00;1539200,00;28,00;42300,00;1280,00;1280,00;1252,00;817300,00;23,00;14016,00;1024,00;1024,00;10192,00;0,00;31,00;0,00;1280,00;1280,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;5,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d5-c0-11/50;Success;2387800,00;14200,00;0,00;510,00;12325,00;4,16;100,00;0,00;96,00;1,00;1,00;0,00;5100,00;21,00;12054,00;425,00;425,00;856,00;1563600,00;49,00;54916,00;1280,00;1280,00;1263,00;819000,00;40,00;23580,00;1024,00;1024,00;10206,00;0,00;57,00;0,00;1280,00;1280,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;5,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d5-c0-12/50;Success;2369600,00;11600,00;74,22;452,00;12219,00;3,42;0,00;0,00;26,00;1,00;1,00;0,00;4300,00;12,00;10262,00;425,00;425,00;791,00;1548000,00;47,00;51525,00;1280,00;1280,00;1247,00;817300,00;30,00;20725,00;1024,00;1024,00;10181,00;0,00;48,00;0,00;1280,00;1280,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;5,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d5-c0-13/50;Success;2771900,00;47500,00;8,98;757,00;13328,00;13,27;0,00;0,00;206,00;1,00;1,00;0,00;16400,00;58,00;28194,00;425,00;425,00;1867,00;1937500,00;166,00;126625,00;1280,00;1280,00;1256,00;818000,00;124,00;72485,00;1024,00;1024,00;10205,00;0,00;184,00;0,00;1280,00;1280,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;5,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d5-c0-14/50;Success;3610900,00;77200,00;0,00;780,00;13294,00;20,67;100,00;0,00;147,00;1,00;1,00;0,00;21300,00;91,00;37186,00;425,00;425,00;1865,00;2772900,00;254,00;192659,00;1280,00;1280,00;1249,00;816600,00;213,00;105472,00;1024,00;1024,00;10180,00;0,00;271,00;0,00;1280,00;1280,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;5,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d5-c0-15/50;Success;3490600,00;80400,00;1,95;1014,00;13949,00;21,42;0,00;0,00;283,00;1,00;1,00;0,00;24100,00;81,00;38702,00;425,00;425,00;2477,00;2647700,00;302,00;188422,00;1280,00;1280,00;1264,00;818800,00;209,00;109376,00;1024,00;1024,00;10208,00;0,00;267,00;0,00;1280,00;1280,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;5,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d5-c0-16/50;Success;2351500,00;5700,00;86,72;422,00;12088,00;1,67;0,00;0,00;55,00;1,00;1,00;0,00;1400,00;4,00;6097,00;425,00;425,00;602,00;1530900,00;21,00;38700,00;1280,00;1280,00;1268,00;819200,00;18,00;11064,00;1024,00;1024,00;10218,00;0,00;24,00;0,00;1280,00;1280,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;5,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d5-c0-17/50;Success;2422800,00;20200,00;0,00;489,00;12387,00;5,86;100,00;0,00;39,00;1,00;1,00;0,00;7800,00;27,00;15510,00;425,00;425,00;944,00;1597100,00;77,00;67581,00;1280,00;1280,00;1246,00;817800,00;52,00;32904,00;1024,00;1024,00;10197,00;0,00;79,00;0,00;1280,00;1280,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;5,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d5-c0-18/50;Success;2387600,00;14400,00;33,20;478,00;12302,00;4,21;0,00;0,00;42,00;1,00;1,00;0,00;6500,00;22,00;12029,00;425,00;425,00;862,00;1563200,00;59,00;56619,00;1280,00;1280,00;1245,00;817900,00;38,00;25415,00;1024,00;1024,00;10195,00;0,00;50,00;0,00;1280,00;1280,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;5,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d5-c0-19/50;Success;2525500,00;29200,00;0,00;548,00;12671,00;8,38;100,00;0,00;49,00;1,00;1,00;0,00;10700,00;33,00;20302,00;425,00;425,00;1209,00;1696200,00;111,00;86999,00;1280,00;1280,00;1254,00;818500,00;79,00;46088,00;1024,00;1024,00;10208,00;0,00;113,00;0,00;1280,00;1280,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;5,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d5-c0-20/50;Success;2573200,00;32500,00;16,31;641,00;12889,00;9,28;0,00;0,00;60,00;1,00;1,00;0,00;12400,00;38,00;21875,00;425,00;425,00;1445,00;1743600,00;120,00;95959,00;1280,00;1280,00;1258,00;817200,00;96,00;51693,00;1024,00;1024,00;10186,00;0,00;118,00;0,00;1280,00;1280,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;5,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d5-c0-21/50;Success;2365500,00;11200,00;0,00;466,00;12186,00;3,29;100,00;0,00;62,00;1,00;1,00;0,00;4100,00;12,00;10069,00;425,00;425,00;742,00;1543000,00;40,00;48335,00;1280,00;1280,00;1253,00;818300,00;34,00;18842,00;1024,00;1024,00;10191,00;0,00;46,00;0,00;1280,00;1280,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;5,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d5-c0-22/50;Success;2432200,00;20200,00;0,00;505,00;12457,00;5,86;100,00;0,00;34,00;1,00;1,00;0,00;8900,00;31,00;15183,00;425,00;425,00;1016,00;1606300,00;81,00;67681,00;1280,00;1280,00;1248,00;816900,00;58,00;32780,00;1024,00;1024,00;10193,00;0,00;65,00;0,00;1280,00;1280,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;5,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d5-c0-23/50;Success;2514500,00;26600,00;27,34;552,00;12609,00;7,66;0,00;0,00;50,00;1,00;1,00;0,00;10300,00;33,00;18691,00;425,00;425,00;1179,00;1686500,00;101,00;83760,00;1280,00;1280,00;1245,00;817700,00;84,00;43109,00;1024,00;1024,00;10185,00;0,00;89,00;0,00;1280,00;1280,00;0,00
EAGER;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;5,00;4,00;5,00;0,00;false;EAGER-f0,0003-s5-d5-c0-24/50;Success;2731600,00;44400,00;3,13;715,00;13068,00;12,47;0,00;0,00;130,00;1,00;1,00;0,00;15500,00;60,00;26580,00;425,00;425,00;1622,00;1898900,00;156,00;120266,00;1280,00;1280,00;1250,00;817200,00;117,00;68596,00;1024,00;1024,00;10196,00;0,00;167,00;0,00;1280,00;1280,00;0,00
