buildingBlocks;selectivity;maxToAverageRatio;averageLatency;averageBandwidth;averageCryptoTime;averageComputeTime;modelSize;failCheckPeriod;healthCheckPeriod;multicastSize;deadline;failureRate;adaptedFailures;depth;fanout;groupSize;concentration;random;seed;status;work;latency;completeness;circulatingAggregateIds;finalUsedBandwidth;observedFailureRate;work_Querier;failures_Querier;messages_Querier;initial_nodes_Querier;final_nodes_Querier;bandwidth_Querier;work_Aggregator;failures_Aggregator;messages_Aggregator;initial_nodes_Aggregator;final_nodes_Aggregator;bandwidth_Aggregator;work_LeafAggregator;failures_LeafAggregator;messages_LeafAggregator;initial_nodes_LeafAggregator;final_nodes_LeafAggregator;bandwidth_LeafAggregator;work_Contributor;failures_Contributor;messages_Contributor;initial_nodes_Contributor;final_nodes_Contributor;bandwidth_Contributor;work_Backup;failures_Backup;messages_Backup;initial_nodes_Backup;final_nodes_Backup;bandwidth_Backup;name
LFP,Drop,Stay,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;4;Success;9401,09;56,47;100,39;78,00;48283648,00;1,36;7,37;0,00;9,00;1,00;1,00;0,00;317,85;0,00;388,00;45,00;46,00;966656,00;2089,20;0,00;5913,00;320,00;324,00;5537792,00;6986,67;0,00;544,00;512,00;512,00;41779200,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Drop-Stay-NonBlocking-0-m16384-f50-d3-s4
LFP,Drop,Stay,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;65536,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;4;Success;37574,20;225,22;100,39;78,00;193134592,00;1,36;29,49;0,00;9,00;1,00;1,00;0,00;1271,40;0,00;388,00;45,00;46,00;3866624,00;8356,08;0,00;5913,00;320,00;324,00;22151168,00;27917,23;0,00;544,00;512,00;512,00;167116800,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Drop-Stay-NonBlocking-0-m65536-f50-d3-s4
LFP,Drop,Stay,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;262144,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;4;Success;150266,63;900,25;100,39;78,00;772538368,00;1,36;117,96;0,00;9,00;1,00;1,00;0,00;5085,59;0,00;388,00;45,00;46,00;15466496,00;33423,60;0,00;5913,00;320,00;324,00;88604672,00;111639,47;0,00;544,00;512,00;512,00;668467200,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Drop-Stay-NonBlocking-0-m262144-f50-d3-s4
LFP,Replace,Stay,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;4;Success;602,26;3,55;99,61;76,00;3041280,00;1,25;0,26;0,00;5,00;1,00;1,00;0,00;18,94;0,00;370,00;45,00;46,00;56320,00;130,80;0,00;5866,00;320,00;324,00;340992,00;452,26;0,00;543,00;512,00;512,00;2643968,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Replace-Stay-NonBlocking-0-m1024-f50-d3-s4
LFP,Replace,Stay,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;true;3,00;8,00;5,00;0,00;false;4;Success;596,48;3,58;100,00;73,00;2995200,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;18,43;0,00;360,00;45,00;45,00;46080,00;131,07;0,00;5760,00;320,00;320,00;327680,00;446,72;0,00;512,00;512,00;512,00;2621440,00;0,00;0,00;0,00;3200,00;3200,00;0,00;LFP-Replace-Stay-NonBlocking-0-m1024-f0-d3-s4
LFP,Replace,Stay,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;10;true;3,00;8,00;5,00;0,00;false;4;Success;601,53;3,53;99,61;73,00;3017728,00;0,79;0,26;0,00;5,00;1,00;1,00;0,00;18,43;0,00;360,00;45,00;45,00;46080,00;130,56;0,00;5764,00;320,00;324,00;327680,00;452,28;0,00;544,00;512,00;512,00;2643968,00;0,00;0,00;0,00;3200,00;3196,00;0,00;LFP-Replace-Stay-NonBlocking-0-m1024-f10-d3-s4
LFP,Replace,Stay,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;20;true;3,00;8,00;5,00;0,00;false;4;Success;602,39;4,46;99,61;74,00;3031040,00;0,91;0,26;0,00;5,00;1,00;1,00;0,00;19,05;0,00;372,00;45,00;46,00;46080,00;130,80;0,00;5856,00;320,00;324,00;340992,00;452,28;0,00;544,00;512,00;512,00;2643968,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Replace-Stay-NonBlocking-0-m1024-f20-d3-s4
LFP,Replace,Stay,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;30;true;3,00;8,00;5,00;0,00;false;4;Success;602,08;4,15;99,61;74,00;3031040,00;0,91;0,26;0,00;5,00;1,00;1,00;0,00;18,74;0,00;366,00;45,00;46,00;46080,00;130,80;0,00;5856,00;320,00;324,00;340992,00;452,28;0,00;544,00;512,00;512,00;2643968,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Replace-Stay-NonBlocking-0-m1024-f30-d3-s4
LFP,Replace,Stay,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;40;true;3,00;8,00;5,00;0,00;false;4;Success;602,28;3,85;99,61;75,00;3036160,00;1,13;0,26;0,00;5,00;1,00;1,00;0,00;18,94;0,00;370,00;45,00;46,00;51200,00;130,80;0,00;5856,00;320,00;324,00;340992,00;452,28;0,00;544,00;512,00;512,00;2643968,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Replace-Stay-NonBlocking-0-m1024-f40-d3-s4
LFP,Replace,Stay,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;4;Success;602,26;3,55;99,61;76,00;3041280,00;1,25;0,26;0,00;5,00;1,00;1,00;0,00;18,94;0,00;370,00;45,00;46,00;56320,00;130,80;0,00;5866,00;320,00;324,00;340992,00;452,26;0,00;543,00;512,00;512,00;2643968,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Replace-Stay-NonBlocking-0-m1024-f50-d3-s4
LFP,Replace,Stay,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;60;true;3,00;8,00;5,00;0,00;false;4;Success;605,05;3,73;99,41;79,00;3062784,00;1,58;0,46;0,00;9,00;1,00;1,00;0,00;19,71;0,00;385,00;45,00;46,00;59392,00;131,00;0,00;5990,00;320,00;326,00;351232,00;453,87;0,00;551,00;512,00;512,00;2652160,00;0,00;0,00;0,00;3200,00;3193,00;0,00;LFP-Replace-Stay-NonBlocking-0-m1024-f60-d3-s4
LFP,Replace,Stay,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;70;true;3,00;8,00;5,00;0,00;false;4;Success;613,46;4,33;98,83;91,00;3142656,00;2,93;0,87;0,00;17,00;1,00;1,00;0,00;22,68;0,00;443,00;45,00;46,00;87040,00;132,08;0,00;6347,00;320,00;328,00;384000,00;457,83;0,00;575,00;512,00;512,00;2671616,00;0,00;0,00;0,00;3200,00;3191,00;0,00;LFP-Replace-Stay-NonBlocking-0-m1024-f70-d3-s4
LFP,Replace,Stay,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;80;true;3,00;8,00;5,00;0,00;false;4;Success;618,80;4,75;97,27;112,00;3225600,00;4,16;1,33;0,00;26,00;1,00;1,00;0,00;25,45;0,00;497,00;45,00;46,00;145408,00;131,38;0,00;6703,00;320,00;330,00;404480,00;460,63;0,00;589,00;512,00;512,00;2675712,00;0,00;0,00;0,00;3200,00;3189,00;0,00;LFP-Replace-Stay-NonBlocking-0-m1024-f80-d3-s4
LFP,Replace,Stay,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;90;true;3,00;8,00;5,00;0,00;false;4;Success;687,46;7,37;93,36;247,00;3823616,00;13,10;3,84;0,00;75,00;1,00;1,00;0,00;40,86;0,00;798,00;45,00;47,00;411648,00;138,12;0,00;8844,00;320,00;364,00;575488,00;504,64;0,00;817,00;512,00;512,00;2836480,00;0,00;0,00;0,00;3200,00;3154,00;0,00;LFP-Replace-Stay-NonBlocking-0-m1024-f90-d3-s4
LFP,Replace,Stay,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;4;Success;602,26;3,55;99,61;76,00;3041280,00;1,25;0,26;0,00;5,00;1,00;1,00;0,00;18,94;0,00;370,00;45,00;46,00;56320,00;130,80;0,00;5866,00;320,00;324,00;340992,00;452,26;0,00;543,00;512,00;512,00;2643968,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Replace-Stay-NonBlocking-0-m1024-f50-d3-s4
LFP,Replace,Stay,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;4;Success;2381,23;14,28;99,41;78,00;12197888,00;1,36;1,84;0,00;9,00;1,00;1,00;0,00;79,26;0,00;387,00;45,00;46,00;237568,00;523,30;0,00;5978,00;320,00;325,00;1384448,00;1776,83;0,00;552,00;512,00;512,00;10575872,00;0,00;0,00;0,00;3200,00;3194,00;0,00;LFP-Replace-Stay-NonBlocking-0-m4096-f50-d3-s4
LFP,Replace,Stay,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;4;Success;9428,09;56,47;99,41;78,00;48398336,00;1,36;7,37;0,00;9,00;1,00;1,00;0,00;317,03;0,00;387,00;45,00;46,00;950272,00;2094,93;0,00;5945,00;320,00;325,00;5537792,00;7008,75;0,00;552,00;512,00;512,00;41910272,00;0,00;0,00;0,00;3200,00;3194,00;0,00;LFP-Replace-Stay-NonBlocking-0-m16384-f50-d3-s4
LFP,Replace,Stay,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;65536,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;4;Success;37772,37;225,22;99,41;78,00;193593344,00;1,36;29,49;0,00;9,00;1,00;1,00;0,00;1268,12;0,00;387,00;45,00;46,00;3801088,00;8382,29;0,00;5946,00;320,00;326,00;22151168,00;28092,47;0,00;560,00;512,00;512,00;167641088,00;0,00;0,00;0,00;3200,00;3193,00;0,00;LFP-Replace-Stay-NonBlocking-0-m65536-f50-d3-s4
LFP,Replace,Stay,NonBlocking,0;0,10;10,00;0,03;6000,00;0,01;0,00;262144,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;4;Success;151057,90;900,25;99,41;78,00;774373376,00;1,36;117,96;0,00;9,00;1,00;1,00;0,00;5072,49;0,00;387,00;45,00;46,00;15204352,00;33528,46;0,00;5946,00;320,00;326,00;88604672,00;112339,00;0,00;560,00;512,00;512,00;670564352,00;0,00;0,00;0,00;3200,00;3193,00;0,00;LFP-Replace-Stay-NonBlocking-0-m262144-f50-d3-s4
LFP,Drop,Stop,FullSync,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;4;Success;585,27;3,52;82,75;68,00;2795520,00;17,89;0,26;0,00;5,00;1,00;1,00;0,00;16,79;0,00;1788,00;45,00;46,00;40960,00;122,37;0,00;4800,00;320,00;324,00;307200,00;445,85;0,00;511,00;512,00;512,00;2447360,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Drop-Stop-FullSync-0-m1024-f50-d3-s4
LFP,Drop,Stop,FullSync,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;true;3,00;8,00;5,00;0,00;false;4;Success;596,48;3,68;100,00;73,00;2995200,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;18,43;0,00;1980,00;45,00;45,00;46080,00;131,07;0,00;5120,00;320,00;320,00;327680,00;446,72;0,00;512,00;512,00;512,00;2621440,00;0,00;0,00;0,00;3200,00;3200,00;0,00;LFP-Drop-Stop-FullSync-0-m1024-f0-d3-s4
LFP,Drop,Stop,FullSync,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;10;true;3,00;8,00;5,00;0,00;false;4;Success;588,56;3,90;82,75;69,00;2927616,00;17,46;0,26;0,00;5,00;1,00;1,00;0,00;17,61;0,00;1984,00;45,00;45,00;45056,00;124,83;0,00;4868,00;320,00;324,00;312320,00;445,87;0,00;512,00;512,00;512,00;2570240,00;0,00;0,00;0,00;3200,00;3196,00;0,00;LFP-Drop-Stop-FullSync-0-m1024-f10-d3-s4
LFP,Drop,Stop,FullSync,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;20;true;3,00;8,00;5,00;0,00;false;4;Success;587,49;3,79;82,75;68,00;2882560,00;17,67;0,26;0,00;5,00;1,00;1,00;0,00;17,36;0,00;1847,00;45,00;46,00;40960,00;124,01;0,00;4852,00;320,00;324,00;312320,00;445,87;0,00;512,00;512,00;512,00;2529280,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Drop-Stop-FullSync-0-m1024-f20-d3-s4
LFP,Drop,Stop,FullSync,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;30;true;3,00;8,00;5,00;0,00;false;4;Success;586,36;3,52;82,75;68,00;2882560,00;17,67;0,26;0,00;5,00;1,00;1,00;0,00;17,05;0,00;1841,00;45,00;46,00;40960,00;123,19;0,00;4836,00;320,00;324,00;312320,00;445,87;0,00;512,00;512,00;512,00;2529280,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Drop-Stop-FullSync-0-m1024-f30-d3-s4
LFP,Drop,Stop,FullSync,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;40;true;3,00;8,00;5,00;0,00;false;4;Success;585,75;3,52;82,75;68,00;2841600,00;17,67;0,26;0,00;5,00;1,00;1,00;0,00;17,05;0,00;1841,00;45,00;46,00;40960,00;122,57;0,00;4824,00;320,00;324,00;312320,00;445,87;0,00;512,00;512,00;512,00;2488320,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Drop-Stop-FullSync-0-m1024-f40-d3-s4
LFP,Drop,Stop,FullSync,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;4;Success;585,27;3,52;82,75;68,00;2795520,00;17,89;0,26;0,00;5,00;1,00;1,00;0,00;16,79;0,00;1788,00;45,00;46,00;40960,00;122,37;0,00;4800,00;320,00;324,00;307200,00;445,85;0,00;511,00;512,00;512,00;2447360,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Drop-Stop-FullSync-0-m1024-f50-d3-s4
LFP,Drop,Stop,FullSync,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;60;true;3,00;8,00;5,00;0,00;false;4;Success;584,04;3,52;82,75;68,00;2795520,00;19,48;0,26;0,00;5,00;1,00;1,00;0,00;15,56;0,00;1788,00;45,00;46,00;40960,00;122,37;0,00;4800,00;320,00;324,00;307200,00;445,85;0,00;511,00;512,00;512,00;2447360,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Drop-Stop-FullSync-0-m1024-f60-d3-s4
LFP,Drop,Stop,FullSync,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;70;true;3,00;8,00;5,00;0,00;false;4;Success;584,72;3,63;92,14;68,00;2795520,00;12,22;0,26;0,00;5,00;1,00;1,00;0,00;17,41;0,00;2028,00;45,00;46,00;46080,00;122,06;0,00;4803,00;320,00;325,00;307200,00;445,00;0,00;511,00;512,00;512,00;2442240,00;0,00;0,00;0,00;3200,00;3194,00;0,00;LFP-Drop-Stop-FullSync-0-m1024-f70-d3-s4
LFP,Drop,Stop,FullSync,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;80;true;3,00;8,00;5,00;0,00;false;4;Success;583,18;3,57;87,40;66,00;2784256,00;16,01;0,26;0,00;5,00;1,00;1,00;0,00;17,10;0,00;2010,00;45,00;46,00;46080,00;120,83;0,00;4760,00;320,00;328,00;301056,00;445,00;0,00;511,00;512,00;512,00;2437120,00;0,00;0,00;0,00;3200,00;3191,00;0,00;LFP-Drop-Stop-FullSync-0-m1024-f80-d3-s4
LFP,Drop,Stop,FullSync,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;90;true;3,00;8,00;5,00;0,00;false;4;Success;576,96;3,81;75,05;63,00;2759680,00;31,46;0,26;0,00;5,00;1,00;1,00;0,00;18,12;0,00;1954,00;45,00;47,00;40960,00;114,43;0,00;4714,00;320,00;330,00;327680,00;444,14;0,00;511,00;512,00;512,00;2391040,00;0,00;0,00;0,00;3200,00;3188,00;0,00;LFP-Drop-Stop-FullSync-0-m1024-f90-d3-s4
LFP,Drop,Stop,FullSync,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;4;Success;585,27;3,52;82,75;68,00;2795520,00;17,89;0,26;0,00;5,00;1,00;1,00;0,00;16,79;0,00;1788,00;45,00;46,00;40960,00;122,37;0,00;4800,00;320,00;324,00;307200,00;445,85;0,00;511,00;512,00;512,00;2447360,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Drop-Stop-FullSync-0-m1024-f50-d3-s4
LFP,Drop,Stop,FullSync,0;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;4;Success;2323,37;13,36;95,29;70,00;11386880,00;5,44;1,02;0,00;5,00;1,00;1,00;0,00;70,66;0,00;1977,00;45,00;46,00;184320,00;497,66;0,00;4880,00;320,00;324,00;1249280,00;1754,03;0,00;512,00;512,00;512,00;9953280,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Drop-Stop-FullSync-0-m4096-f50-d3-s4
LFP,Drop,Stop,FullSync,0;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;4;Success;9374,64;53,29;100,00;73,00;47759360,00;1,13;4,10;0,00;5,00;1,00;1,00;0,00;294,91;0,00;1980,00;45,00;46,00;737280,00;2088,96;0,00;5120,00;320,00;324,00;5242880,00;6986,67;0,00;512,00;512,00;512,00;41779200,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Drop-Stop-FullSync-0-m16384-f50-d3-s4
LFP,Drop,Stop,FullSync,0;0,10;10,00;0,03;6000,00;0,01;0,00;65536,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;4;Success;37469,10;212,22;100,00;73,00;191037440,00;1,13;16,38;0,00;5,00;1,00;1,00;0,00;1179,65;0,00;1980,00;45,00;46,00;2949120,00;8355,84;0,00;5120,00;320,00;324,00;20971520,00;27917,23;0,00;512,00;512,00;512,00;167116800,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Drop-Stop-FullSync-0-m65536-f50-d3-s4
LFP,Drop,Stop,FullSync,0;0,10;10,00;0,03;6000,00;0,01;0,00;262144,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;4;Success;149846,96;847,92;100,00;73,00;764149760,00;1,13;65,54;0,00;5,00;1,00;1,00;0,00;4718,59;0,00;1980,00;45,00;46,00;11796480,00;33423,36;0,00;5120,00;320,00;324,00;83886080,00;111639,47;0,00;512,00;512,00;512,00;668467200,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Drop-Stop-FullSync-0-m262144-f50-d3-s4
LFP,Replace,Stay,FullSync,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;4;Success;602,26;3,82;99,41;75,00;3036160,00;1,36;0,26;0,00;5,00;1,00;1,00;0,00;18,94;0,00;2014,00;45,00;46,00;51200,00;130,80;0,00;5182,00;320,00;324,00;340992,00;452,26;0,00;543,00;512,00;512,00;2643968,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Replace-Stay-FullSync-0-m1024-f50-d3-s4
LFP,Replace,Stay,FullSync,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;true;3,00;8,00;5,00;0,00;false;4;Success;596,48;3,68;100,00;73,00;2995200,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;18,43;0,00;1980,00;45,00;45,00;46080,00;131,07;0,00;5120,00;320,00;320,00;327680,00;446,72;0,00;512,00;512,00;512,00;2621440,00;0,00;0,00;0,00;3200,00;3200,00;0,00;LFP-Replace-Stay-FullSync-0-m1024-f0-d3-s4
LFP,Replace,Stay,FullSync,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;10;true;3,00;8,00;5,00;0,00;false;4;Success;602,69;5,09;99,61;75,00;3036160,00;0,91;0,26;0,00;5,00;1,00;1,00;0,00;19,35;0,00;2102,00;45,00;46,00;51200,00;130,80;0,00;5142,00;320,00;324,00;340992,00;452,28;0,00;544,00;512,00;512,00;2643968,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Replace-Stay-FullSync-0-m1024-f10-d3-s4
LFP,Replace,Stay,FullSync,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;20;true;3,00;8,00;5,00;0,00;false;4;Success;602,59;4,73;99,61;75,00;3036160,00;0,91;0,26;0,00;5,00;1,00;1,00;0,00;19,25;0,00;2000,00;45,00;46,00;51200,00;130,80;0,00;5142,00;320,00;324,00;340992,00;452,28;0,00;544,00;512,00;512,00;2643968,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Replace-Stay-FullSync-0-m1024-f20-d3-s4
LFP,Replace,Stay,FullSync,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;30;true;3,00;8,00;5,00;0,00;false;4;Success;602,28;4,47;99,61;76,00;3041280,00;1,13;0,26;0,00;5,00;1,00;1,00;0,00;18,94;0,00;1994,00;45,00;46,00;56320,00;130,80;0,00;5142,00;320,00;324,00;340992,00;452,28;0,00;544,00;512,00;512,00;2643968,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Replace-Stay-FullSync-0-m1024-f30-d3-s4
LFP,Replace,Stay,FullSync,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;40;true;3,00;8,00;5,00;0,00;false;4;Success;602,28;4,12;99,61;76,00;3041280,00;1,25;0,26;0,00;5,00;1,00;1,00;0,00;18,94;0,00;1994,00;45,00;46,00;56320,00;130,80;0,00;5142,00;320,00;324,00;340992,00;452,28;0,00;544,00;512,00;512,00;2643968,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Replace-Stay-FullSync-0-m1024-f40-d3-s4
LFP,Replace,Stay,FullSync,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;4;Success;602,26;3,82;99,41;75,00;3036160,00;1,36;0,26;0,00;5,00;1,00;1,00;0,00;18,94;0,00;2014,00;45,00;46,00;51200,00;130,80;0,00;5182,00;320,00;324,00;340992,00;452,26;0,00;543,00;512,00;512,00;2643968,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Replace-Stay-FullSync-0-m1024-f50-d3-s4
LFP,Replace,Stay,FullSync,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;60;true;3,00;8,00;5,00;0,00;false;4;Success;604,40;3,63;99,61;77,00;3052544,00;1,58;0,26;0,00;5,00;1,00;1,00;0,00;19,40;0,00;2043,00;45,00;46,00;50176,00;130,87;0,00;5224,00;320,00;325,00;350208,00;453,87;0,00;551,00;512,00;512,00;2652160,00;0,00;0,00;0,00;3200,00;3194,00;0,00;LFP-Replace-Stay-FullSync-0-m1024-f60-d3-s4
LFP,Replace,Stay,FullSync,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;70;true;3,00;8,00;5,00;0,00;false;4;Success;612,09;4,47;98,83;86,00;3119104,00;2,93;0,26;0,00;5,00;1,00;1,00;0,00;22,12;0,00;2676,00;45,00;46,00;71680,00;131,89;0,00;5532,00;320,00;328,00;375808,00;457,83;0,00;575,00;512,00;512,00;2671616,00;0,00;0,00;0,00;3200,00;3191,00;0,00;LFP-Replace-Stay-FullSync-0-m1024-f70-d3-s4
LFP,Replace,Stay,FullSync,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;80;true;3,00;8,00;5,00;0,00;false;4;Success;638,09;8,31;94,73;130,00;3388416,00;6,68;1,54;0,00;30,00;1,00;1,00;0,00;31,54;0,00;4964,00;45,00;47,00;175104,00;133,72;0,00;6443,00;320,00;338,00;491520,00;471,30;0,00;649,00;512,00;512,00;2721792,00;0,00;0,00;0,00;3200,00;3180,00;0,00;LFP-Replace-Stay-FullSync-0-m1024-f80-d3-s4
LFP,Replace,Stay,FullSync,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;90;true;3,00;8,00;5,00;0,00;false;4;FFP;1174,92;38,31;0,00;556,00;7488512,00;100,00;1,18;0,00;23,00;1,00;1,00;0,00;155,18;0,00;28416,00;45,00;91,00;724992,00;219,47;0,00;22343,00;320,00;682,00;2429952,00;799,09;0,00;2283,00;512,00;512,00;4333568,00;0,00;0,00;0,00;3200,00;2792,00;0,00;LFP-Replace-Stay-FullSync-0-m1024-f90-d3-s4
LFP,Replace,Stay,FullSync,0;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;4;Success;602,26;3,82;99,41;75,00;3036160,00;1,36;0,26;0,00;5,00;1,00;1,00;0,00;18,94;0,00;2014,00;45,00;46,00;51200,00;130,80;0,00;5182,00;320,00;324,00;340992,00;452,26;0,00;543,00;512,00;512,00;2643968,00;0,00;0,00;0,00;3200,00;3195,00;0,00;LFP-Replace-Stay-FullSync-0-m1024-f50-d3-s4
