buildingBlocks;selectivity;maxToAverageRatio;averageLatency;averageBandwidth;averageCryptoTime;averageComputeTime;modelSize;failCheckPeriod;healthCheckPeriod;multicastSize;deadline;failureRate;adaptedFailures;backupToAggregatorsRatio;depth;fanout;groupSize;concentration;random;seed;status;work;latency;completeness;circulatingAggregateIds;finalInboundBandwidth;finalOutboundBandwidth;observedFailureRate;work_Querier;failures_Querier;messages_Querier;initial_nodes_Querier;final_nodes_Querier;inbound_bandwidth_Querier;outbound_bandwidth_Querier;work_Aggregator;failures_Aggregator;messages_Aggregator;initial_nodes_Aggregator;final_nodes_Aggregator;inbound_bandwidth_Aggregator;outbound_bandwidth_Aggregator;work_LeafAggregator;failures_LeafAggregator;messages_LeafAggregator;initial_nodes_LeafAggregator;final_nodes_LeafAggregator;inbound_bandwidth_LeafAggregator;outbound_bandwidth_LeafAggregator;work_Contributor;failures_Contributor;messages_Contributor;initial_nodes_Contributor;final_nodes_Contributor;inbound_bandwidth_Contributor;outbound_bandwidth_Contributor;work_Backup;failures_Backup;messages_Backup;initial_nodes_Backup;final_nodes_Backup;inbound_bandwidth_Backup;outbound_bandwidth_Backup;name
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;3,00;8,00;5,00;0,00;false;0;FFP;541,95;1,75;0,00;0,00;2600960,00;2600960,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;45,00;45,00;0,00;0,00;97,79;0,00;1925,00;320,00;321,00;0,00;0,00;444,16;0,00;512,00;512,00;512,00;5201920,00;0,00;0,00;0,00;0,00;160,00;159,00;0,00;0,00;FFP-Drop-Stop-None-m1024-f50-d3-s0
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;0;FFP;3567,79;1,24;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;35,00;2560,00;2563,00;0,00;0,00;3567,79;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;1280,00;1277,00;0,00;0,00;FFP-Drop-Stop-None-m1024-f50-d4-s0
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;5,00;8,00;5,00;0,00;false;0;FFP;28552,47;1,15;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;2925,00;2926,00;0,00;0,00;0,00;0,00;165,00;20480,00;20496,00;0,00;0,00;28552,47;0,00;32763,00;32768,00;32768,00;0,00;0,00;0,00;0,00;0,00;10240,00;10223,00;0,00;0,00;FFP-Drop-Stop-None-m1024-f50-d5-s0
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;true;0,50;4,00;8,00;5,00;0,00;false;0;Success;4772,10;4,19;100,00;585,00;23966720,00;23966720,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;149,50;0,00;2920,00;365,00;365,00;747520,00;0,00;1048,58;0,00;20480,00;2560,00;2560,00;5242880,00;0,00;3573,76;0,00;4096,00;4096,00;4096,00;41943040,00;0,00;0,00;0,00;0,00;1280,00;1280,00;0,00;0,00;FFP-Drop-Stop-None-m1024-f0-d4-s0
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;15;true;0,50;4,00;8,00;5,00;0,00;false;0;FFP;3572,05;1,36;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;15,00;2560,00;2562,00;0,00;0,00;3572,05;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;1280,00;1278,00;0,00;0,00;FFP-Drop-Stop-None-m1024-f15-d4-s0
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;30;true;0,50;4,00;8,00;5,00;0,00;false;0;FFP;3570,35;1,31;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;30,00;2560,00;2562,00;0,00;0,00;3570,35;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;1280,00;1278,00;0,00;0,00;FFP-Drop-Stop-None-m1024-f30-d4-s0
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;0;FFP;3567,79;1,24;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;35,00;2560,00;2563,00;0,00;0,00;3567,79;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;1280,00;1277,00;0,00;0,00;FFP-Drop-Stop-None-m1024-f50-d4-s0
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;70;true;0,50;4,00;8,00;5,00;0,00;false;0;FFP;3561,82;1,18;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;65,00;2560,00;2565,00;0,00;0,00;3561,82;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;1280,00;1275,00;0,00;0,00;FFP-Drop-Stop-None-m1024-f70-d4-s0
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;85;true;0,50;4,00;8,00;5,00;0,00;false;0;FFP;3548,16;1,13;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;120,00;2560,00;2566,00;0,00;0,00;3548,16;0,00;4095,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;1280,00;1274,00;0,00;0,00;FFP-Drop-Stop-None-m1024-f85-d4-s0
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;95;true;0,50;4,00;8,00;5,00;0,00;false;0;FFP;3492,63;1,10;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;365,00;368,00;0,00;0,00;0,00;0,00;297,00;2560,00;2574,00;0,00;0,00;3492,63;0,00;4089,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;1280,00;1263,00;0,00;0,00;FFP-Drop-Stop-None-m1024-f95-d4-s0
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;0;FFP;3567,79;1,24;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;35,00;2560,00;2563,00;0,00;0,00;3567,79;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;1280,00;1277,00;0,00;0,00;FFP-Drop-Stop-None-m1024-f50-d4-s0
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;0;FFP;14039,05;2,58;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;30,00;2560,00;2563,00;0,00;0,00;14039,05;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;1280,00;1277,00;0,00;0,00;FFP-Drop-Stop-None-m4096-f50-d4-s0
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;0;FFP;55920,64;9,46;0,00;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;35,00;2560,00;2565,00;0,00;0,00;55920,64;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;1280,00;1275,00;0,00;0,00;FFP-Drop-Stop-None-m16384-f50-d4-s0
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;3,00;8,00;5,00;0,00;false;0;Success;605,38;4,09;98,63;91,00;3101696,00;3101696,00;1,81;0,82;0,00;16,00;1,00;1,00;0,00;0,00;21,50;0,00;420,00;45,00;45,00;202752,00;0,00;131,07;0,00;6089,00;320,00;325,00;718848,00;0,00;451,98;0,00;551,00;512,00;512,00;5281792,00;0,00;0,00;0,00;0,00;160,00;155,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f50-d3-s0
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;0;Success;4913,36;7,98;98,80;943,00;25800704,00;25800704,00;2,47;3,17;0,00;62,00;1,00;1,00;0,00;0,00;213,86;0,00;4177,00;365,00;372,00;2949120,00;0,00;1058,52;0,00;51568,00;2560,00;2606,00;6238208,00;0,00;3637,81;0,00;4452,00;4096,00;4096,00;42414080,00;0,00;0,00;0,00;0,00;1280,00;1227,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f50-d4-s0
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;5,00;8,00;5,00;0,00;false;0;Success;61684,12;175,46;0,00;64502,00;507307008,00;507307008,00;99,95;161,59;0,00;3156,00;1,00;1,00;0,00;0,00;12195,17;0,00;245421,00;2925,00;3997,00;397811712,00;0,00;11025,93;0,00;1144898,00;20480,00;27850,00;182996992,00;0,00;38301,43;0,00;81399,00;32768,00;32768,00;433805312,00;0,00;0,00;0,00;0,00;10240,00;1798,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f50-d5-s0
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;true;0,50;4,00;8,00;5,00;0,00;false;0;Success;4772,10;4,19;100,00;585,00;23966720,00;23966720,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;149,50;0,00;2920,00;365,00;365,00;747520,00;0,00;1048,58;0,00;46080,00;2560,00;2560,00;5242880,00;0,00;3573,76;0,00;4096,00;4096,00;4096,00;41943040,00;0,00;0,00;0,00;0,00;1280,00;1280,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f0-d4-s0
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;15;true;0,50;4,00;8,00;5,00;0,00;false;0;Success;4829,51;6,45;99,41;727,00;24695808,00;24695808,00;1,11;2,30;0,00;45,00;1,00;1,00;0,00;0,00;176,64;0,00;3450,00;365,00;368,00;1648640,00;0,00;1049,60;0,00;48206,00;2560,00;2580,00;5672960,00;0,00;3600,97;0,00;4247,00;4096,00;4096,00;42070016,00;0,00;0,00;0,00;0,00;1280,00;1257,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f15-d4-s0
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;30;true;0,50;4,00;8,00;5,00;0,00;false;0;Success;4924,67;10,39;98,93;966,00;26027008,00;26027008,00;2,39;6,20;0,00;121,00;1,00;1,00;0,00;0,00;219,29;0,00;4283,00;365,00;371,00;3287040,00;0,00;1060,46;0,00;51621,00;2560,00;2603,00;6281216,00;0,00;3638,72;0,00;4437,00;4096,00;4096,00;42485760,00;0,00;0,00;0,00;0,00;1280,00;1231,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f30-d4-s0
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;0;Success;4913,36;7,98;98,80;943,00;25800704,00;25800704,00;2,47;3,17;0,00;62,00;1,00;1,00;0,00;0,00;213,86;0,00;4177,00;365,00;372,00;2949120,00;0,00;1058,52;0,00;51568,00;2560,00;2606,00;6238208,00;0,00;3637,81;0,00;4452,00;4096,00;4096,00;42414080,00;0,00;0,00;0,00;0,00;1280,00;1227,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f50-d4-s0
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;70;true;0,50;4,00;8,00;5,00;0,00;false;0;Success;6092,60;34,45;95,90;4426,00;40717312,00;40717312,00;16,67;28,88;0,00;564,00;1,00;1,00;0,00;0,00;698,32;0,00;13661,00;365,00;421,00;20002816,00;0,00;1197,47;0,00;91213,00;2560,00;2981,00;13711360,00;0,00;4167,94;0,00;7119,00;4096,00;4096,00;47720448,00;0,00;0,00;0,00;0,00;1280,00;803,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f70-d4-s0
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;85;true;0,50;4,00;8,00;5,00;0,00;false;0;Success;7190,33;72,29;0,00;6962,00;54332416,00;54332416,00;99,98;64,31;0,00;1256,00;1,00;1,00;0,00;0,00;1180,48;0,00;24427,00;365,00;494,00;34328576,00;0,00;1314,63;0,00;135457,00;2560,00;3479,00;22085632,00;0,00;4630,91;0,00;9508,00;4096,00;4096,00;52250624,00;0,00;0,00;0,00;0,00;1280,00;232,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f85-d4-s0
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;95;true;0,50;4,00;8,00;5,00;0,00;false;0;Success;6470,23;14,63;0,00;5838,00;43927552,00;43927552,00;97,18;0,51;0,00;10,00;1,00;1,00;0,00;0,00;797,64;0,00;17039,00;365,00;488,00;20013056,00;0,00;1206,02;0,00;116608,00;2560,00;3464,00;18538496,00;0,00;4466,06;0,00;8961,00;4096,00;4096,00;49303552,00;0,00;0,00;0,00;0,00;1280,00;253,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f95-d4-s0
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;0;Success;4913,36;7,98;98,80;943,00;25800704,00;25800704,00;2,47;3,17;0,00;62,00;1,00;1,00;0,00;0,00;213,86;0,00;4177,00;365,00;372,00;2949120,00;0,00;1058,52;0,00;51568,00;2560,00;2606,00;6238208,00;0,00;3637,81;0,00;4452,00;4096,00;4096,00;42414080,00;0,00;0,00;0,00;0,00;1280,00;1227,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f50-d4-s0
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;0;Success;19689,94;42,34;98,93;1166,00;108380160,00;108380160,00;3,26;22,32;0,00;109,00;1,00;1,00;0,00;0,00;1031,37;0,00;5036,00;365,00;375,00;18563072,00;0,00;4258,76;0,00;54797,00;2560,00;2622,00;27500544,00;0,00;14377,48;0,00;4587,00;4096,00;4096,00;170696704,00;0,00;0,00;0,00;0,00;1280,00;1208,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f50-d4-s0
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;0;Success;78414,77;165,42;98,93;1162,00;432816128,00;432816128,00;3,17;85,20;0,00;104,00;1,00;1,00;0,00;0,00;4113,20;0,00;5021,00;365,00;375,00;73531392,00;0,00;17028,65;0,00;54880,00;2560,00;2622,00;109838336,00;0,00;57187,71;0,00;4587,00;4096,00;4096,00;682262528,00;0,00;0,00;0,00;0,00;1280,00;1208,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m16384-f50-d4-s0
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;3,00;8,00;5,00;0,00;false;0;Success;590,59;3,63;95,46;70,00;2964480,00;2964480,00;8,85;0,26;0,00;5,00;1,00;1,00;0,00;0,00;17,92;0,00;2030,00;45,00;45,00;92160,00;0,00;128,26;0,00;5038,00;320,00;323,00;634880,00;0,00;444,16;0,00;512,00;512,00;512,00;5201920,00;0,00;0,00;0,00;0,00;160,00;157,00;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d3-s0
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;0;Success;4746,77;4,22;93,22;573,00;23636992,00;23636992,00;8,34;0,26;0,00;5,00;1,00;1,00;0,00;0,00;148,02;0,00;15763,00;365,00;368,00;716800,00;0,00;1030,71;0,00;40637,00;2560,00;2570,00;5249024,00;0,00;3567,79;0,00;4096,00;4096,00;4096,00;41308160,00;0,00;0,00;0,00;0,00;1280,00;1267,00;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d4-s0
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;5,00;8,00;5,00;0,00;false;0;Success;37996,87;4,82;92,49;4570,00;189806592,00;189806592,00;10,67;0,26;0,00;5,00;1,00;1,00;0,00;0,00;1179,85;0,00;128187,00;2925,00;2939,00;5894144,00;0,00;8264,29;0,00;324171,00;20480,00;20591,00;41472000,00;0,00;28552,47;0,00;32763,00;32768,00;32768,00;332247040,00;0,00;0,00;0,00;0,00;10240,00;10115,00;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d5-s0
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;true;0,50;4,00;8,00;5,00;0,00;false;0;Success;4772,10;4,32;100,00;585,00;23966720,00;23966720,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;149,50;0,00;16060,00;365,00;365,00;747520,00;0,00;1048,58;0,00;40960,00;2560,00;2560,00;5242880,00;0,00;3573,76;0,00;4096,00;4096,00;4096,00;41943040,00;0,00;0,00;0,00;0,00;1280,00;1280,00;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f0-d4-s0
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;15;true;0,50;4,00;8,00;5,00;0,00;false;0;Success;4759,18;4,27;98,68;578,00;23818240,00;23818240,00;2,01;0,26;0,00;5,00;1,00;1,00;0,00;0,00;149,50;0,00;16088,00;365,00;365,00;747520,00;0,00;1037,36;0,00;40724,00;2560,00;2567,00;5242880,00;0,00;3572,05;0,00;4096,00;4096,00;4096,00;41646080,00;0,00;0,00;0,00;0,00;1280,00;1273,00;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f15-d4-s0
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;30;true;0,50;4,00;8,00;5,00;0,00;false;0;Success;4755,17;4,27;95,54;578,00;23770112,00;23770112,00;5,59;0,26;0,00;5,00;1,00;1,00;0,00;0,00;149,66;0,00;16147,00;365,00;365,00;743424,00;0,00;1034,91;0,00;40694,00;2560,00;2567,00;5253120,00;0,00;3570,35;0,00;4096,00;4096,00;4096,00;41543680,00;0,00;0,00;0,00;0,00;1280,00;1273,00;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f30-d4-s0
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;0;Success;4746,77;4,22;93,22;573,00;23636992,00;23636992,00;8,34;0,26;0,00;5,00;1,00;1,00;0,00;0,00;148,02;0,00;15763,00;365,00;368,00;716800,00;0,00;1030,71;0,00;40637,00;2560,00;2570,00;5249024,00;0,00;3567,79;0,00;4096,00;4096,00;4096,00;41308160,00;0,00;0,00;0,00;0,00;1280,00;1267,00;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d4-s0
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;70;true;0,50;4,00;8,00;5,00;0,00;false;0;Success;4727,75;4,17;89,99;552,00;23433216,00;23433216,00;12,67;0,26;0,00;5,00;1,00;1,00;0,00;0,00;142,18;0,00;15585,00;365,00;368,00;714752,00;0,00;1023,49;0,00;40409,00;2560,00;2577,00;5027840,00;0,00;3561,82;0,00;4096,00;4096,00;4096,00;41123840,00;0,00;0,00;0,00;0,00;1280,00;1260,00;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f70-d4-s0
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;85;true;0,50;4,00;8,00;5,00;0,00;false;0;Success;4687,52;4,19;83,76;540,00;23157760,00;23157760,00;20,57;0,26;0,00;5,00;1,00;1,00;0,00;0,00;142,64;0,00;15612,00;365,00;374,00;694272,00;0,00;996,45;0,00;39841,00;2560,00;2603,00;5122048,00;0,00;3548,16;0,00;4095,00;4096,00;4096,00;40499200,00;0,00;0,00;0,00;0,00;1280,00;1228,00;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f85-d4-s0
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;95;true;0,50;4,00;8,00;5,00;0,00;false;0;Success;4503,93;4,49;46,24;453,00;21105664,00;21105664,00;63,63;0,26;0,00;5,00;1,00;1,00;0,00;0,00;125,90;0,00;14662,00;365,00;389,00;579584,00;0,00;885,15;0,00;36469,00;2560,00;2718,00;4603904,00;0,00;3492,63;0,00;4089,00;4096,00;4096,00;37027840,00;0,00;0,00;0,00;0,00;1280,00;1098,00;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f95-d4-s0
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;0;Success;4746,77;4,22;93,22;573,00;23636992,00;23636992,00;8,34;0,26;0,00;5,00;1,00;1,00;0,00;0,00;148,02;0,00;15763,00;365,00;368,00;716800,00;0,00;1030,71;0,00;40637,00;2560,00;2570,00;5249024,00;0,00;3567,79;0,00;4096,00;4096,00;4096,00;41308160,00;0,00;0,00;0,00;0,00;1280,00;1267,00;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d4-s0
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;0;Success;18754,77;15,74;93,32;576,00;94564352,00;94564352,00;7,72;1,02;0,00;5,00;1,00;1,00;0,00;0,00;584,91;0,00;15756,00;365,00;367,00;2899968,00;0,00;4129,79;0,00;40733,00;2560,00;2570,00;20996096,00;0,00;14039,05;0,00;4096,00;4096,00;4096,00;165232640,00;0,00;0,00;0,00;0,00;1280,00;1268,00;0,00;0,00;LFP-Drop-Stop-FullSync-m4096-f50-d4-s0
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;0;Success;74801,57;61,82;93,71;559,00;377815040,00;377815040,00;7,37;4,10;0,00;5,00;1,00;1,00;0,00;0,00;2297,86;0,00;15673,00;365,00;367,00;11468800,00;0,00;16578,97;0,00;40738,00;2560,00;2569,00;80609280,00;0,00;55920,64;0,00;4096,00;4096,00;4096,00;663552000,00;0,00;0,00;0,00;0,00;1280,00;1269,00;0,00;0,00;LFP-Drop-Stop-FullSync-m16384-f50-d4-s0
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;3,00;8,00;5,00;0,00;false;0;Success;595,00;4,33;94,34;96,00;3081216,00;3081216,00;10,63;1,02;0,00;20,00;1,00;1,00;0,00;0,00;21,56;0,00;445,00;45,00;45,00;268288,00;0,00;128,26;0,00;5893,00;320,00;326,00;692224,00;0,00;444,16;0,00;512,00;512,00;512,00;5201920,00;0,00;0,00;0,00;0,00;160,00;154,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f50-d3-s0
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;0;Success;4854,50;10,18;96,00;1117,00;26196992,00;26196992,00;12,61;5,53;0,00;108,00;1,00;1,00;0,00;0,00;248,37;0,00;5069,00;365,00;375,00;4691968,00;0,00;1032,81;0,00;51757,00;2560,00;2615,00;6393856,00;0,00;3567,79;0,00;4096,00;4096,00;4096,00;41308160,00;0,00;0,00;0,00;0,00;1280,00;1215,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f50-d4-s0
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;5,00;8,00;5,00;0,00;false;0;Success;46233,94;228,60;0,00;40463,00;377848832,00;377848832,00;100,00;185,29;0,00;3619,00;1,00;1,00;0,00;0,00;9127,36;0,00;215692,00;2925,00;3997,00;325113856,00;0,00;8368,81;0,00;658466,00;20480,00;27850,00;98336768,00;0,00;28552,47;0,00;32763,00;32768,00;32768,00;332247040,00;0,00;0,00;0,00;0,00;10240,00;1798,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f50-d5-s0
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;true;0,50;4,00;8,00;5,00;0,00;false;0;Success;4772,10;4,19;100,00;585,00;23966720,00;23966720,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;149,50;0,00;2920,00;365,00;365,00;747520,00;0,00;1048,58;0,00;46080,00;2560,00;2560,00;5242880,00;0,00;3573,76;0,00;4096,00;4096,00;4096,00;41943040,00;0,00;0,00;0,00;0,00;1280,00;1280,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f0-d4-s0
