buildingBlocks;selectivity;maxToAverageRatio;averageLatency;averageBandwidth;averageCryptoTime;averageComputeTime;modelSize;failCheckPeriod;healthCheckPeriod;multicastSize;deadline;failureRate;adaptedFailures;depth;fanout;groupSize;concentration;random;seed;status;work;latency;completeness;circulatingAggregateIds;finalUsedBandwidth;observedFailureRate;work_Querier;failures_Querier;messages_Querier;initial_nodes_Querier;final_nodes_Querier;bandwidth_Querier;work_Aggregator;failures_Aggregator;messages_Aggregator;initial_nodes_Aggregator;final_nodes_Aggregator;bandwidth_Aggregator;work_LeafAggregator;failures_LeafAggregator;messages_LeafAggregator;initial_nodes_LeafAggregator;final_nodes_LeafAggregator;bandwidth_LeafAggregator;work_Contributor;failures_Contributor;messages_Contributor;initial_nodes_Contributor;final_nodes_Contributor;bandwidth_Contributor;work_Backup;failures_Backup;messages_Backup;initial_nodes_Backup;final_nodes_Backup;bandwidth_Backup;name
LFP,Drop,Stop,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;10;true;4,00;8,00;5,00;0,00;false;1;BadResult;4767,97;4,09;0,00;654,00;24010752,00;4,41;0,26;0,00;5,00;1,00;1,00;0,00;155,14;0,00;3082,00;365,00;368,00;471040,00;1039,67;0,00;46169,00;2560,00;2571,00;2665472,00;3572,91;0,00;4096,00;4096,00;4096,00;20874240,00;0,00;0,00;0,00;25600,00;25586,00;0,00;LFP-Drop-Stop-NonBlocking-m1024-f10-d4-s1
LFP,Drop,Stop,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;20;true;4,00;8,00;5,00;0,00;false;1;BadResult;4771,14;4,40;0,00;701,00;24147968,00;6,23;0,46;0,00;9,00;1,00;1,00;0,00;159,64;0,00;3178,00;365,00;368,00;587776,00;1038,13;0,00;46469,00;2560,00;2571,00;2685952,00;3572,91;0,00;4096,00;4096,00;4096,00;20874240,00;0,00;0,00;0,00;25600,00;25586,00;0,00;LFP-Drop-Stop-NonBlocking-m1024-f20-d4-s1
LFP,Drop,Stop,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;30;true;4,00;8,00;5,00;0,00;false;1;BadResult;4775,44;5,27;0,00;759,00;24266752,00;8,40;1,02;0,00;20,00;1,00;1,00;0,00;164,97;0,00;3298,00;365,00;368,00;720896,00;1036,54;0,00;46772,00;2560,00;2572,00;2722816,00;3572,91;0,00;4096,00;4096,00;4096,00;20823040,00;0,00;0,00;0,00;25600,00;25585,00;0,00;LFP-Drop-Stop-NonBlocking-m1024-f30-d4-s1
LFP,Drop,Stop,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;40;true;4,00;8,00;5,00;0,00;false;1;BadResult;4782,37;6,24;0,00;849,00;24416256,00;10,09;1,84;0,00;36,00;1,00;1,00;0,00;173,82;0,00;3479,00;365,00;369,00;898048,00;1034,65;0,00;47208,00;2560,00;2573,00;2741248,00;3572,05;0,00;4096,00;4096,00;4096,00;20776960,00;0,00;0,00;0,00;25600,00;25583,00;0,00;LFP-Drop-Stop-NonBlocking-m1024-f40-d4-s1
LFP,Drop,Stop,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;1;BadResult;4790,10;6,81;0,00;959,00;24700928,00;9,74;2,41;0,00;47,00;1,00;1,00;0,00;185,04;0,00;3713,00;365,00;371,00;1100800,00;1030,60;0,00;47775,00;2560,00;2577,00;2838528,00;3572,05;0,00;4096,00;4096,00;4096,00;20761600,00;0,00;0,00;0,00;25600,00;25577,00;0,00;LFP-Drop-Stop-NonBlocking-m1024-f50-d4-s1
LFP,Drop,Stop,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;60;true;4,00;8,00;5,00;0,00;false;1;BadResult;4761,23;4,65;0,00;713,00;24083456,00;9,78;0,26;0,00;5,00;1,00;1,00;0,00;165,79;0,00;3341,00;365,00;371,00;684032,00;1023,13;0,00;46023,00;2560,00;2580,00;2719744,00;3572,05;0,00;4096,00;4096,00;4096,00;20679680,00;0,00;0,00;0,00;25600,00;25574,00;0,00;LFP-Drop-Stop-NonBlocking-m1024-f60-d4-s1
LFP,Drop,Stop,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;70;true;4,00;8,00;5,00;0,00;false;1;BadResult;4764,28;5,22;0,00;834,00;24249344,00;13,09;0,72;0,00;14,00;1,00;1,00;0,00;178,23;0,00;3616,00;365,00;371,00;921600,00;1014,99;0,00;47067,00;2560,00;2584,00;2806784,00;3570,35;0,00;4096,00;4096,00;4096,00;20520960,00;0,00;0,00;0,00;25600,00;25570,00;0,00;LFP-Drop-Stop-NonBlocking-m1024-f70-d4-s1
LFP,Drop,Stop,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;1;BadResult;4788,13;6,65;0,00;1144,00;25083904,00;17,35;1,38;0,00;27,00;1,00;1,00;0,00;221,13;0,00;4488,00;365,00;374,00;1650688,00;999,53;0,00;49615,00;2560,00;2595,00;3168256,00;3566,09;0,00;4096,00;4096,00;4096,00;20264960,00;0,00;0,00;0,00;25600,00;25556,00;0,00;LFP-Drop-Stop-NonBlocking-m1024-f80-d4-s1
LFP,Drop,Stop,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;90;true;4,00;8,00;5,00;0,00;false;1;BadResult;4757,17;8,80;0,00;1615,00;25210880,00;99,94;2,30;0,00;45,00;1,00;1,00;0,00;248,68;0,00;5273,00;365,00;385,00;2172928,00;958,87;0,00;50011,00;2560,00;2643,00;3407872,00;3547,31;0,00;4095,00;4096,00;4096,00;19630080,00;0,00;0,00;0,00;25600,00;25497,00;0,00;LFP-Drop-Stop-NonBlocking-m1024-f90-d4-s1
LFP,Drop,Stop,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;1;BadResult;4790,10;6,81;0,00;959,00;24700928,00;9,74;2,41;0,00;47,00;1,00;1,00;0,00;185,04;0,00;3713,00;365,00;371,00;1100800,00;1030,60;0,00;47775,00;2560,00;2577,00;2838528,00;3572,05;0,00;4096,00;4096,00;4096,00;20761600,00;0,00;0,00;0,00;25600,00;25577,00;0,00;LFP-Drop-Stop-NonBlocking-m1024-f50-d4-s1
LFP,Drop,Stop,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;1;BadResult;18914,85;24,52;0,00;800,00;98283520,00;9,36;2,87;0,00;14,00;1,00;1,00;0,00;760,83;0,00;3807,00;365,00;370,00;4481024,00;4098,46;0,00;48532,00;2560,00;2577,00;11575296,00;14052,70;0,00;4096,00;4096,00;4096,00;82227200,00;0,00;0,00;0,00;25600,00;25578,00;0,00;LFP-Drop-Stop-NonBlocking-m4096-f50-d4-s1
LFP,Drop,Stop,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;1;BadResult;75604,93;104,80;0,00;799,00;397017088,00;9,13;10,65;0,00;13,00;1,00;1,00;0,00;3194,06;0,00;3983,00;365,00;370,00;20217856,00;16424,96;0,00;49410,00;2560,00;2577,00;47235072,00;55975,25;0,00;4096,00;4096,00;4096,00;329564160,00;0,00;0,00;0,00;25600,00;25578,00;0,00;LFP-Drop-Stop-NonBlocking-m16384-f50-d4-s1
LFP,Drop,Stop,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;65536,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;1;Success;301725,42;395,62;94,41;747,00;1575682048,00;8,84;16,38;0,00;5,00;1,00;1,00;0,00;12396,13;0,00;3863,00;365,00;370,00;71041024,00;65647,41;0,00;49074,00;2560,00;2577,00;186384384,00;223665,49;0,00;4096,00;4096,00;4096,00;1318256640,00;0,00;0,00;0,00;25600,00;25578,00;0,00;LFP-Drop-Stop-NonBlocking-m65536-f50-d4-s1
LFP,Drop,Stop,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;262144,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;1;Success;1206469,57;1568,71;94,38;746,00;6301155328,00;8,83;65,54;0,00;5,00;1,00;1,00;0,00;49387,93;0,00;3848,00;365,00;370,00;283901952,00;262589,64;0,00;48754,00;2560,00;2577,00;744226816,00;894426,46;0,00;4096,00;4096,00;4096,00;5273026560,00;0,00;0,00;0,00;25600,00;25578,00;0,00;LFP-Drop-Stop-NonBlocking-m262144-f50-d4-s1
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;1;Success;605,95;3,99;99,80;75,00;3050496,00;1,36;0,26;0,00;5,00;1,00;1,00;0,00;19,00;0,00;371,00;45,00;45,00;51200,00;131,23;0,00;5796,00;320,00;326,00;333824,00;455,47;0,00;559,00;512,00;512,00;2665472,00;0,00;0,00;0,00;3200,00;3194,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f50-d3-s1
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;1;Success;4884,76;6,65;99,24;805,00;25279488,00;1,87;2,10;0,00;41,00;1,00;1,00;0,00;193,08;0,00;3771,00;365,00;373,00;1070080,00;1056,98;0,00;49762,00;2560,00;2598,00;2974720,00;3632,61;0,00;4398,00;4096,00;4096,00;21234688,00;0,00;0,00;0,00;25600,00;25554,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f50-d4-s1
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;5,00;8,00;5,00;0,00;false;1;FFP;65184,12;151,14;0,00;66169,00;527177728,00;34,51;119,45;0,00;2333,00;1,00;1,00;0,00;12577,82;0,00;246273,00;2925,00;4308,00;196189184,00;11721,71;0,00;1211579,00;20480,00;30010,00;101579776,00;40765,14;0,00;93692,00;32768,00;32768,00;229408768,00;0,00;0,00;0,00;204800,00;193887,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f50-d5-s1
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;true;4,00;8,00;5,00;0,00;false;1;Success;4772,10;4,19;100,00;585,00;23966720,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;149,50;0,00;2920,00;365,00;365,00;373760,00;1048,58;0,00;46080,00;2560,00;2560,00;2621440,00;3573,76;0,00;4096,00;4096,00;4096,00;20971520,00;0,00;0,00;0,00;25600,00;25600,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f0-d4-s1
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;10;true;4,00;8,00;5,00;0,00;false;1;Success;4814,47;4,56;99,78;637,00;24358912,00;0,75;0,56;0,00;11,00;1,00;1,00;0,00;161,89;0,00;3162,00;365,00;370,00;531456,00;1051,84;0,00;47183,00;2560,00;2577,00;2740224,00;3600,18;0,00;4232,00;4096,00;4096,00;21087232,00;0,00;0,00;0,00;25600,00;25578,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f10-d4-s1
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;20;true;4,00;8,00;5,00;0,00;false;1;Success;4844,22;6,24;99,58;699,00;24748032,00;1,11;2,10;0,00;41,00;1,00;1,00;0,00;174,64;0,00;3411,00;365,00;371,00;773120,00;1054,23;0,00;48183,00;2560,00;2586,00;2830336,00;3613,25;0,00;4304,00;4096,00;4096,00;21144576,00;0,00;0,00;0,00;25600,00;25568,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f20-d4-s1
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;30;true;4,00;8,00;5,00;0,00;false;1;Success;4857,62;6,45;99,46;731,00;24914944,00;1,30;2,20;0,00;43,00;1,00;1,00;0,00;180,74;0,00;3530,00;365,00;371,00;851968,00;1055,46;0,00;48634,00;2560,00;2589,00;2880512,00;3619,22;0,00;4327,00;4096,00;4096,00;21182464,00;0,00;0,00;0,00;25600,00;25565,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f30-d4-s1
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;40;true;4,00;8,00;5,00;0,00;false;1;Success;4865,42;6,40;99,24;740,00;24990720,00;1,51;1,95;0,00;38,00;1,00;1,00;0,00;183,14;0,00;3577,00;365,00;372,00;891904,00;1055,51;0,00;49088,00;2560,00;2595,00;2896896,00;3624,83;0,00;4366,00;4096,00;4096,00;21201920,00;0,00;0,00;0,00;25600,00;25558,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f40-d4-s1
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;1;Success;4884,76;6,65;99,24;805,00;25279488,00;1,87;2,10;0,00;41,00;1,00;1,00;0,00;193,08;0,00;3771,00;365,00;373,00;1070080,00;1056,98;0,00;49762,00;2560,00;2598,00;2974720,00;3632,61;0,00;4398,00;4096,00;4096,00;21234688,00;0,00;0,00;0,00;25600,00;25554,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f50-d4-s1
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;60;true;4,00;8,00;5,00;0,00;false;1;Success;4980,95;8,55;99,05;1098,00;26412032,00;3,14;4,04;0,00;79,00;1,00;1,00;0,00;229,63;0,00;4485,00;365,00;377,00;1739776,00;1064,34;0,00;52654,00;2560,00;2630,00;3262464,00;3682,93;0,00;4649,00;4096,00;4096,00;21409792,00;0,00;0,00;0,00;25600,00;25518,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f60-d4-s1
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;70;true;4,00;8,00;5,00;0,00;false;1;Success;7022,56;51,76;93,92;6662,00;50749440,00;24,93;46,69;0,00;912,00;1,00;1,00;0,00;1010,68;0,00;19793,00;365,00;470,00;15197184,00;1323,96;0,00;116586,00;2560,00;3336,00;9272320,00;4641,23;0,00;9443,00;4096,00;4096,00;26279936,00;0,00;0,00;0,00;25600,00;24719,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f70-d4-s1
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;1;FFP;8248,36;57,14;0,00;8557,00;63265792,00;100,00;50,12;0,00;979,00;1,00;1,00;0,00;1440,68;0,00;28228,00;365,00;558,00;20069376,00;1492,82;0,00;181923,00;2560,00;3948,00;13816832,00;5264,74;0,00;12580,00;4096,00;4096,00;29379584,00;0,00;0,00;0,00;25600,00;24019,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f80-d4-s1
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;90;true;4,00;8,00;5,00;0,00;false;1;FFP;7897,21;29,01;0,00;7549,00;57660416,00;100,00;12,29;0,00;240,00;1,00;1,00;0,00;1207,75;0,00;23679,00;365,00;556,00;15418368,00;1456,72;0,00;164305,00;2560,00;3940,00;13315072,00;5220,45;0,00;12456,00;4096,00;4096,00;28926976,00;0,00;0,00;0,00;25600,00;24029,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f90-d4-s1
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;1;Success;4884,76;6,65;99,24;805,00;25279488,00;1,87;2,10;0,00;41,00;1,00;1,00;0,00;193,08;0,00;3771,00;365,00;373,00;1070080,00;1056,98;0,00;49762,00;2560,00;2598,00;2974720,00;3632,61;0,00;4398,00;4096,00;4096,00;21234688,00;0,00;0,00;0,00;25600,00;25554,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f50-d4-s1
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;1;Success;19899,25;46,64;99,29;1227,00;110329856,00;3,57;27,03;0,00;132,00;1,00;1,00;0,00;1089,98;0,00;5329,00;365,00;381,00;9998336,00;4284,22;0,00;56385,00;2560,00;2641,00;14262272,00;14498,01;0,00;4737,00;4096,00;4096,00;86069248,00;0,00;0,00;0,00;25600,00;25503,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f50-d4-s1
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;1;Success;79414,95;187,54;99,29;1247,00;444153856,00;3,60;97,48;0,00;119,00;1,00;1,00;0,00;4455,87;0,00;5447,00;365,00;381,00;41648128,00;17161,02;0,00;56767,00;2560,00;2643,00;57720832,00;57700,57;0,00;4753,00;4096,00;4096,00;344784896,00;0,00;0,00;0,00;25600,00;25501,00;0,00;LFP-Replace-Stay-NonBlocking-m16384-f50-d4-s1
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;65536,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;1;Success;317467,09;752,79;99,29;1253,00;1779302400,00;3,60;389,94;0,00;119,00;1,00;1,00;0,00;17888,29;0,00;5467,00;365,00;381,00;168230912,00;68678,05;0,00;56930,00;2560,00;2643,00;230883328,00;230510,81;0,00;4753,00;4096,00;4096,00;1380188160,00;0,00;0,00;0,00;25600,00;25501,00;0,00;LFP-Replace-Stay-NonBlocking-m65536-f50-d4-s1
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;262144,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;1;Success;1277101,91;3246,43;99,27;1332,00;7224950784,00;3,98;1782,58;0,00;136,00;1,00;1,00;0,00;75143,82;0,00;5741,00;365,00;382,00;734265344,00;275713,07;0,00;58221,00;2560,00;2651,00;953679872,00;924462,44;0,00;4815,00;4096,00;4096,00;5537005568,00;0,00;0,00;0,00;25600,00;25492,00;0,00;LFP-Replace-Stay-NonBlocking-m262144-f50-d4-s1
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;3,00;8,00;5,00;0,00;false;1;Success;588,80;3,58;93,74;69,00;2887680,00;7,13;0,26;0,00;5,00;1,00;1,00;0,00;17,41;0,00;1980,00;45,00;45,00;46080,00;125,29;0,00;4876,00;320,00;326,00;307200,00;445,85;0,00;511,00;512,00;512,00;2534400,00;0,00;0,00;0,00;3200,00;3194,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d3-s1
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;1;Success;4748,27;4,22;92,72;566,00;23689216,00;8,99;0,26;0,00;5,00;1,00;1,00;0,00;145,36;0,00;15679,00;365,00;371,00;358400,00;1030,60;0,00;40280,00;2560,00;2576,00;2569216,00;3572,05;0,00;4096,00;4096,00;4096,00;20761600,00;0,00;0,00;0,00;25600,00;25578,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d4-s1
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;5,00;8,00;5,00;0,00;false;1;Success;38007,87;4,82;94,68;4573,00;189816832,00;6,64;0,26;0,00;5,00;1,00;1,00;0,00;1178,62;0,00;127951,00;2925,00;2937,00;2958336,00;8274,79;0,00;324578,00;20480,00;20577,00;20683776,00;28554,20;0,00;32764,00;32768,00;32768,00;166174720,00;0,00;0,00;0,00;204800,00;204691,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d5-s1
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;true;4,00;8,00;5,00;0,00;false;1;Success;4772,10;4,32;100,00;585,00;23966720,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;149,50;0,00;16060,00;365,00;365,00;373760,00;1048,58;0,00;40960,00;2560,00;2560,00;2621440,00;3573,76;0,00;4096,00;4096,00;4096,00;20971520,00;0,00;0,00;0,00;25600,00;25600,00;0,00;LFP-Drop-Stop-FullSync-m1024-f0-d4-s1
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;10;true;4,00;8,00;5,00;0,00;false;1;Success;4759,16;4,22;96,29;573,00;23818240,00;4,59;0,26;0,00;5,00;1,00;1,00;0,00;146,33;0,00;15874,00;365,00;368,00;368640,00;1039,67;0,00;40569,00;2560,00;2571,00;2575360,00;3572,91;0,00;4096,00;4096,00;4096,00;20874240,00;0,00;0,00;0,00;25600,00;25586,00;0,00;LFP-Drop-Stop-FullSync-m1024-f10-d4-s1
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;20;true;4,00;8,00;5,00;0,00;false;1;Success;4756,70;4,22;96,14;573,00;23812096,00;6,55;0,26;0,00;5,00;1,00;1,00;0,00;145,41;0,00;15868,00;365,00;368,00;368640,00;1038,13;0,00;40529,00;2560,00;2571,00;2569216,00;3572,91;0,00;4096,00;4096,00;4096,00;20874240,00;0,00;0,00;0,00;25600,00;25586,00;0,00;LFP-Drop-Stop-FullSync-m1024-f20-d4-s1
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;30;true;4,00;8,00;5,00;0,00;false;1;Success;4754,71;4,22;94,35;572,00;23764992,00;8,17;0,26;0,00;5,00;1,00;1,00;0,00;145,00;0,00;15820,00;365,00;368,00;367616,00;1036,54;0,00;40498,00;2560,00;2572,00;2574336,00;3572,91;0,00;4096,00;4096,00;4096,00;20823040,00;0,00;0,00;0,00;25600,00;25585,00;0,00;LFP-Drop-Stop-FullSync-m1024-f30-d4-s1
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;40;true;4,00;8,00;5,00;0,00;false;1;Success;4752,88;4,42;92,83;569,00;23707648,00;8,24;0,26;0,00;5,00;1,00;1,00;0,00;145,92;0,00;15806,00;365,00;370,00;362496,00;1034,65;0,00;40392,00;2560,00;2575,00;2568192,00;3572,05;0,00;4096,00;4096,00;4096,00;20776960,00;0,00;0,00;0,00;25600,00;25580,00;0,00;LFP-Drop-Stop-FullSync-m1024-f40-d4-s1
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;1;Success;4748,27;4,22;92,72;566,00;23689216,00;8,99;0,26;0,00;5,00;1,00;1,00;0,00;145,36;0,00;15679,00;365,00;371,00;358400,00;1030,60;0,00;40280,00;2560,00;2576,00;2569216,00;3572,05;0,00;4096,00;4096,00;4096,00;20761600,00;0,00;0,00;0,00;25600,00;25578,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d4-s1
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;60;true;4,00;8,00;5,00;0,00;false;1;Success;4740,85;4,22;91,88;561,00;23618560,00;9,90;0,26;0,00;5,00;1,00;1,00;0,00;145,41;0,00;15655,00;365,00;371,00;358400,00;1023,13;0,00;40204,00;2560,00;2582,00;2580480,00;3572,05;0,00;4096,00;4096,00;4096,00;20679680,00;0,00;0,00;0,00;25600,00;25572,00;0,00;LFP-Drop-Stop-FullSync-m1024-f60-d4-s1
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;70;true;4,00;8,00;5,00;0,00;false;1;Success;4728,34;4,23;89,07;551,00;23418880,00;12,86;0,26;0,00;5,00;1,00;1,00;0,00;142,75;0,00;15523,00;365,00;371,00;357376,00;1014,99;0,00;40006,00;2560,00;2585,00;2540544,00;3570,35;0,00;4096,00;4096,00;4096,00;20520960,00;0,00;0,00;0,00;25600,00;25569,00;0,00;LFP-Drop-Stop-FullSync-m1024-f70-d4-s1
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;1;Success;4710,31;4,19;88,52;549,00;23175168,00;15,62;0,26;0,00;5,00;1,00;1,00;0,00;144,44;0,00;15739,00;365,00;374,00;358400,00;999,53;0,00;39608,00;2560,00;2596,00;2551808,00;3566,09;0,00;4096,00;4096,00;4096,00;20264960,00;0,00;0,00;0,00;25600,00;25555,00;0,00;LFP-Drop-Stop-FullSync-m1024-f80-d4-s1
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;90;true;4,00;8,00;5,00;0,00;false;1;Success;4642,02;4,12;54,68;505,00;22428672,00;51,10;0,26;0,00;5,00;1,00;1,00;0,00;135,58;0,00;14817,00;365,00;383,00;326656,00;958,87;0,00;38687,00;2560,00;2633,00;2471936,00;3547,31;0,00;4095,00;4096,00;4096,00;19630080,00;0,00;0,00;0,00;25600,00;25509,00;0,00;LFP-Drop-Stop-FullSync-m1024-f90-d4-s1
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;1;Success;4748,27;4,22;92,72;566,00;23689216,00;8,99;0,26;0,00;5,00;1,00;1,00;0,00;145,36;0,00;15679,00;365,00;371,00;358400,00;1030,60;0,00;40280,00;2560,00;2576,00;2569216,00;3572,05;0,00;4096,00;4096,00;4096,00;20761600,00;0,00;0,00;0,00;25600,00;25578,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d4-s1
