buildingBlocks;selectivity;maxToAverageRatio;averageLatency;averageBandwidth;averageCryptoTime;averageComputeTime;modelSize;failCheckPeriod;healthCheckPeriod;multicastSize;deadline;failureRate;adaptedFailures;backupsToAggregatorsRatio;depth;fanout;groupSize;concentration;random;seed;status;work;latency;completeness;circulatingAggregateIds;finalInboundBandwidth;finalOutboundBandwidth;observedFailureRate;observedContributorsFailureRate;observedWorkersFailureRate;abortedReplacements;work_Querier;failures_Querier;messages_Querier;initial_nodes_Querier;final_nodes_Querier;inbound_bandwidth_Querier;outbound_bandwidth_Querier;propagation_Querier;versions_Querier;work_Aggregator;failures_Aggregator;messages_Aggregator;initial_nodes_Aggregator;final_nodes_Aggregator;inbound_bandwidth_Aggregator;outbound_bandwidth_Aggregator;propagation_Aggregator;versions_Aggregator;work_LeafAggregator;failures_LeafAggregator;messages_LeafAggregator;initial_nodes_LeafAggregator;final_nodes_LeafAggregator;inbound_bandwidth_LeafAggregator;outbound_bandwidth_LeafAggregator;propagation_LeafAggregator;versions_LeafAggregator;work_Contributor;failures_Contributor;messages_Contributor;initial_nodes_Contributor;final_nodes_Contributor;inbound_bandwidth_Contributor;outbound_bandwidth_Contributor;propagation_Contributor;versions_Contributor;work_Backup;failures_Backup;messages_Backup;initial_nodes_Backup;final_nodes_Backup;inbound_bandwidth_Backup;outbound_bandwidth_Backup;propagation_Backup;versions_Backup;work_level_0;failures_level_0;messages_level_0;inbound_bandwidth_level_0;outbound_bandwidth_level_0;propagation_level_0;versions_level_0;work_level_1;failures_level_1;messages_level_1;inbound_bandwidth_level_1;outbound_bandwidth_level_1;propagation_level_1;versions_level_1;work_level_2;failures_level_2;messages_level_2;inbound_bandwidth_level_2;outbound_bandwidth_level_2;propagation_level_2;versions_level_2;work_level_3;failures_level_3;messages_level_3;inbound_bandwidth_level_3;outbound_bandwidth_level_3;propagation_level_3;versions_level_3;work_level_4;failures_level_4;messages_level_4;inbound_bandwidth_level_4;outbound_bandwidth_level_4;propagation_level_4;versions_level_4;name
LFP,Replace,0Resync,3,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;34,190333333333335;false;0,10;4,00;8,00;5,00;0,00;false;3;Success;4337,25;11,58;28,39;666,00;18370560,00;18370560,00;31,77;32,47;30,94;481,00;7,42;0,00;145,00;1,00;1,00;0,00;0,00;0,00;0,00;123,44;0,00;3271,00;365,00;413,00;1101824,00;1101824,00;53,00;337,00;689,92;0,00;29256,00;2560,00;2993,00;1622016,00;1622016,00;479,00;329,00;3516,46;0,00;4087,00;4096,00;4096,00;15646720,00;15646720,00;0,00;0,00;0,00;0,00;0,00;1462,00;981,00;0,00;0,00;0,00;0,00;3516,46;0,00;4087,00;15646720,00;15646720,00;0,00;0,00;689,92;0,00;29256,00;1622016,00;1622016,00;479,00;329,00;79,21;0,00;2287,00;714752,00;714752,00;46,00;111,00;32,77;0,00;732,00;229376,00;229376,00;7,00;100,00;11,47;0,00;252,00;157696,00;157696,00;0,00;126,00;LFP-Replace-0Resync3-3-NonBlocking-m1024-f34.190333333333335-d4-s3
LFP,Replace,0Resync,3,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;256,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;3;Success;1250,41;1,81;98,80;598,00;5990912,00;5990912,00;0,53;0,54;0,51;5,00;0,18;0,00;14,00;1,00;1,00;0,00;0,00;0,00;0,00;37,80;0,00;2973,00;365,00;365,00;105472,00;105472,00;0,00;86,00;261,24;0,00;45834,00;2560,00;2565,00;654080,00;654080,00;5,00;512,00;951,20;0,00;4093,00;4096,00;4096,00;5231360,00;5231360,00;0,00;0,00;0,00;0,00;0,00;1462,00;1457,00;0,00;0,00;0,00;0,00;951,20;0,00;4093,00;5231360,00;5231360,00;0,00;0,00;261,24;0,00;45834,00;654080,00;654080,00;5,00;512,00;32,70;0,00;2575,00;87040,00;87040,00;0,00;69,00;4,35;0,00;340,00;14848,00;14848,00;0,00;13,00;0,74;0,00;58,00;3584,00;3584,00;0,00;4,00;LFP-Replace-0Resync3-3-NonBlocking-m256-f341.90333333333336-d4-s3
LFP,Replace,0Resync,3,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;3;Success;4748,59;5,78;81,45;603,00;23730176,00;23730176,00;1,55;1,61;1,46;16,00;1,95;0,00;38,00;1,00;1,00;0,00;0,00;0,00;0,00;148,74;0,00;2973,00;365,00;368,00;439296,00;439296,00;3,00;95,00;1031,88;0,00;45574,00;2560,00;2573,00;2595840,00;2595840,00;16,00;508,00;3566,03;0,00;4093,00;4096,00;4096,00;20695040,00;20695040,00;0,00;0,00;0,00;0,00;0,00;1462,00;1446,00;0,00;0,00;0,00;0,00;3566,03;0,00;4093,00;20695040,00;20695040,00;0,00;0,00;1031,88;0,00;45574,00;2595840,00;2595840,00;16,00;508,00;128,97;0,00;2575,00;322560,00;322560,00;2,00;64,00;16,08;0,00;322,00;73728,00;73728,00;1,00;15,00;3,69;0,00;76,00;43008,00;43008,00;0,00;16,00;LFP-Replace-0Resync3-3-NonBlocking-m1024-f341.90333333333336-d4-s3
LFP,Replace,0Resync,3,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;3;Success;17424,61;31,89;63,35;512,00;75710464,00;75710464,00;9,64;9,96;9,20;105,00;15,97;0,00;78,00;1,00;1,00;0,00;0,00;0,00;0,00;491,52;0,00;2706,00;365,00;380,00;2744320,00;2744320,00;15,00;141,00;3185,25;0,00;35548,00;2560,00;2650,00;7737344,00;7737344,00;116,00;371,00;13731,86;0,00;4093,00;4096,00;4096,00;65228800,00;65228800,00;0,00;0,00;0,00;0,00;0,00;1462,00;1357,00;0,00;0,00;0,00;0,00;13731,86;0,00;4093,00;65228800,00;65228800,00;0,00;0,00;3185,25;0,00;35548,00;7737344,00;7737344,00;116,00;371,00;377,45;0,00;2109,00;1683456,00;1683456,00;14,00;62,00;83,97;0,00;446,00;602112,00;602112,00;1,00;26,00;30,11;0,00;151,00;458752,00;458752,00;0,00;53,00;LFP-Replace-0Resync3-3-NonBlocking-m4096-f341.90333333333336-d4-s3
LFP,Replace,0Resync,3,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;3;Success;45843,02;65,17;14,94;219,00;151191552,00;151191552,00;18,48;19,12;17,71;467,00;12,29;0,00;15,00;1,00;1,00;0,00;0,00;0,00;0,00;1028,92;0,00;2233,00;365,00;415,00;8962048,00;8962048,00;57,00;80,00;6083,38;0,00;17940,00;2560,00;2977,00;12386304,00;12386304,00;460,00;139,00;38718,43;0,00;4093,00;4096,00;4096,00;129843200,00;129843200,00;0,00;0,00;0,00;0,00;0,00;1462,00;995,00;0,00;0,00;0,00;0,00;38718,43;0,00;4093,00;129843200,00;129843200,00;0,00;0,00;6083,38;0,00;17940,00;12386304,00;12386304,00;460,00;139,00;612,76;0,00;1605,00;6144000,00;6144000,00;53,00;45,00;305,56;0,00;477,00;2392064,00;2392064,00;4,00;28,00;110,59;0,00;151,00;425984,00;425984,00;0,00;7,00;LFP-Replace-0Resync3-3-NonBlocking-m16384-f341.90333333333336-d4-s3
LFP,Replace,0Resync,3,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;3;Success;4748,59;5,78;81,45;603,00;23730176,00;23730176,00;1,55;1,61;1,46;16,00;1,95;0,00;38,00;1,00;1,00;0,00;0,00;0,00;0,00;148,74;0,00;2973,00;365,00;368,00;439296,00;439296,00;3,00;95,00;1031,88;0,00;45574,00;2560,00;2573,00;2595840,00;2595840,00;16,00;508,00;3566,03;0,00;4093,00;4096,00;4096,00;20695040,00;20695040,00;0,00;0,00;0,00;0,00;0,00;1462,00;1446,00;0,00;0,00;0,00;0,00;3566,03;0,00;4093,00;20695040,00;20695040,00;0,00;0,00;1031,88;0,00;45574,00;2595840,00;2595840,00;16,00;508,00;128,97;0,00;2575,00;322560,00;322560,00;2,00;64,00;16,08;0,00;322,00;73728,00;73728,00;1,00;15,00;3,69;0,00;76,00;43008,00;43008,00;0,00;16,00;LFP-Replace-0Resync3-3-NonBlocking-m1024-f341.90333333333336-d4-s3
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;3,00;8,00;5,00;0,00;false;4;FFP;445,87;1,34;0,00;0,00;0,00;0,00;0,68;0,39;1,09;2,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;45,00;45,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;320,00;322,00;0,00;0,00;2,00;0,00;445,87;0,00;512,00;512,00;512,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;182,00;180,00;0,00;0,00;0,00;0,00;445,87;0,00;512,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f341.90333333333336-d3-s4
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;4;FFP;3566,09;1,16;0,00;0,00;0,00;0,00;0,36;0,39;0,31;2,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;0,00;0,00;30,00;2560,00;2562,00;0,00;0,00;3,00;0,00;3566,09;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1462,00;1460,00;0,00;0,00;0,00;0,00;3566,09;0,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;30,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f341.90333333333336-d4-s4
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;false;0,10;4,00;8,00;5,00;0,00;false;4;Success;4772,10;4,19;100,00;585,00;23966720,00;23966720,00;0,00;0,00;0,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;149,50;0,00;2920,00;365,00;365,00;373760,00;373760,00;0,00;73,00;1048,58;0,00;20480,00;2560,00;2560,00;2621440,00;2621440,00;0,00;512,00;3573,76;0,00;4096,00;4096,00;4096,00;20971520,00;20971520,00;0,00;0,00;0,00;0,00;0,00;1462,00;1462,00;0,00;0,00;0,00;0,00;3573,76;0,00;4096,00;20971520,00;20971520,00;0,00;0,00;1048,58;0,00;20480,00;2621440,00;2621440,00;0,00;512,00;131,07;0,00;2560,00;327680,00;327680,00;0,00;64,00;16,38;0,00;320,00;40960,00;40960,00;0,00;8,00;2,05;0,00;40,00;5120,00;5120,00;0,00;1,00;FFP-Drop-Stop-1-None-m1024-f0-d4-s4
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;663,2924666666668;false;0,10;4,00;8,00;5,00;0,00;false;4;FFP;3572,05;1,23;0,00;0,00;0,00;0,00;0,20;0,24;0,14;2,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;2560,00;2562,00;0,00;0,00;2,00;0,00;3572,05;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1462,00;1460,00;0,00;0,00;0,00;0,00;3572,05;0,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f663.2924666666668-d4-s4
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;4;FFP;3566,09;1,16;0,00;0,00;0,00;0,00;0,36;0,39;0,31;2,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;0,00;0,00;30,00;2560,00;2562,00;0,00;0,00;3,00;0,00;3566,09;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1462,00;1460,00;0,00;0,00;0,00;0,00;3566,09;0,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;30,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f341.90333333333336-d4-s4
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;205,14200000000002;false;0,10;4,00;8,00;5,00;0,00;false;4;FFP;3560,97;1,13;0,00;0,00;0,00;0,00;0,58;0,59;0,58;4,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;1,00;0,00;0,00;0,00;60,00;2560,00;2564,00;0,00;0,00;9,00;0,00;3560,97;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1462,00;1458,00;0,00;0,00;0,00;0,00;3560,97;0,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;60,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f205.14200000000002-d4-s4
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;34,190333333333335;false;0,10;4,00;8,00;5,00;0,00;false;4;FFP;3513,01;1,09;0,00;0,00;0,00;0,00;3,29;3,27;3,32;21,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;365,00;366,00;0,00;0,00;3,00;0,00;0,00;0,00;243,00;2560,00;2581,00;0,00;0,00;41,00;0,00;3513,01;0,00;4085,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1462,00;1440,00;0,00;0,00;0,00;0,00;3513,01;0,00;4085,00;0,00;0,00;0,00;0,00;0,00;0,00;243,00;0,00;0,00;41,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f34.190333333333335-d4-s4
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;256,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;4;FFP;1249,82;1,16;0,00;570,00;5962496,00;5962496,00;0,36;0,39;0,31;2,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;36,36;0,00;2841,00;365,00;365,00;78080,00;78080,00;0,00;62,00;261,35;0,00;20433,00;2560,00;2562,00;649216,00;649216,00;3,00;508,00;952,11;0,00;4096,00;4096,00;4096,00;5235200,00;5235200,00;0,00;0,00;0,00;0,00;0,00;1462,00;1460,00;0,00;0,00;0,00;0,00;952,11;0,00;4096,00;5235200,00;5235200,00;0,00;0,00;261,35;0,00;20433,00;649216,00;649216,00;3,00;508,00;32,46;0,00;2536,00;74496,00;74496,00;0,00;59,00;3,72;0,00;291,00;3584,00;3584,00;0,00;3,00;0,18;0,00;14,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m256-f341.90333333333336-d4-s4
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;4;FFP;3566,09;1,16;0,00;0,00;0,00;0,00;0,36;0,39;0,31;2,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;0,00;0,00;30,00;2560,00;2562,00;0,00;0,00;3,00;0,00;3566,09;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1462,00;1460,00;0,00;0,00;0,00;0,00;3566,09;0,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;30,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f341.90333333333336-d4-s4
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;4;FFP;13970,80;2,42;0,00;0,00;0,00;0,00;0,70;0,66;0,75;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;0,00;0,00;115,00;2560,00;2570,00;0,00;0,00;3,00;0,00;13970,80;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1462,00;1452,00;0,00;0,00;0,00;0,00;13970,80;0,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;115,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m4096-f341.90333333333336-d4-s4
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;4;FFP;81,92;8,31;0,00;0,00;0,00;0,00;2,43;2,44;2,41;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;365,00;371,00;0,00;0,00;0,00;0,00;0,00;0,00;458,00;2560,00;2619,00;0,00;0,00;2,00;0,00;81,92;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1462,00;1397,00;0,00;0,00;0,00;0,00;81,92;0,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;458,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m16384-f341.90333333333336-d4-s4
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;4;FFP;3566,09;1,16;0,00;0,00;0,00;0,00;0,36;0,39;0,31;2,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;0,00;0,00;30,00;2560,00;2562,00;0,00;0,00;3,00;0,00;3566,09;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1462,00;1460,00;0,00;0,00;0,00;0,00;3566,09;0,00;4096,00;0,00;0,00;0,00;0,00;0,00;0,00;30,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f341.90333333333336-d4-s4
LFP,Replace,Stay,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;3,00;8,00;5,00;0,00;false;4;Success;602,28;3,90;99,61;75,00;3036160,00;3036160,00;1,13;0,78;1,62;0,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;18,94;0,00;370,00;45,00;46,00;51200,00;51200,00;0,00;10,00;130,80;0,00;5844,00;320,00;324,00;340992,00;340992,00;0,00;65,00;452,28;0,00;544,00;512,00;512,00;2643968,00;2643968,00;0,00;0,00;0,00;0,00;0,00;182,00;177,00;0,00;0,00;0,00;0,00;452,28;0,00;544,00;2643968,00;2643968,00;0,00;0,00;130,80;0,00;5844,00;340992,00;340992,00;0,00;65,00;16,64;0,00;325,00;46080,00;46080,00;0,00;9,00;2,30;0,00;45,00;5120,00;5120,00;0,00;1,00;0,26;0,00;5,00;0,00;0,00;0,00;0,00;LFP-Replace-Stay-1-NonBlocking-m1024-f341.90333333333336-d3-s4
LFP,Replace,Stay,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;4;Success;4878,06;6,43;99,24;729,00;24961024,00;24961024,00;1,91;1,88;1,95;0,00;2,25;0,00;44,00;1,00;1,00;0,00;0,00;0,00;0,00;183,71;0,00;3588,00;365,00;369,00;856064,00;856064,00;0,00;173,00;1056,04;0,00;49086,00;2560,00;2605,00;2891776,00;2891776,00;0,00;556,00;3636,06;0,00;4445,00;4096,00;4096,00;21213184,00;21213184,00;0,00;0,00;0,00;0,00;0,00;1462,00;1413,00;0,00;0,00;0,00;0,00;3636,06;0,00;4445,00;21213184,00;21213184,00;0,00;0,00;1056,04;0,00;49086,00;2891776,00;2891776,00;0,00;556,00;144,18;0,00;2816,00;564224,00;564224,00;0,00;105,00;28,21;0,00;551,00;235520,00;235520,00;0,00;47,00;11,32;0,00;221,00;56320,00;56320,00;0,00;21,00;LFP-Replace-Stay-1-NonBlocking-m1024-f341.90333333333336-d4-s4
LFP,Replace,Stay,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;false;0,10;4,00;8,00;5,00;0,00;false;4;Success;4772,10;4,19;100,00;585,00;23966720,00;23966720,00;0,00;0,00;0,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;149,50;0,00;2920,00;365,00;365,00;373760,00;373760,00;0,00;73,00;1048,58;0,00;46080,00;2560,00;2560,00;2621440,00;2621440,00;0,00;512,00;3573,76;0,00;4096,00;4096,00;4096,00;20971520,00;20971520,00;0,00;0,00;0,00;0,00;0,00;1462,00;1462,00;0,00;0,00;0,00;0,00;3573,76;0,00;4096,00;20971520,00;20971520,00;0,00;0,00;1048,58;0,00;46080,00;2621440,00;2621440,00;0,00;512,00;131,07;0,00;2560,00;327680,00;327680,00;0,00;64,00;16,38;0,00;320,00;40960,00;40960,00;0,00;8,00;2,05;0,00;40,00;5120,00;5120,00;0,00;1,00;LFP-Replace-Stay-1-NonBlocking-m1024-f0-d4-s4
LFP,Replace,Stay,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;663,2924666666668;false;0,10;4,00;8,00;5,00;0,00;false;4;Success;4826,93;5,99;99,54;657,00;24433664,00;24433664,00;0,84;0,78;0,92;0,00;1,95;0,00;38,00;1,00;1,00;0,00;0,00;0,00;0,00;164,35;0,00;3210,00;365,00;366,00;601088,00;601088,00;0,00;126,00;1051,68;0,00;47311,00;2560,00;2583,00;2737152,00;2737152,00;0,00;531,00;3608,95;0,00;4280,00;4096,00;4096,00;21095424,00;21095424,00;0,00;0,00;0,00;0,00;0,00;1462,00;1438,00;0,00;0,00;0,00;0,00;3608,95;0,00;4280,00;21095424,00;21095424,00;0,00;0,00;1051,68;0,00;47311,00;2737152,00;2737152,00;0,00;531,00;136,86;0,00;2673,00;429056,00;429056,00;0,00;82,00;21,45;0,00;419,00;120832,00;120832,00;0,00;25,00;6,04;0,00;118,00;51200,00;51200,00;0,00;19,00;LFP-Replace-Stay-1-NonBlocking-m1024-f663.2924666666668-d4-s4
LFP,Replace,Stay,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;341,90333333333336;false;0,10;4,00;8,00;5,00;0,00;false;4;Success;4878,06;6,43;99,24;729,00;24961024,00;24961024,00;1,91;1,88;1,95;0,00;2,25;0,00;44,00;1,00;1,00;0,00;0,00;0,00;0,00;183,71;0,00;3588,00;365,00;369,00;856064,00;856064,00;0,00;173,00;1056,04;0,00;49086,00;2560,00;2605,00;2891776,00;2891776,00;0,00;556,00;3636,06;0,00;4445,00;4096,00;4096,00;21213184,00;21213184,00;0,00;0,00;0,00;0,00;0,00;1462,00;1413,00;0,00;0,00;0,00;0,00;3636,06;0,00;4445,00;21213184,00;21213184,00;0,00;0,00;1056,04;0,00;49086,00;2891776,00;2891776,00;0,00;556,00;144,18;0,00;2816,00;564224,00;564224,00;0,00;105,00;28,21;0,00;551,00;235520,00;235520,00;0,00;47,00;11,32;0,00;221,00;56320,00;56320,00;0,00;21,00;LFP-Replace-Stay-1-NonBlocking-m1024-f341.90333333333336-d4-s4
LFP,Replace,Stay,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;205,14200000000002;false;0,10;4,00;8,00;5,00;0,00;false;4;Success;5963,50;29,69;96,61;2699,00;36587520,00;36587520,00;14,15;14,55;13,67;0,00;24,42;0,00;477,00;1,00;1,00;0,00;0,00;0,00;0,00;608,60;0,00;11915,00;365,00;423,00;6661120,00;6661120,00;0,00;1639,00;1188,61;0,00;83614,00;2560,00;2955,00;6175744,00;6175744,00;0,00;1060,00;4141,87;0,00;7006,00;4096,00;4096,00;23750656,00;23750656,00;0,00;0,00;0,00;0,00;0,00;1462,00;1009,00;0,00;0,00;0,00;0,00;4141,87;0,00;7006,00;23750656,00;23750656,00;0,00;0,00;1188,61;0,00;83614,00;6175744,00;6175744,00;0,00;1060,00;309,23;0,00;6068,00;3401728,00;3401728,00;0,00;605,00;168,70;0,00;3295,00;2646016,00;2646016,00;0,00;662,00;130,66;0,00;2552,00;613376,00;613376,00;0,00;372,00;LFP-Replace-Stay-1-NonBlocking-m1024-f205.14200000000002-d4-s4
