buildingBlocks;selectivity;maxToAverageRatio;averageLatency;averageBandwidth;averageCryptoTime;averageComputeTime;modelSize;failCheckPeriod;healthCheckPeriod;multicastSize;deadline;failureRate;adaptedFailures;depth;fanout;groupSize;concentration;random;seed;status;work;latency;completeness;circulatingAggregateIds;finalUsedBandwidth;observedFailureRate;work_Querier;failures_Querier;messages_Querier;initial_nodes_Querier;final_nodes_Querier;bandwidth_Querier;work_Aggregator;failures_Aggregator;messages_Aggregator;initial_nodes_Aggregator;final_nodes_Aggregator;bandwidth_Aggregator;work_LeafAggregator;failures_LeafAggregator;messages_LeafAggregator;initial_nodes_LeafAggregator;final_nodes_LeafAggregator;bandwidth_LeafAggregator;work_Contributor;failures_Contributor;messages_Contributor;initial_nodes_Contributor;final_nodes_Contributor;bandwidth_Contributor;work_Backup;failures_Backup;messages_Backup;initial_nodes_Backup;final_nodes_Backup;bandwidth_Backup;name
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;70;true;4,00;8,00;5,00;0,00;false;5;FFP;14011,75;2,63;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;365,00;366,00;0,00;0,00;0,00;70,00;2560,00;2564,00;0,00;14011,75;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;25600,00;25595,00;0,00;FFP-Drop-Stop-None-m4096-f70-d4-s5
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;75;true;4,00;8,00;5,00;0,00;false;5;FFP;14011,75;2,37;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;365,00;366,00;0,00;0,00;0,00;70,00;2560,00;2564,00;0,00;14011,75;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;25600,00;25595,00;0,00;FFP-Drop-Stop-None-m4096-f75-d4-s5
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;5;FFP;14001,51;2,56;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;365,00;366,00;0,00;0,00;0,00;85,00;2560,00;2567,00;0,00;14001,51;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;25600,00;25592,00;0,00;FFP-Drop-Stop-None-m4096-f80-d4-s5
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;85;true;4,00;8,00;5,00;0,00;false;5;FFP;13967,38;2,57;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;365,00;366,00;0,00;0,00;0,00;120,00;2560,00;2571,00;0,00;13967,38;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;25600,00;25588,00;0,00;FFP-Drop-Stop-None-m4096-f85-d4-s5
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;90;true;4,00;8,00;5,00;0,00;false;5;FFP;13926,43;2,42;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;365,00;367,00;0,00;0,00;0,00;159,00;2560,00;2572,00;0,00;13926,43;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;25600,00;25586,00;0,00;FFP-Drop-Stop-None-m4096-f90-d4-s5
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;95;true;4,00;8,00;5,00;0,00;false;5;FFP;81,90;2,13;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;365,00;369,00;0,00;0,00;0,00;228,00;2560,00;2582,00;0,00;81,90;0,00;4095,00;4096,00;4096,00;0,00;0,00;0,00;0,00;25600,00;25574,00;0,00;FFP-Drop-Stop-None-m4096-f95-d4-s5
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;1,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;5;FFP;81,38;0,33;0,00;383,00;22591,00;3,86;0,00;0,00;0,00;1,00;1,00;0,00;0,09;0,00;1758,00;365,00;365,00;28,00;0,95;0,00;18998,00;2560,00;2560,00;3565,00;80,34;0,00;4017,00;4096,00;4096,00;18998,00;0,00;0,00;0,00;25600,00;25600,00;0,00;FFP-Drop-Stop-None-m1-f80-d4-s5
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;16,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;5;FFP;148,22;0,37;0,00;410,00;371712,00;2,93;0,00;0,00;0,00;1,00;1,00;0,00;1,53;0,00;1910,00;365,00;365,00;928,00;15,47;0,00;19338,00;2560,00;2560,00;61376,00;131,22;0,00;4044,00;4096,00;4096,00;309408,00;0,00;0,00;0,00;25600,00;25600,00;0,00;FFP-Drop-Stop-None-m16-f80-d4-s5
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;256,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;5;FFP;1229,62;0,74;0,00;458,00;6252032,00;1,52;0,00;0,00;0,00;1,00;1,00;0,00;28,35;0,00;2215,00;365,00;365,00;0,00;255,35;0,00;20018,00;2560,00;2560,00;1145088,00;945,92;0,00;4084,00;4096,00;4096,00;5106944,00;0,00;0,00;0,00;25600,00;25600,00;0,00;FFP-Drop-Stop-None-m256-f80-d4-s5
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;5;FFP;14001,51;2,56;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;365,00;366,00;0,00;0,00;0,00;85,00;2560,00;2567,00;0,00;14001,51;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;25600,00;25592,00;0,00;FFP-Drop-Stop-None-m4096-f80-d4-s5
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;65536,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;5;FFP;222846,31;35,80;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;365,00;366,00;0,00;0,00;0,00;85,00;2560,00;2570,00;0,00;222846,31;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;25600,00;25589,00;0,00;FFP-Drop-Stop-None-m65536-f80-d4-s5
FFP,Drop,Stop,None;0,10;10,00;0,03;6000,00;0,01;0,00;1048576,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;5;FFP;3564363,11;556,40;0,00;0,00;0,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;365,00;366,00;0,00;0,00;0,00;85,00;2560,00;2570,00;0,00;3564363,11;0,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;25600,00;25589,00;0,00;FFP-Drop-Stop-None-m1048576-f80-d4-s5
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;80;true;3,00;8,00;5,00;0,00;false;5;Success;2461,69;18,17;97,66;115,00;15470592,00;4,25;5,12;0,00;25,00;1,00;1,00;0,00;113,70;0,00;562,00;45,00;50,00;1216512,00;530,57;0,00;6939,00;320,00;332,00;3661824,00;1812,30;0,00;605,00;512,00;512,00;10592256,00;0,00;0,00;0,00;3200,00;3183,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f80-d3-s5
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;5;FFP;25752,14;122,79;0,00;3634,00;244744192,00;100,00;99,74;0,00;487,00;1,00;1,00;0,00;3303,30;0,00;16268,00;365,00;469,00;76537856,00;5061,99;0,00;107700,00;2560,00;3221,00;67346432,00;17287,12;0,00;8748,00;4096,00;4096,00;100859904,00;0,00;0,00;0,00;25600,00;24835,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f80-d4-s5
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;80;true;5,00;8,00;5,00;0,00;false;5;FFP;240218,26;224,07;0,00;42263,00;2701246464,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;42095,45;0,00;206573,00;2925,00;4214,00;1037819904,00;44944,48;0,00;1155674,00;20480,00;29416,00;769904640,00;153178,33;0,00;90726,00;32768,00;32768,00;893521920,00;0,00;0,00;0,00;204800,00;194575,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f80-d5-s5
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;5;Success;19912,25;45,82;98,90;1009,00;130732032,00;3,62;24,17;0,00;118,00;1,00;1,00;0,00;1053,15;0,00;5156,00;365,00;380,00;16822272,00;4303,27;0,00;55334,00;2560,00;2653,00;27901952,00;14531,66;0,00;4819,00;4096,00;4096,00;86007808,00;0,00;0,00;0,00;25600,00;25492,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f50-d4-s5
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;55;true;4,00;8,00;5,00;0,00;false;5;Success;20008,08;45,41;98,85;1052,00;131665920,00;4,07;25,19;0,00;123,00;1,00;1,00;0,00;1068,31;0,00;5230,00;365,00;383,00;17113088,00;4314,41;0,00;55748,00;2560,00;2667,00;28336128,00;14600,18;0,00;4927,00;4096,00;4096,00;86216704,00;0,00;0,00;0,00;25600,00;25475,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f55-d4-s5
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;60;true;4,00;8,00;5,00;0,00;false;5;Success;20562,24;59,95;98,29;1318,00;145473536,00;5,77;39,32;0,00;192,00;1,00;1,00;0,00;1343,63;0,00;6595,00;365,00;391,00;25681920,00;4376,67;0,00;61198,00;2560,00;2705,00;32354304,00;14802,62;0,00;5214,00;4096,00;4096,00;87437312,00;0,00;0,00;0,00;25600,00;25429,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f60-d4-s5
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;65;true;4,00;8,00;5,00;0,00;false;5;Success;20295,19;45,82;98,29;1178,00;137347072,00;5,13;25,19;0,00;123,00;1,00;1,00;0,00;1187,75;0,00;5827,00;365,00;388,00;20230144,00;4344,44;0,00;58566,00;2560,00;2694,00;30314496,00;14737,81;0,00;5132,00;4096,00;4096,00;86802432,00;0,00;0,00;0,00;25600,00;25443,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f65-d4-s5
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;70;true;4,00;8,00;5,00;0,00;false;5;FFP;26219,14;183,73;0,00;3857,00;264781824,00;100,00;160,36;0,00;783,00;1,00;1,00;0,00;3655,15;0,00;17985,00;365,00;469,00;95096832,00;5093,45;0,00;108524,00;2560,00;3221,00;68206592,00;17310,18;0,00;8750,00;4096,00;4096,00;101478400,00;0,00;0,00;0,00;25600,00;24835,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f70-d4-s5
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;75;true;4,00;8,00;5,00;0,00;false;5;FFP;26016,60;153,26;0,00;3821,00;254308352,00;100,00;128,20;0,00;626,00;1,00;1,00;0,00;3498,21;0,00;17219,00;365,00;469,00;85082112,00;5080,28;0,00;108224,00;2560,00;3221,00;68005888,00;17309,91;0,00;8749,00;4096,00;4096,00;101220352,00;0,00;0,00;0,00;25600,00;24835,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f75-d4-s5
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;5;FFP;25752,14;122,79;0,00;3634,00;244744192,00;100,00;99,74;0,00;487,00;1,00;1,00;0,00;3303,30;0,00;16268,00;365,00;469,00;76537856,00;5061,99;0,00;107700,00;2560,00;3221,00;67346432,00;17287,12;0,00;8748,00;4096,00;4096,00;100859904,00;0,00;0,00;0,00;25600,00;24835,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f80-d4-s5
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;85;true;4,00;8,00;5,00;0,00;false;5;FFP;25395,30;92,31;0,00;3300,00;233627648,00;100,00;52,22;0,00;255,00;1,00;1,00;0,00;3083,83;0,00;15198,00;365,00;469,00;66891776,00;5027,10;0,00;106964,00;2560,00;3220,00;66564096,00;17232,15;0,00;8737,00;4096,00;4096,00;100171776,00;0,00;0,00;0,00;25600,00;24836,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f85-d4-s5
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;90;true;4,00;8,00;5,00;0,00;false;5;FFP;24949,99;61,84;0,00;2917,00;221241344,00;100,00;7,58;0,00;37,00;1,00;1,00;0,00;2833,30;0,00;13976,00;365,00;469,00;56827904,00;4951,20;0,00;106163,00;2560,00;3220,00;65753088,00;17157,92;0,00;8728,00;4096,00;4096,00;98660352,00;0,00;0,00;0,00;25600,00;24836,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f90-d4-s5
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;95;true;4,00;8,00;5,00;0,00;false;5;FFP;23944,48;31,36;0,00;2303,00;190676992,00;100,00;0,00;0,00;0,00;1,00;1,00;0,00;2265,83;0,00;11210,00;365,00;469,00;37228544,00;4703,25;0,00;99185,00;2560,00;3220,00;59703296,00;16975,40;0,00;8713,00;4096,00;4096,00;93745152,00;0,00;0,00;0,00;25600,00;24836,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f95-d4-s5
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;5;FFP;183,70;1,65;0,00;2095,00;35516,00;39,01;0,00;0,00;0,00;1,00;1,00;0,00;0,94;0,00;6321,00;365,00;450,00;2048,00;11,90;0,00;72180,00;2560,00;3171,00;11982,00;170,85;0,00;7034,00;4096,00;4096,00;21486,00;0,00;0,00;0,00;25600,00;24904,00;0,00;LFP-Replace-Stay-NonBlocking-m1-f80-d4-s5
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;16,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;5;FFP;276,88;2,07;0,00;2362,00;617936,00;32,84;0,00;0,00;0,00;1,00;1,00;0,00;7,26;0,00;7638,00;365,00;452,00;53280,00;30,41;0,00;82431,00;2560,00;3155,00;207808,00;239,22;0,00;7383,00;4096,00;4096,00;356848,00;0,00;0,00;0,00;25600,00;24918,00;0,00;LFP-Replace-Stay-NonBlocking-m16-f80-d4-s5
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;256,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;5;FFP;1795,90;9,21;0,00;4904,00;14285824,00;23,36;6,21;0,00;485,00;1,00;1,00;0,00;193,16;0,00;14939,00;365,00;465,00;4039936,00;329,23;0,00;102532,00;2560,00;3217,00;4032000,00;1267,30;0,00;8548,00;4096,00;4096,00;6213888,00;0,00;0,00;0,00;25600,00;24843,00;0,00;LFP-Replace-Stay-NonBlocking-m256-f80-d4-s5
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;5;FFP;25752,14;122,79;0,00;3634,00;244744192,00;100,00;99,74;0,00;487,00;1,00;1,00;0,00;3303,30;0,00;16268,00;365,00;469,00;76537856,00;5061,99;0,00;107700,00;2560,00;3221,00;67346432,00;17287,12;0,00;8748,00;4096,00;4096,00;100859904,00;0,00;0,00;0,00;25600,00;24835,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f80-d4-s5
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;65536,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;5;FFP;408343,24;1939,99;0,00;3593,00;3917545472,00;100,00;1441,79;0,00;440,00;1,00;1,00;0,00;52967,30;0,00;16323,00;365,00;469,00;1221328896,00;80772,06;0,00;108498,00;2560,00;3221,00;1081147392,00;273162,09;0,00;8762,00;4096,00;4096,00;1615069184,00;0,00;0,00;0,00;25600,00;24835,00;0,00;LFP-Replace-Stay-NonBlocking-m65536-f80-d4-s5
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1048576,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;5;FFP;6531609,04;31015,21;0,00;3590,00;62683873280,00;100,00;23068,67;0,00;440,00;1,00;1,00;0,00;847358,65;0,00;16322,00;365,00;469,00;19544408064,00;1292073,95;0,00;108552,00;2560,00;3222,00;17298358272,00;4369107,78;0,00;8772,00;4096,00;4096,00;25841106944,00;0,00;0,00;0,00;25600,00;24834,00;0,00;LFP-Replace-Stay-NonBlocking-m1048576-f80-d4-s5
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;80;true;3,00;8,00;5,00;0,00;false;5;Success;2306,92;12,91;0,00;58,00;12193792,00;99,89;0,82;0,00;4,00;1,00;1,00;0,00;59,39;0,00;510,00;45,00;46,00;319488,00;489,27;0,00;3628,00;320,00;329,00;2088960,00;1757,44;0,00;512,00;512,00;512,00;9785344,00;0,00;0,00;0,00;3200,00;3190,00;0,00;LFP-Drop-Stop-FullSync-m4096-f80-d3-s5
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;5;Success;18577,76;15,54;92,19;557,00;103129088,00;99,99;1,02;0,00;5,00;1,00;1,00;0,00;579,17;0,00;4536,00;365,00;373,00;2949120,00;3996,06;0,00;29815,00;2560,00;2594,00;20258816,00;14001,51;0,00;4096,00;4096,00;4096,00;79921152,00;0,00;0,00;0,00;25600,00;25558,00;0,00;LFP-Drop-Stop-FullSync-m4096-f80-d4-s5
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;80;true;5,00;8,00;5,00;0,00;false;5;Success;148920,00;17,31;71,25;4457,00;828522496,00;31,06;1,02;0,00;5,00;1,00;1,00;0,00;4620,08;0,00;36115,00;2925,00;2964,00;23060480,00;32153,80;0,00;239327,00;20480,00;20720,00;162385920,00;112145,09;0,00;32765,00;32768,00;32768,00;643076096,00;0,00;0,00;0,00;204800,00;204521,00;0,00;LFP-Drop-Stop-FullSync-m4096-f80-d5-s5
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;4,00;8,00;5,00;0,00;false;5;Success;18699,00;15,74;92,39;563,00;105152512,00;8,65;1,02;0,00;5,00;1,00;1,00;0,00;578,97;0,00;4415,00;365,00;368,00;2908160,00;4097,02;0,00;30307,00;2560,00;2572,00;20303872,00;14021,98;0,00;4096,00;4096,00;4096,00;81940480,00;0,00;0,00;0,00;25600,00;25585,00;0,00;LFP-Drop-Stop-FullSync-m4096-f50-d4-s5
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;55;true;4,00;8,00;5,00;0,00;false;5;Success;18698,45;15,74;90,61;568,00;105447424,00;10,27;1,02;0,00;5,00;1,00;1,00;0,00;587,57;0,00;4477,00;365,00;369,00;2908160,00;4091,29;0,00;30319,00;2560,00;2573,00;20713472,00;14018,57;0,00;4096,00;4096,00;4096,00;81825792,00;0,00;0,00;0,00;25600,00;25583,00;0,00;LFP-Drop-Stop-FullSync-m4096-f55-d4-s5
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;60;true;4,00;8,00;5,00;0,00;false;5;Success;18673,61;15,74;90,60;561,00;105041920,00;11,10;1,02;0,00;5,00;1,00;1,00;0,00;579,79;0,00;4395,00;365,00;369,00;2891776,00;4081,05;0,00;30370,00;2560,00;2576,00;20529152,00;14011,75;0,00;4096,00;4096,00;4096,00;81620992,00;0,00;0,00;0,00;25600,00;25580,00;0,00;LFP-Drop-Stop-FullSync-m4096-f60-d4-s5
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;65;true;4,00;8,00;5,00;0,00;false;5;Success;18652,72;15,54;90,03;553,00;104407040,00;11,28;1,02;0,00;5,00;1,00;1,00;0,00;569,55;0,00;4333,00;365,00;371,00;2826240,00;4070,40;0,00;30077,00;2560,00;2578,00;20172800,00;14011,75;0,00;4096,00;4096,00;4096,00;81408000,00;0,00;0,00;0,00;25600,00;25576,00;0,00;LFP-Drop-Stop-FullSync-m4096-f65-d4-s5
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;70;true;4,00;8,00;5,00;0,00;false;5;Success;18630,19;15,54;80,21;543,00;103878656,00;21,61;1,02;0,00;5,00;1,00;1,00;0,00;560,33;0,00;4316,00;365,00;371,00;2867200,00;4057,09;0,00;30148,00;2560,00;2583,00;19869696,00;14011,75;0,00;4096,00;4096,00;4096,00;81141760,00;0,00;0,00;0,00;25600,00;25571,00;0,00;LFP-Drop-Stop-FullSync-m4096-f70-d4-s5
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;75;true;4,00;8,00;5,00;0,00;false;5;Success;18614,22;15,33;82,17;562,00;103665664,00;19,45;1,02;0,00;5,00;1,00;1,00;0,00;577,74;0,00;4537,00;365,00;372,00;2908160,00;4023,71;0,00;29836,00;2560,00;2585,00;20283392,00;14011,75;0,00;4096,00;4096,00;4096,00;80474112,00;0,00;0,00;0,00;25600,00;25568,00;0,00;LFP-Drop-Stop-FullSync-m4096-f75-d4-s5
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;5;Success;18577,76;15,54;92,19;557,00;103129088,00;99,99;1,02;0,00;5,00;1,00;1,00;0,00;579,17;0,00;4536,00;365,00;373,00;2949120,00;3996,06;0,00;29815,00;2560,00;2594,00;20258816,00;14001,51;0,00;4096,00;4096,00;4096,00;79921152,00;0,00;0,00;0,00;25600,00;25558,00;0,00;LFP-Drop-Stop-FullSync-m4096-f80-d4-s5
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;85;true;4,00;8,00;5,00;0,00;false;5;Success;18458,24;11,78;0,00;535,00;101130240,00;18,67;0,00;0,00;0,00;1,00;1,00;0,00;555,83;0,00;4574,00;365,00;376,00;2498560,00;3935,03;0,00;29489,00;2560,00;2599,00;19931136,00;13967,38;0,00;4096,00;4096,00;4096,00;78700544,00;0,00;0,00;0,00;25600,00;25550,00;0,00;LFP-Drop-Stop-FullSync-m4096-f85-d4-s5
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;90;true;4,00;8,00;5,00;0,00;false;5;Success;18241,36;14,72;60,18;500,00;96940032,00;45,56;1,02;0,00;5,00;1,00;1,00;0,00;528,38;0,00;4590,00;365,00;384,00;2670592,00;3785,52;0,00;28691,00;2560,00;2641,00;18558976,00;13926,43;0,00;4096,00;4096,00;4096,00;75710464,00;0,00;0,00;0,00;25600,00;25500,00;0,00;LFP-Drop-Stop-FullSync-m4096-f90-d4-s5
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;95;true;4,00;8,00;5,00;0,00;false;5;Success;17592,35;14,69;47,76;432,00;84783104,00;61,09;1,02;0,00;5,00;1,00;1,00;0,00;463,87;0,00;4520,00;365,00;401,00;2080768,00;3293,18;0,00;25820,00;2560,00;2735,00;16838656,00;13834,28;0,00;4095,00;4096,00;4096,00;65863680,00;0,00;0,00;0,00;25600,00;25389,00;0,00;LFP-Drop-Stop-FullSync-m4096-f95-d4-s5
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;5;Success;81,40;1,64;0,00;467,00;23516,00;77,79;0,00;0,00;0,00;1,00;1,00;0,00;0,11;0,00;7427,00;365,00;449,00;156,00;0,95;0,00;30017,00;2560,00;2846,00;4362,00;80,34;0,00;4017,00;4096,00;4096,00;18998,00;0,00;0,00;0,00;25600,00;25230,00;0,00;LFP-Drop-Stop-FullSync-m1-f80-d4-s5
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;16,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;5;Success;148,56;1,69;0,00;487,00;387984,00;69,65;0,00;0,00;0,00;1,00;1,00;0,00;1,88;0,00;6377,00;365,00;427,00;3584,00;15,47;0,00;30564,00;2560,00;2747,00;74992,00;131,22;0,00;4044,00;4096,00;4096,00;309408,00;0,00;0,00;0,00;25600,00;25351,00;0,00;LFP-Drop-Stop-FullSync-m16-f80-d4-s5
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;256,00;100,00;3,00;5,00;50000000,00;80;true;4,00;8,00;5,00;0,00;false;5;Success;1237,42;1,88;0,00;537,00;6572288,00;38,33;0,00;0,00;0,00;1,00;1,00;0,00;36,16;0,00;4549,00;365,00;378,00;142080,00;255,35;0,00;31124,00;2560,00;2603,00;1323264,00;945,92;0,00;4084,00;4096,00;4096,00;5106944,00;0,00;0,00;0,00;25600,00;25544,00;0,00;LFP-Drop-Stop-FullSync-m256-f80-d4-s5
