buildingBlocks;selectivity;maxToAverageRatio;averageLatency;averageBandwidth;averageCryptoTime;averageComputeTime;modelSize;failCheckPeriod;healthCheckPeriod;multicastSize;deadline;failureRate;adaptedFailures;backupsToAggregatorsRatio;depth;fanout;groupSize;concentration;random;seed;status;work;latency;completeness;circulatingAggregateIds;finalInboundBandwidth;finalOutboundBandwidth;observedFailureRate;observedContributorsFailureRate;observedWorkersFailureRate;abortedReplacements;work_Querier;failures_Querier;messages_Querier;initial_nodes_Querier;final_nodes_Querier;inbound_bandwidth_Querier;outbound_bandwidth_Querier;propagation_Querier;versions_Querier;work_Aggregator;failures_Aggregator;messages_Aggregator;initial_nodes_Aggregator;final_nodes_Aggregator;inbound_bandwidth_Aggregator;outbound_bandwidth_Aggregator;propagation_Aggregator;versions_Aggregator;work_LeafAggregator;failures_LeafAggregator;messages_LeafAggregator;initial_nodes_LeafAggregator;final_nodes_LeafAggregator;inbound_bandwidth_LeafAggregator;outbound_bandwidth_LeafAggregator;propagation_LeafAggregator;versions_LeafAggregator;work_Contributor;failures_Contributor;messages_Contributor;initial_nodes_Contributor;final_nodes_Contributor;inbound_bandwidth_Contributor;outbound_bandwidth_Contributor;propagation_Contributor;versions_Contributor;work_Backup;failures_Backup;messages_Backup;initial_nodes_Backup;final_nodes_Backup;inbound_bandwidth_Backup;outbound_bandwidth_Backup;propagation_Backup;versions_Backup;work_level_0;failures_level_0;messages_level_0;inbound_bandwidth_level_0;outbound_bandwidth_level_0;propagation_level_0;versions_level_0;work_level_1;failures_level_1;messages_level_1;inbound_bandwidth_level_1;outbound_bandwidth_level_1;propagation_level_1;versions_level_1;work_level_2;failures_level_2;messages_level_2;inbound_bandwidth_level_2;outbound_bandwidth_level_2;propagation_level_2;versions_level_2;work_level_3;failures_level_3;messages_level_3;inbound_bandwidth_level_3;outbound_bandwidth_level_3;propagation_level_3;versions_level_3;work_level_4;failures_level_4;messages_level_4;inbound_bandwidth_level_4;outbound_bandwidth_level_4;propagation_level_4;versions_level_4;work_level_5;failures_level_5;messages_level_5;inbound_bandwidth_level_5;outbound_bandwidth_level_5;propagation_level_5;versions_level_5;name
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;200;false;0,13;4,00;8,00;5,00;0,00;false;8;Success;4737,54;6,09;93,43;633,00;23688192,00;23688192,00;3,39;3,66;3,00;24,00;1,84;0,00;36,00;1,00;1,00;0,00;0,00;0,00;0,00;157,83;12,00;3209,00;365,00;377,00;590848,00;590848,00;0,00;131,00;1016,04;77,00;37578,00;2560,00;2584,00;2622464,00;2622464,00;31,00;502,00;3561,82;150,00;4096,00;4096,00;4096,00;20474880,00;20474880,00;0,00;0,00;0,00;13,00;0,00;365,00;329,00;0,00;0,00;0,00;0,00;3561,82;150,00;4096,00;20474880,00;20474880,00;0,00;0,00;1016,04;77,00;37578,00;2622464,00;2622464,00;31,00;502,00;130,60;11,00;2677,00;437248,00;437248,00;0,00;83,00;21,40;1,00;418,00;116736,00;116736,00;0,00;26,00;5,84;0,00;114,00;36864,00;36864,00;0,00;22,00;1,84;0,00;36,00;0,00;0,00;0,00;0,00;LFP-Replace-0Resync1-1-NonBlocking-m1024-f200-d4-s8
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;100;false;0,13;4,00;8,00;5,00;0,00;false;8;Success;4706,47;6,14;86,47;676,00;23402496,00;23402496,00;6,26;6,74;5,60;55,00;1,02;0,00;20,00;1,00;1,00;0,00;0,00;0,00;0,00;169,52;20,00;3603,00;365,00;383,00;820224,00;820224,00;0,00;173,00;987,81;150,00;37101,00;2560,00;2615,00;2624512,00;2624512,00;71,00;503,00;3548,12;276,00;4093,00;4096,00;4096,00;19957760,00;19957760,00;0,00;0,00;0,00;29,00;0,00;365,00;292,00;0,00;0,00;0,00;0,00;3548,12;276,00;4093,00;19957760,00;19957760,00;0,00;0,00;987,81;150,00;37101,00;2624512,00;2624512,00;71,00;503,00;129,94;17,00;2830,00;625664,00;625664,00;0,00;112,00;30,87;3,00;603,00;174080,00;174080,00;0,00;48,00;8,70;0,00;170,00;20480,00;20480,00;0,00;13,00;1,02;0,00;20,00;0,00;0,00;0,00;0,00;LFP-Replace-0Resync1-1-NonBlocking-m1024-f100-d4-s8
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;256,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;8;Success;1251,41;1,95;98,66;600,00;5999360,00;5999360,00;0,55;0,56;0,55;5,00;0,18;0,00;14,00;1,00;1,00;0,00;0,00;0,00;0,00;37,89;2,00;2984,00;365,00;367,00;107520,00;107520,00;0,00;88,00;261,66;14,00;38256,00;2560,00;2565,00;657920,00;657920,00;6,00;512,00;951,68;23,00;4096,00;4096,00;4096,00;5233920,00;5233920,00;0,00;0,00;0,00;3,00;0,00;365,00;358,00;0,00;0,00;0,00;0,00;951,68;23,00;4096,00;5233920,00;5233920,00;0,00;0,00;261,66;14,00;38256,00;657920,00;657920,00;6,00;512,00;32,69;2,00;2578,00;88064,00;88064,00;0,00;70,00;4,40;0,00;344,00;15872,00;15872,00;0,00;14,00;0,79;0,00;62,00;3584,00;3584,00;0,00;4,00;0,18;0,00;14,00;0,00;0,00;0,00;0,00;LFP-Replace-0Resync1-1-NonBlocking-m256-f400-d4-s8
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;8;Success;4755,11;6,45;96,14;634,00;23812096,00;23812096,00;1,69;1,71;1,66;15,00;2,25;0,00;44,00;1,00;1,00;0,00;0,00;0,00;0,00;155,99;7,00;3122,00;365,00;370,00;549888,00;549888,00;0,00;124,00;1029,08;42,00;37985,00;2560,00;2575,00;2618368,00;2618368,00;18,00;510,00;3567,79;70,00;4096,00;4096,00;4096,00;20643840,00;20643840,00;0,00;0,00;0,00;5,00;0,00;365,00;345,00;0,00;0,00;0,00;0,00;3567,79;70,00;4096,00;20643840,00;20643840,00;0,00;0,00;1029,08;42,00;37985,00;2618368,00;2618368,00;18,00;510,00;130,75;6,00;2629,00;402432,00;402432,00;0,00;79,00;20,12;1,00;393,00;102400,00;102400,00;0,00;22,00;5,12;0,00;100,00;45056,00;45056,00;0,00;23,00;2,25;0,00;44,00;0,00;0,00;0,00;0,00;LFP-Replace-0Resync1-1-NonBlocking-m1024-f400-d4-s8
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;8;Success;18334,62;28,72;87,30;649,00;92864512,00;92864512,00;7,66;8,13;7,02;58,00;8,40;0,00;41,00;1,00;1,00;0,00;0,00;0,00;0,00;716,46;24,00;3800,00;365,00;388,00;3751936,00;3751936,00;0,00;163,00;3857,37;187,00;36555,00;2560,00;2618,00;10817536,00;10817536,00;70,00;486,00;13752,40;333,00;4096,00;4096,00;4096,00;78295040,00;78295040,00;0,00;0,00;0,00;32,00;0,00;365,00;284,00;0,00;0,00;0,00;0,00;13752,40;333,00;4096,00;78295040,00;78295040,00;0,00;0,00;3857,37;187,00;36555,00;10817536,00;10817536,00;70,00;486,00;537,47;21,00;2926,00;2658304,00;2658304,00;0,00;94,00;132,92;3,00;649,00;921600,00;921600,00;0,00;51,00;46,08;0,00;225,00;172032,00;172032,00;0,00;18,00;8,40;0,00;41,00;0,00;0,00;0,00;0,00;LFP-Replace-0Resync1-1-NonBlocking-m4096-f400-d4-s8
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;8;Success;65253,93;179,35;21,95;634,00;315113472,00;315113472,00;44,90;45,09;44,66;272,00;102,40;0,00;125,00;1,00;1,00;0,00;0,00;0,00;0,00;3378,28;169,00;5811,00;365,00;425,00;32047104,00;32047104,00;109,00;252,00;11818,74;1286,00;30863,00;2560,00;2832,00;39927808,00;39927808,00;551,00;383,00;49954,50;1847,00;4096,00;4096,00;4096,00;243138560,00;243138560,00;0,00;0,00;0,00;33,00;0,00;365,00;33,00;0,00;0,00;0,00;0,00;49954,50;1847,00;4096,00;243138560,00;243138560,00;0,00;0,00;11818,74;1286,00;30863,00;39927808,00;39927808,00;551,00;383,00;1957,79;147,00;3881,00;22839296,00;22839296,00;93,00;108,00;1132,13;22,00;1514,00;5767168,00;5767168,00;16,00;66,00;288,36;0,00;416,00;3440640,00;3440640,00;0,00;80,00;102,40;0,00;125,00;0,00;0,00;0,00;0,00;LFP-Replace-0Resync1-1-NonBlocking-m16384-f400-d4-s8
LFP,Replace,0Resync,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;8;Success;4755,11;6,45;96,14;634,00;23812096,00;23812096,00;1,69;1,71;1,66;15,00;2,25;0,00;44,00;1,00;1,00;0,00;0,00;0,00;0,00;155,99;7,00;3122,00;365,00;370,00;549888,00;549888,00;0,00;124,00;1029,08;42,00;37985,00;2560,00;2575,00;2618368,00;2618368,00;18,00;510,00;3567,79;70,00;4096,00;4096,00;4096,00;20643840,00;20643840,00;0,00;0,00;0,00;5,00;0,00;365,00;345,00;0,00;0,00;0,00;0,00;3567,79;70,00;4096,00;20643840,00;20643840,00;0,00;0,00;1029,08;42,00;37985,00;2618368,00;2618368,00;18,00;510,00;130,75;6,00;2629,00;402432,00;402432,00;0,00;79,00;20,12;1,00;393,00;102400,00;102400,00;0,00;22,00;5,12;0,00;100,00;45056,00;45056,00;0,00;23,00;2,25;0,00;44,00;0,00;0,00;0,00;0,00;LFP-Replace-0Resync1-1-NonBlocking-m1024-f400-d4-s8
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;400;false;0,13;3,00;8,00;5,00;0,00;false;9;FFP;576,02;2,06;0,00;1,00;2611200,00;2611200,00;0,57;0,59;0,54;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,26;1,00;5,00;45,00;45,00;0,00;0,00;0,00;0,00;129,89;1,00;2552,00;320,00;321,00;5120,00;5120,00;1,00;1,00;445,87;3,00;512,00;512,00;512,00;2606080,00;2606080,00;0,00;0,00;0,00;1,00;0,00;45,00;44,00;0,00;0,00;0,00;0,00;445,87;3,00;512,00;2606080,00;2606080,00;0,00;0,00;129,89;1,00;2552,00;5120,00;5120,00;1,00;1,00;0,26;1,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f400-d3-s9
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;9;FFP;3572,91;1,19;0,00;0,00;0,00;0,00;0,20;0,12;0,31;3,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;365,00;365,00;0,00;0,00;1,00;0,00;0,00;8,00;5,00;2560,00;2563,00;0,00;0,00;4,00;0,00;3572,91;5,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;365,00;362,00;0,00;0,00;0,00;0,00;3572,91;5,00;4096,00;0,00;0,00;0,00;0,00;0,00;8,00;5,00;0,00;0,00;4,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f400-d4-s9
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;400;false;0,13;5,00;8,00;5,00;0,00;false;9;FFP;28550,75;1,15;0,00;0,00;0,00;0,00;0,30;0,32;0,26;10,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;2925,00;2929,00;0,00;0,00;2,00;0,00;0,00;51,00;185,00;20480,00;20490,00;0,00;0,00;23,00;0,00;28550,75;105,00;32762,00;32768,00;32768,00;0,00;0,00;0,00;0,00;0,00;11,00;0,00;2925,00;2911,00;0,00;0,00;0,00;0,00;28550,75;105,00;32762,00;0,00;0,00;0,00;0,00;0,00;51,00;185,00;0,00;0,00;23,00;0,00;0,00;11,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f400-d5-s9
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;false;0,13;4,00;8,00;5,00;0,00;false;9;Success;4772,10;4,19;100,00;585,00;23966720,00;23966720,00;0,00;0,00;0,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;149,50;0,00;2920,00;365,00;365,00;373760,00;373760,00;0,00;73,00;1048,58;0,00;20480,00;2560,00;2560,00;2621440,00;2621440,00;0,00;512,00;3573,76;0,00;4096,00;4096,00;4096,00;20971520,00;20971520,00;0,00;0,00;0,00;0,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;3573,76;0,00;4096,00;20971520,00;20971520,00;0,00;0,00;1048,58;0,00;20480,00;2621440,00;2621440,00;0,00;512,00;131,07;0,00;2560,00;327680,00;327680,00;0,00;64,00;16,38;0,00;320,00;40960,00;40960,00;0,00;8,00;2,05;0,00;40,00;5120,00;5120,00;0,00;1,00;0,26;0,00;5,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f0-d4-s9
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;6400;false;0,13;4,00;8,00;5,00;0,00;false;9;FFP;4759,40;2,86;0,00;576,00;23918592,00;23918592,00;0,03;0,02;0,03;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;137,16;0,00;2679,00;365,00;365,00;326656,00;326656,00;0,00;64,00;1048,47;1,00;20478,00;2560,00;2561,00;2620416,00;2620416,00;1,00;512,00;3573,76;1,00;4096,00;4096,00;4096,00;20971520,00;20971520,00;0,00;0,00;0,00;0,00;0,00;365,00;364,00;0,00;0,00;0,00;0,00;3573,76;1,00;4096,00;20971520,00;20971520,00;0,00;0,00;1048,47;1,00;20478,00;2620416,00;2620416,00;1,00;512,00;131,02;0,00;2559,00;326656,00;326656,00;0,00;64,00;6,14;0,00;120,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f6400-d4-s9
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;9;FFP;3572,91;1,19;0,00;0,00;0,00;0,00;0,20;0,12;0,31;3,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;365,00;365,00;0,00;0,00;1,00;0,00;0,00;8,00;5,00;2560,00;2563,00;0,00;0,00;4,00;0,00;3572,91;5,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;365,00;362,00;0,00;0,00;0,00;0,00;3572,91;5,00;4096,00;0,00;0,00;0,00;0,00;0,00;8,00;5,00;0,00;0,00;4,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f400-d4-s9
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;200;false;0,13;4,00;8,00;5,00;0,00;false;9;FFP;3568,62;1,14;0,00;0,00;0,00;0,00;0,53;0,54;0,51;4,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;0,00;14,00;10,00;2560,00;2564,00;0,00;0,00;4,00;0,00;3568,62;22,00;4095,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;365,00;361,00;0,00;0,00;0,00;0,00;3568,62;22,00;4095,00;0,00;0,00;0,00;0,00;0,00;14,00;10,00;0,00;0,00;4,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f200-d4-s9
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;100;false;0,13;4,00;8,00;5,00;0,00;false;9;FFP;3554,98;1,11;0,00;0,00;0,00;0,00;0,78;0,71;0,89;8,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;365,00;365,00;0,00;0,00;1,00;0,00;0,00;24,00;84,00;2560,00;2568,00;0,00;0,00;10,00;0,00;3554,98;29,00;4095,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;365,00;357,00;0,00;0,00;0,00;0,00;3554,98;29,00;4095,00;0,00;0,00;0,00;0,00;0,00;24,00;84,00;0,00;0,00;10,00;0,00;0,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f100-d4-s9
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;256,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;9;FFP;1248,49;1,52;0,00;574,00;5973760,00;5973760,00;0,34;0,29;0,41;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;34,69;1,00;2710,00;365,00;365,00;79360,00;79360,00;1,00;63,00;261,70;11,00;20450,00;2560,00;2560,00;652800,00;652800,00;1,00;511,00;952,11;12,00;4096,00;4096,00;4096,00;5241600,00;5241600,00;0,00;0,00;0,00;1,00;0,00;365,00;365,00;0,00;0,00;0,00;0,00;952,11;12,00;4096,00;5241600,00;5241600,00;0,00;0,00;261,70;11,00;20450,00;652800,00;652800,00;1,00;511,00;32,64;1,00;2550,00;79360,00;79360,00;1,00;63,00;2,05;0,00;160,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m256-f400-d4-s9
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;9;FFP;3572,91;1,19;0,00;0,00;0,00;0,00;0,20;0,12;0,31;3,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;365,00;365,00;0,00;0,00;1,00;0,00;0,00;8,00;5,00;2560,00;2563,00;0,00;0,00;4,00;0,00;3572,91;5,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;365,00;362,00;0,00;0,00;0,00;0,00;3572,91;5,00;4096,00;0,00;0,00;0,00;0,00;0,00;8,00;5,00;0,00;0,00;4,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f400-d4-s9
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;9;FFP;13987,86;2,44;0,00;0,00;0,00;0,00;0,54;0,56;0,51;2,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;365,00;366,00;0,00;0,00;0,00;0,00;0,00;14,00;80,00;2560,00;2571,00;0,00;0,00;2,00;0,00;13987,86;23,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;365,00;353,00;0,00;0,00;0,00;0,00;13987,86;23,00;4096,00;0,00;0,00;0,00;0,00;0,00;14,00;80,00;0,00;0,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m4096-f400-d4-s9
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;9;FFP;81,92;7,21;0,00;0,00;0,00;0,00;1,56;1,54;1,59;1,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;365,00;370,00;0,00;0,00;1,00;0,00;0,00;41,00;240,00;2560,00;2593,00;0,00;0,00;2,00;0,00;81,92;63,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;365,00;327,00;0,00;0,00;0,00;0,00;81,92;63,00;4096,00;0,00;0,00;0,00;0,00;0,00;41,00;240,00;0,00;0,00;2,00;0,00;0,00;6,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m16384-f400-d4-s9
FFP,Drop,Stop,1,None;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;9;FFP;3572,91;1,19;0,00;0,00;0,00;0,00;0,20;0,12;0,31;3,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;365,00;365,00;0,00;0,00;1,00;0,00;0,00;8,00;5,00;2560,00;2563,00;0,00;0,00;4,00;0,00;3572,91;5,00;4096,00;4096,00;4096,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;365,00;362,00;0,00;0,00;0,00;0,00;3572,91;5,00;4096,00;0,00;0,00;0,00;0,00;0,00;8,00;5,00;0,00;0,00;4,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;FFP-Drop-Stop-1-None-m1024-f400-d4-s9
LFP,Replace,Stay,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;400;false;0,13;3,00;8,00;5,00;0,00;false;9;Success;597,22;3,53;99,41;75,00;3006464,00;3006464,00;0,80;0,98;0,54;0,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;0,00;0,00;18,94;1,00;370,00;45,00;46,00;51200,00;51200,00;0,00;10,00;130,54;1,00;4815,00;320,00;321,00;340992,00;340992,00;0,00;65,00;447,47;5,00;520,00;512,00;512,00;2614272,00;2614272,00;0,00;0,00;0,00;2,00;0,00;45,00;43,00;0,00;0,00;0,00;0,00;447,47;5,00;520,00;2614272,00;2614272,00;0,00;0,00;130,54;1,00;4815,00;340992,00;340992,00;0,00;65,00;16,64;1,00;325,00;46080,00;46080,00;0,00;9,00;2,30;0,00;45,00;5120,00;5120,00;0,00;1,00;0,26;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;LFP-Replace-Stay-1-NonBlocking-m1024-f400-d3-s9
LFP,Replace,Stay,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;400;false;0,13;4,00;8,00;5,00;0,00;false;9;Success;4824,30;5,22;99,44;643,00;24369152,00;24369152,00;1,05;0,95;1,19;0,00;1,02;0,00;20,00;1,00;1,00;0,00;0,00;0,00;0,00;161,54;3,00;3155,00;365,00;367,00;551936,00;551936,00;0,00;115,00;1050,54;32,00;38992,00;2560,00;2584,00;2719744,00;2719744,00;0,00;528,00;3611,20;39,00;4287,00;4096,00;4096,00;21097472,00;21097472,00;0,00;0,00;0,00;5,00;0,00;365,00;339,00;0,00;0,00;0,00;0,00;3611,20;39,00;4287,00;21097472,00;21097472,00;0,00;0,00;1050,54;32,00;38992,00;2719744,00;2719744,00;0,00;528,00;135,58;3,00;2648,00;410624,00;410624,00;0,00;79,00;20,53;0,00;401,00;108544,00;108544,00;0,00;23,00;5,43;0,00;106,00;32768,00;32768,00;0,00;13,00;1,02;0,00;20,00;0,00;0,00;0,00;0,00;LFP-Replace-Stay-1-NonBlocking-m1024-f400-d4-s9
LFP,Replace,Stay,1,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;400;false;0,13;5,00;8,00;5,00;0,00;false;9;Success;47117,62;70,70;0,00;28271,00;316196864,00;316196864,00;17,49;17,76;17,16;0,00;51,71;0,00;1010,00;1,00;1,00;0,00;0,00;0,00;0,00;5535,67;549,00;111435,00;2925,00;3248,00;82499584,00;82499584,00;226,00;19806,00;9321,46;3949,00;493181,00;20480,00;22918,00;47951872,00;47951872,00;1511,00;8465,00;32208,78;5818,00;51061,00;32768,00;32768,00;185745408,00;185745408,00;0,00;0,00;0,00;164,00;0,00;2925,00;164,00;0,00;0,00;0,00;0,00;32208,78;5818,00;51061,00;185745408,00;185745408,00;0,00;0,00;9321,46;3949,00;493181,00;47951872,00;47951872,00;1511,00;8465,00;2398,43;474,00;49714,00;30728192,00;30728192,00;187,00;5475,00;1534,48;66,00;30337,00;25876480,00;25876480,00;33,00;5308,00;1291,71;7,00;25308,00;24855552,00;24855552,00;5,00;8008,00;311,04;2,00;6076,00;1039360,00;1039360,00;1,00;1015,00;LFP-Replace-Stay-1-NonBlocking-m1024-f400-d5-s9
