strategy;selectivity;maxToAverageRatio;averageLatency;averageCryptoTime;averageComputeTime;failCheckPeriod;healthCheckPeriod;multicastSize;deadline;failureRate;depth;fanout;groupSize;concentration;random;seed;status;work;latency;completeness;circulatingAggregateIds;finalUsedBandwidth;observedFailureRate;work_Querier;failures_Querier;messages_Querier;initial_nodes_Querier;final_nodes_Querier;bandwidth_Querier;work_Aggregator;failures_Aggregator;messages_Aggregator;initial_nodes_Aggregator;final_nodes_Aggregator;bandwidth_Aggregator;work_LeafAggregator;failures_LeafAggregator;messages_LeafAggregator;initial_nodes_LeafAggregator;final_nodes_LeafAggregator;bandwidth_LeafAggregator;work_Contributor;failures_Contributor;messages_Contributor;initial_nodes_Contributor;final_nodes_Contributor;bandwidth_Contributor;work_Backup;failures_Backup;messages_Backup;initial_nodes_Backup;final_nodes_Backup;bandwidth_Backup
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;4,0;0,0;False;EAGER-f0,00005-s4-d6-c0-270;Success;1945500,0;8400,0;74,22;358,0;9585,0;0,59;0,0;0,0;28,0;1,0;1,0;0,0;500,0;1,0;6472,0;340,0;340,0;378,0;1228200,0;5,0;29073,0;1024,0;1024,0;1021,0;716800,0;5,0;13232,0;1024,0;1024,0;8186,0;0,0;9,0;0,0;1024,0;1024,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;5,0;0,0;False;EAGER-f0,00005-s5-d6-c0-271;Success;2353800,0;5700,0;93,75;372,0;12022,0;0,37;0,0;0,0;39,0;1,0;1,0;0,0;700,0;6,0;6016,0;425,0;425,0;523,0;1533900,0;5,0;39014,0;1280,0;1280,0;1266,0;819200,0;2,0;11226,0;1024,0;1024,0;10233,0;0,0;2,0;0,0;1280,0;1280,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;6,0;0,0;False;EAGER-f0,00005-s6-d6-c0-272;Success;2780200,0;17200,0;0,0;404,0;14540,0;1,19;100,0;0,0;64,0;1,0;1,0;0,0;1800,0;6,0;17203,0;510,0;510,0;740,0;1857100,0;18,0;88065,0;1536,0;1536,0;1529,0;921200,0;11,0;34427,0;1024,0;1024,0;12271,0;0,0;20,0;0,0;1536,0;1536,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;5,0;0,0;False;EAGER-f0,00005-s5-d5-c0-273;Success;2364500,0;14200,0;0,0;367,0;12038,0;0,97;100,0;0,0;24,0;1,0;1,0;0,0;1700,0;6,0;12297,0;425,0;425,0;540,0;1544000,0;16,0;55214,0;1280,0;1280,0;1273,0;818700,0;9,0;24286,0;1024,0;1024,0;10225,0;0,0;8,0;0,0;1280,0;1280,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;4,0;4,0;5,0;0,0;False;EAGER-f0,00005-s5-d4-c0-274;Success;588900,0;5500,0;93,75;87,0;2988,0;0,3;0,0;0,0;19,0;1,0;1,0;0,0;100,0;1,0;1467,0;105,0;105,0;112,0;384000,0;1,0;9779,0;320,0;320,0;316,0;204800,0;1,0;2807,0;256,0;256,0;2560,0;0,0;0,0;0,0;320,0;320,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;3,0;4,0;5,0;0,0;False;EAGER-f0,00005-s5-d3-c0-275;Success;147200,0;2600,0;100,0;21,0;745,0;0,0;0,0;0,0;10,0;1,0;1,0;0,0;0,0;0,0;225,0;25,0;25,0;25,0;96000,0;0,0;2048,0;80,0;80,0;80,0;51200,0;0,0;384,0;64,0;64,0;640,0;0,0;0,0;0,0;80,0;80,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,0;5,0;4,0;5,0;0,0;False;STRAW-f0-s5-d6-c0-276;Success;2355200,0;2800,0;100,0;341,0;11945,0;0,0;0,0;0,0;5,0;1,0;1,0;0,0;0,0;0,0;1700,0;425,0;425,0;425,0;1536000,0;0,0;24832,0;1280,0;1280,0;1280,0;819200,0;0,0;1024,0;1024,0;1024,0;10240,0;0,0;0,0;0,0;1280,0;1280,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;5,0;0,0;False;STRAW-f0,00007-s5-d6-c0-277;Deadline;2352400,0;150000,0;0,0;336,0;11894,0;0,17;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;1668,0;425,0;425,0;396,0;1533900,0;2,0;24777,0;1280,0;1280,0;1272,0;818500,0;2,0;1024,0;1024,0;1024,0;10226,0;0,0;3,0;0,0;1280,0;1280,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,00014;5,0;4,0;5,0;0,0;False;STRAW-f0,00014-s5-d6-c0-278;Deadline;2348600,0;150000,0;0,0;341,0;11886,0;0,37;0,0;0,0;1,0;1,0;1,0;0,0;0,0;1,0;1667,0;425,0;425,0;399,0;1529400,0;7,0;24583,0;1280,0;1280,0;1269,0;819200,0;5,0;1024,0;1024,0;1024,0;10218,0;0,0;2,0;0,0;1280,0;1280,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,00024;5,0;4,0;5,0;0,0;False;STRAW-f0,00024-s5-d6-c0-279;Deadline;2348700,0;150000,0;0,0;336,0;11841,0;0,62;0,0;0,0;0,0;1,0;1,0;0,0;0,0;6,0;1626,0;425,0;425,0;376,0;1530000,0;5,0;24636,0;1280,0;1280,0;1250,0;818700,0;6,0;1024,0;1024,0;1024,0;10215,0;0,0;8,0;0,0;1280,0;1280,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,00035;5,0;4,0;5,0;0,0;False;STRAW-f0,00035-s5-d6-c0-280;Deadline;2344800,0;150000,0;0,0;340,0;11834,0;0,92;0,0;0,0;0,0;1,0;1,0;0,0;0,0;7,0;1631,0;425,0;425,0;375,0;1526400,0;12,0;24461,0;1280,0;1280,0;1256,0;818400,0;8,0;1023,0;1024,0;1024,0;10203,0;0,0;10,0;0,0;1280,0;1280,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;3,0;0,0;False;STRAW-f0,00005-s3-d6-c0-281;Deadline;1534800,0;150000,0;0,0;341,0;7158,0;0,14;0,0;0,0;2,0;1,0;1,0;0,0;0,0;0,0;1016,0;255,0;255,0;251,0;920400,0;1,0;7927,0;768,0;768,0;767,0;614400,0;2,0;1024,0;1024,0;1024,0;6140,0;0,0;1,0;0,0;768,0;768,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;4,0;0,0;False;STRAW-f0,00005-s4-d6-c0-282;Deadline;1944100,0;150000,0;0,0;341,0;9541,0;0,18;0,0;0,0;2,0;1,0;1,0;0,0;0,0;1,0;1352,0;340,0;340,0;332,0;1227300,0;2,0;13789,0;1024,0;1024,0;1022,0;716800,0;2,0;1024,0;1024,0;1024,0;8187,0;0,0;1,0;0,0;1024,0;1024,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;5,0;0,0;False;STRAW-f0,00005-s5-d6-c0-283;Deadline;2354300,0;150000,0;0,0;341,0;11937,0;0,17;0,0;0,0;4,0;1,0;1,0;0,0;0,0;0,0;1696,0;425,0;425,0;421,0;1535100,0;3,0;24774,0;1280,0;1280,0;1279,0;819200,0;2,0;1024,0;1024,0;1024,0;10237,0;0,0;2,0;0,0;1280,0;1280,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;6,0;0,0;False;STRAW-f0,00005-s6-d6-c0-284;Deadline;2762700,0;150000,0;0,0;341,0;14304,0;0,2;0,0;0,0;2,0;1,0;1,0;0,0;0,0;1,0;2021,0;510,0;510,0;494,0;1841100,0;6,0;41518,0;1536,0;1536,0;1529,0;921600,0;0,0;1024,0;1024,0;1024,0;12281,0;0,0;2,0;0,0;1536,0;1536,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;5,0;0,0;False;STRAW-f0,00005-s5-d5-c0-285;Deadline;2353200,0;150000,0;0,0;341,0;11918,0;0,17;0,0;0,0;2,0;1,0;1,0;0,0;0,0;0,0;1684,0;425,0;425,0;410,0;1534200,0;3,0;24750,0;1280,0;1280,0;1276,0;819000,0;1,0;1024,0;1024,0;1024,0;10232,0;0,0;3,0;0,0;1280,0;1280,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;4,0;4,0;5,0;0,0;False;STRAW-f0,00005-s5-d4-c0-286;Deadline;588800,0;150000,0;0,0;85,0;2978,0;0,1;0,0;0,0;4,0;1,0;1,0;0,0;0,0;1,0;414,0;105,0;105,0;102,0;384000,0;0,0;6208,0;320,0;320,0;316,0;204800,0;0,0;256,0;256,0;256,0;2560,0;0,0;0,0;0,0;320,0;320,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;3,0;4,0;5,0;0,0;False;STRAW-f0,00005-s5-d3-c0-287;Success;147200,0;2600,0;100,0;21,0;745,0;0,0;0,0;0,0;5,0;1,0;1,0;0,0;0,0;0,0;100,0;25,0;25,0;25,0;96000,0;0,0;1552,0;80,0;80,0;80,0;51200,0;0,0;64,0;64,0;64,0;640,0;0,0;0,0;0,0;80,0;80,0;0,0
OPTI;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,0;5,0;4,0;5,0;0,0;False;OPTI-f0-s5-d6-c0-288;Success;2355200,0;2800,0;100,0;341,0;11945,0;0,0;0,0;0,0;10,0;1,0;1,0;0,0;0,0;0,0;3825,0;425,0;425,0;425,0;1536000,0;0,0;32768,0;1280,0;1280,0;1280,0;819200,0;0,0;6144,0;1024,0;1024,0;10240,0;0,0;0,0;0,0;1280,0;1280,0;0,0
OPTI;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;5,0;0,0;False;OPTI-f0,00007-s5-d6-c0-289;Success;2377500,0;9000,0;99,32;376,0;12102,0;0,62;0,0;0,0;41,0;1,0;1,0;0,0;5700,0;3,0;8236,0;425,0;428,0;543,0;1543200,0;6,0;45673,0;1280,0;1283,0;1313,0;822600,0;12,0;16242,0;1024,0;1024,0;10246,0;6000,0;4,0;54,0;1280,0;1274,0;0,0
OPTI;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,00014;5,0;4,0;5,0;0,0;False;OPTI-f0,00014-s5-d6-c0-290;Success;2409500,0;10900,0;98,83;408,0;12228,0;1,5;0,0;0,0;65,0;1,0;1,0;0,0;18300,0;7,0;10488,0;425,0;430,0;630,0;1552200,0;16,0;47049,0;1280,0;1287,0;1348,0;827200,0;13,0;16220,0;1024,0;1024,0;10250,0;11800,0;24,0;106,0;1280,0;1268,0;0,0
OPTI;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,00024;5,0;4,0;5,0;0,0;False;OPTI-f0,00024-s5-d6-c0-291;Success;2437400,0;9000,0;99,02;381,0;12115,0;2,12;0,0;0,0;20,0;1,0;1,0;0,0;24900,0;10,0;8371,0;425,0;443,0;536,0;1556700,0;27,0;45550,0;1280,0;1289,0;1326,0;829600,0;20,0;16050,0;1024,0;1024,0;10253,0;26200,0;28,0;233,0;1280,0;1253,0;0,0
OPTI;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,00035;5,0;4,0;5,0;0,0;False;OPTI-f0,00035-s5-d6-c0-292;Success;2903000,0;23700,0;93,36;791,0;13726,0;7,96;0,0;0,0;268,0;1,0;1,0;0,0;135400,0;36,0;20659,0;425,0;453,0;1558,0;1740200,0;108,0;77845,0;1280,0;1362,0;1665,0;911000,0;83,0;38854,0;1024,0;1024,0;10503,0;116400,0;92,0;974,0;1280,0;1170,0;0,0
OPTI;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;3,0;0,0;False;OPTI-f0,00005-s3-d6-c0-293;Success;1545600,0;9000,0;99,61;361,0;7211,0;0,6;0,0;0,0;19,0;1,0;1,0;0,0;3500,0;1,0;4910,0;255,0;259,0;292,0;921900,0;7,0;19408,0;768,0;769,0;778,0;615400,0;5,0;10169,0;1024,0;1024,0;6141,0;4800,0;4,0;43,0;768,0;763,0;0,0
OPTI;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;4,0;0,0;False;OPTI-f0,00005-s4-d6-c0-294;Success;1954700,0;9000,0;99,51;366,0;9647,0;0,62;0,0;0,0;26,0;1,0;1,0;0,0;1400,0;0,0;6548,0;340,0;340,0;406,0;1232100,0;3,0;29197,0;1024,0;1026,0;1044,0;719200,0;8,0;13240,0;1024,0;1024,0;8197,0;2000,0;10,0;18,0;1024,0;1022,0;0,0
OPTI;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;5,0;0,0;False;OPTI-f0,00005-s5-d6-c0-295;Success;2379900,0;9000,0;99,71;356,0;12013,0;0,62;0,0;0,0;30,0;1,0;1,0;0,0;6300,0;3,0;8160,0;425,0;431,0;473,0;1542000,0;8,0;45572,0;1280,0;1283,0;1293,0;822600,0;6,0;16289,0;1024,0;1024,0;10247,0;9000,0;8,0;81,0;1280,0;1271,0;0,0
OPTI;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;6,0;0,0;False;OPTI-f0,00005-s6-d6-c0-296;Success;2789700,0;9000,0;99,61;356,0;14414,0;0,61;0,0;0,0;36,0;1,0;1,0;0,0;7000,0;1,0;9814,0;510,0;517,0;576,0;1848300,0;11,0;69212,0;1536,0;1539,0;1554,0;924600,0;6,0;19316,0;1024,0;1024,0;12284,0;9800,0;10,0;88,0;1536,0;1526,0;0,0
OPTI;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;5,0;0,0;False;OPTI-f0,00005-s5-d5-c0-297;Success;2377900,0;9000,0;99,61;363,0;12029,0;0,62;0,0;0,0;30,0;1,0;1,0;0,0;7100,0;3,0;8185,0;425,0;431,0;487,0;1541600,0;7,0;45606,0;1280,0;1282,0;1298,0;821400,0;5,0;16282,0;1024,0;1024,0;10244,0;7800,0;10,0;70,0;1280,0;1272,0;0,0
OPTI;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;4,0;4,0;5,0;0,0;False;OPTI-f0,00005-s5-d4-c0-298;Success;588800,0;2700,0;100,0;85,0;2985,0;0,1;0,0;0,0;10,0;1,0;1,0;0,0;0,0;0,0;945,0;105,0;105,0;105,0;384000,0;0,0;8187,0;320,0;320,0;320,0;204800,0;1,0;1531,0;256,0;256,0;2560,0;0,0;0,0;0,0;320,0;320,0;0,0
OPTI;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;3,0;4,0;5,0;0,0;False;OPTI-f0,00005-s5-d3-c0-299;Success;147200,0;2600,0;100,0;21,0;745,0;0,0;0,0;0,0;10,0;1,0;1,0;0,0;0,0;0,0;225,0;25,0;25,0;25,0;96000,0;0,0;2048,0;80,0;80,0;80,0;51200,0;0,0;384,0;64,0;64,0;640,0;0,0;0,0;0,0;80,0;80,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,0;5,0;4,0;5,0;0,0;False;EAGER-f0-s5-d6-c0-300;Success;2355200,0;2800,0;100,0;341,0;11945,0;0,0;0,0;0,0;10,0;1,0;1,0;0,0;0,0;0,0;3825,0;425,0;425,0;425,0;1536000,0;0,0;32768,0;1280,0;1280,0;1280,0;819200,0;0,0;6144,0;1024,0;1024,0;10240,0;0,0;0,0;0,0;1280,0;1280,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;5,0;0,0;False;EAGER-f0,00007-s5-d6-c0-301;Success;2355900,0;5400,0;75,0;343,0;11938,0;0,37;0,0;0,0;18,0;1,0;1,0;0,0;200,0;4,0;5927,0;425,0;425,0;418,0;1536500,0;1,0;38139,0;1280,0;1280,0;1280,0;819200,0;4,0;11235,0;1024,0;1024,0;10240,0;0,0;6,0;0,0;1280,0;1280,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,00014;5,0;4,0;5,0;0,0;False;EAGER-f0,00014-s5-d6-c0-302;Success;2350500,0;5700,0;96,88;394,0;12037,0;0,77;0,0;0,0;44,0;1,0;1,0;0,0;800,0;0,0;6054,0;425,0;425,0;546,0;1530500,0;12,0;38768,0;1280,0;1280,0;1273,0;819200,0;11,0;11122,0;1024,0;1024,0;10218,0;0,0;8,0;0,0;1280,0;1280,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,00024;5,0;4,0;5,0;0,0;False;EAGER-f0,00024-s5-d6-c0-303;Success;2799700,0;50400,0;18,36;652,0;13111,0;11,37;0,0;0,0;90,0;1,0;1,0;0,0;13900,0;47,0;31232,0;425,0;425,0;1657,0;1967800,0;139,0;135355,0;1280,0;1280,0;1256,0;818000,0;116,0;78139,0;1024,0;1024,0;10198,0;0,0;154,0;0,0;1280,0;1280,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,00035;5,0;4,0;5,0;0,0;False;EAGER-f0,00035-s5-d6-c0-304;Success;2367300,0;11500,0;41,7;533,0;12341,0;3,94;0,0;0,0;82,0;1,0;1,0;0,0;5400,0;20,0;10222,0;425,0;425,0;897,0;1544200,0;48,0;51110,0;1280,0;1280,0;1252,0;817700,0;29,0;20697,0;1024,0;1024,0;10192,0;0,0;61,0;0,0;1280,0;1280,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;3,0;0,0;False;EAGER-f0,00005-s3-d6-c0-305;Success;1561300,0;29200,0;0,0;406,0;7294,0;1,99;100,0;0,0;46,0;1,0;1,0;0,0;1600,0;2,0;13631,0;255,0;255,0;388,0;945400,0;16,0;44867,0;768,0;768,0;766,0;614200,0;20,0;31029,0;1024,0;1024,0;6140,0;0,0;18,0;0,0;768,0;768,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;4,0;0,0;False;EAGER-f0,00005-s4-d6-c0-306;Success;1945500,0;5700,0;92,19;365,0;9607,0;0,38;0,0;0,0;25,0;1,0;1,0;0,0;500,0;1,0;4801,0;340,0;340,0;396,0;1228200,0;6,0;23969,0;1024,0;1024,0;1021,0;716800,0;3,0;9176,0;1024,0;1024,0;8190,0;0,0;3,0;0,0;1024,0;1024,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;5,0;0,0;False;EAGER-f0,00005-s5-d6-c0-307;Success;2374200,0;20400,0;68,75;366,0;12029,0;1,4;0,0;0,0;40,0;1,0;1,0;0,0;1400,0;5,0;16411,0;425,0;425,0;531,0;1554100,0;10,0;70232,0;1280,0;1280,0;1273,0;818700,0;18,0;36375,0;1024,0;1024,0;10225,0;0,0;23,0;0,0;1280,0;1280,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;6,0;0,0;False;EAGER-f0,00005-s6-d6-c0-308;Success;2765800,0;5700,0;87,89;371,0;14429,0;0,39;0,0;0,0;51,0;1,0;1,0;0,0;700,0;4,0;7207,0;510,0;510,0;619,0;1843500,0;6,0;61333,0;1536,0;1536,0;1523,0;921600,0;3,0;13266,0;1024,0;1024,0;12287,0;0,0;5,0;0,0;1536,0;1536,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;5,0;0,0;False;EAGER-f0,00005-s5-d5-c0-309;Success;2354100,0;5700,0;99,61;345,0;11956,0;0,37;0,0;0,0;19,0;1,0;1,0;0,0;100,0;1,0;5964,0;425,0;425,0;441,0;1534800,0;2,0;39109,0;1280,0;1280,0;1279,0;819200,0;1,0;11251,0;1024,0;1024,0;10236,0;0,0;11,0;0,0;1280,0;1280,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;4,0;4,0;5,0;0,0;False;EAGER-f0,00005-s5-d4-c0-310;Success;588800,0;2700,0;100,0;85,0;2985,0;0,1;0,0;0,0;10,0;1,0;1,0;0,0;0,0;0,0;945,0;105,0;105,0;105,0;384000,0;0,0;8187,0;320,0;320,0;320,0;204800,0;1,0;1531,0;256,0;256,0;2560,0;0,0;0,0;0,0;320,0;320,0;0,0
EAGER;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;3,0;4,0;5,0;0,0;False;EAGER-f0,00005-s5-d3-c0-311;Success;147200,0;2600,0;100,0;21,0;745,0;0,0;0,0;0,0;10,0;1,0;1,0;0,0;0,0;0,0;225,0;25,0;25,0;25,0;96000,0;0,0;2048,0;80,0;80,0;80,0;51200,0;0,0;384,0;64,0;64,0;640,0;0,0;0,0;0,0;80,0;80,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,0;5,0;4,0;5,0;0,0;False;STRAW-f0-s5-d6-c0-312;Success;2355200,0;2800,0;100,0;341,0;11945,0;0,0;0,0;0,0;5,0;1,0;1,0;0,0;0,0;0,0;1700,0;425,0;425,0;425,0;1536000,0;0,0;24832,0;1280,0;1280,0;1280,0;819200,0;0,0;1024,0;1024,0;1024,0;10240,0;0,0;0,0;0,0;1280,0;1280,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;5,0;0,0;False;STRAW-f0,00007-s5-d6-c0-313;Deadline;2351400,0;150000,0;0,0;336,0;11883,0;0,17;0,0;0,0;0,0;1,0;1,0;0,0;0,0;2,0;1659,0;425,0;425,0;390,0;1532700,0;2,0;24744,0;1280,0;1280,0;1269,0;818700,0;2,0;1024,0;1024,0;1024,0;10224,0;0,0;1,0;0,0;1280,0;1280,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,00014;5,0;4,0;5,0;0,0;False;STRAW-f0,00014-s5-d6-c0-314;Deadline;2348400,0;150000,0;0,0;336,0;11866,0;0,37;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;1656,0;425,0;425,0;390,0;1530300,0;4,0;24678,0;1280,0;1280,0;1266,0;818100,0;4,0;1024,0;1024,0;1024,0;10210,0;0,0;7,0;0,0;1280,0;1280,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,00024;5,0;4,0;5,0;0,0;False;STRAW-f0,00024-s5-d6-c0-315;Deadline;2344000,0;150000,0;0,0;332,0;11826,0;0,62;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;1630,0;425,0;425,0;371,0;1525800,0;9,0;24551,0;1280,0;1280,0;1259,0;818200,0;8,0;1024,0;1024,0;1024,0;10196,0;0,0;7,0;0,0;1280,0;1280,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;0,00035;5,0;4,0;5,0;0,0;False;STRAW-f0,00035-s5-d6-c0-316;Deadline;2340600,0;150000,0;0,0;330,0;11785,0;0,92;0,0;0,0;0,0;1,0;1,0;0,0;0,0;3,0;1606,0;425,0;425,0;357,0;1523700,0;12,0;24487,0;1280,0;1280,0;1249,0;816900,0;9,0;1023,0;1024,0;1024,0;10179,0;0,0;13,0;0,0;1280,0;1280,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;3,0;0,0;False;STRAW-f0,00005-s3-d6-c0-317;Deadline;1534800,0;150000,0;0,0;341,0;7151,0;0,18;0,0;0,0;2,0;1,0;1,0;0,0;0,0;1,0;1009,0;255,0;255,0;248,0;920400,0;3,0;7923,0;768,0;768,0;763,0;614400,0;0,0;1024,0;1024,0;1024,0;6140,0;0,0;1,0;0,0;768,0;768,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;4,0;0,0;False;STRAW-f0,00005-s4-d6-c0-318;Deadline;1942900,0;150000,0;0,0;341,0;9534,0;0,18;0,0;0,0;2,0;1,0;1,0;0,0;0,0;0,0;1349,0;340,0;340,0;330,0;1226100,0;4,0;13770,0;1024,0;1024,0;1021,0;716800,0;2,0;1024,0;1024,0;1024,0;8183,0;0,0;0,0;0,0;1024,0;1024,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;5,0;0,0;False;STRAW-f0,00005-s5-d6-c0-319;Deadline;2352400,0;150000,0;0,0;336,0;11895,0;0,17;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;1669,0;425,0;425,0;397,0;1533900,0;1,0;24777,0;1280,0;1280,0;1272,0;818500,0;4,0;1024,0;1024,0;1024,0;10226,0;0,0;1,0;0,0;1280,0;1280,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;6,0;0,0;False;STRAW-f0,00005-s6-d6-c0-320;Deadline;2760800,0;150000,0;0,0;341,0;14281,0;0,2;0,0;0,0;1,0;1,0;1,0;0,0;0,0;1,0;2008,0;510,0;510,0;481,0;1839600,0;4,0;41446,0;1536,0;1536,0;1528,0;921200,0;1,0;1024,0;1024,0;1024,0;12272,0;0,0;3,0;0,0;1536,0;1536,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;5,0;4,0;5,0;0,0;False;STRAW-f0,00005-s5-d5-c0-321;Deadline;2352600,0;150000,0;0,0;336,0;11904,0;0,17;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;1676,0;425,0;425,0;402,0;1533900,0;1,0;24786,0;1280,0;1280,0;1274,0;818700,0;4,0;1024,0;1024,0;1024,0;10228,0;0,0;2,0;0,0;1280,0;1280,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;4,0;4,0;5,0;0,0;False;STRAW-f0,00005-s5-d4-c0-322;Success;588800,0;2700,0;100,0;85,0;2985,0;0,1;0,0;0,0;5,0;1,0;1,0;0,0;0,0;0,0;420,0;105,0;105,0;105,0;384000,0;0,0;6208,0;320,0;320,0;320,0;204800,0;1,0;256,0;256,0;256,0;2560,0;0,0;0,0;0,0;320,0;320,0;0,0
STRAW;0,1;10,0;100,0;100,0;100,0;100,0;3,0;5,0;150000,0;7e-05;3,0;4,0;5,0;0,0;False;STRAW-f0,00005-s5-d3-c0-323;Success;147200,0;2600,0;100,0;21,0;745,0;0,0;0,0;0,0;5,0;1,0;1,0;0,0;0,0;0,0;100,0;25,0;25,0;25,0;96000,0;0,0;1552,0;80,0;80,0;80,0;51200,0;0,0;64,0;64,0;64,0;640,0;0,0;0,0;0,0;80,0;80,0;0,0
