strategy;selectivity;maxToAverageRatio;averageLatency;averageCryptoTime;averageComputeTime;failCheckPeriod;healthCheckPeriod;multicastSize;deadline;failureRate;depth;fanout;groupSize;random;seed;status;work;latency;completeness;circulatingAggregateIds;finalUsedBandwidth;observedFailureRate;work_Querier;failures_Querier;messages_Querier;initial_nodes_Querier;final_nodes_Querier;bandwidth_Querier;work_Aggregator;failures_Aggregator;messages_Aggregator;initial_nodes_Aggregator;final_nodes_Aggregator;bandwidth_Aggregator;work_LeafAggregator;failures_LeafAggregator;messages_LeafAggregator;initial_nodes_LeafAggregator;final_nodes_LeafAggregator;bandwidth_LeafAggregator;work_Contributor;failures_Contributor;messages_Contributor;initial_nodes_Contributor;final_nodes_Contributor;bandwidth_Contributor;work_Backup;failures_Backup;messages_Backup;initial_nodes_Backup;final_nodes_Backup;bandwidth_Backup
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-38/100;Success;99500,00;8800,00;100,00;21,00;447,00;1,14;0,00;0,00;12,00;1,00;1,00;0,00;700,00;0,00;291,00;15,00;15,00;15,00;58200,00;1,00;532,00;48,00;49,00;48,00;39600,00;0,00;68,00;64,00;64,00;384,00;1000,00;1,00;9,00;48,00;47,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-39/100;Success;99800,00;7800,00;100,00;21,00;447,00;1,14;0,00;0,00;12,00;1,00;1,00;0,00;1600,00;1,00;289,00;15,00;16,00;15,00;58800,00;0,00;528,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;1000,00;1,00;9,00;48,00;47,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-40/100;Success;94800,00;2800,00;98,44;21,00;441,00;1,70;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;56700,00;0,00;435,00;48,00;48,00;48,00;38100,00;1,00;64,00;64,00;64,00;378,00;0,00;2,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-41/100;Success;126700,00;13000,00;98,44;22,00;471,00;7,95;400,00;0,00;22,00;1,00;1,00;0,00;8100,00;3,00;464,00;15,00;18,00;15,00;67300,00;5,00;652,00;48,00;53,00;57,00;44100,00;5,00;83,00;64,00;64,00;399,00;6800,00;1,00;59,00;48,00;40,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-42/100;Success;96000,00;2800,00;100,00;21,00;447,00;1,70;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;1,00;64,00;64,00;64,00;384,00;0,00;2,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-43/100;Success;99600,00;7800,00;100,00;21,00;447,00;1,14;0,00;0,00;12,00;1,00;1,00;0,00;1600,00;1,00;288,00;15,00;16,00;15,00;58800,00;0,00;528,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;800,00;1,00;7,00;48,00;47,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-44/100;Success;115600,00;12800,00;100,00;21,00;458,00;5,11;0,00;0,00;18,00;1,00;1,00;0,00;4400,00;2,00;457,00;15,00;17,00;15,00;64200,00;3,00;643,00;48,00;51,00;48,00;42000,00;3,00;76,00;64,00;64,00;395,00;5000,00;1,00;46,00;48,00;43,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-45/100;Success;96000,00;2800,00;100,00;21,00;447,00;1,14;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;1,00;64,00;64,00;64,00;384,00;0,00;1,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-46/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-47/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-48/100;Success;100400,00;8800,00;100,00;21,00;450,00;1,14;0,00;0,00;12,00;1,00;1,00;0,00;700,00;0,00;291,00;15,00;15,00;15,00;59100,00;1,00;535,00;48,00;49,00;48,00;39600,00;0,00;68,00;64,00;64,00;387,00;1000,00;1,00;9,00;48,00;47,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-49/100;Success;99200,00;8600,00;98,44;24,00;453,00;1,14;0,00;0,00;14,00;1,00;1,00;0,00;700,00;0,00;295,00;15,00;15,00;19,00;58200,00;1,00;536,00;48,00;49,00;50,00;39300,00;1,00;67,00;64,00;64,00;384,00;1000,00;0,00;9,00;48,00;47,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-50/100;Success;94800,00;2800,00;98,44;21,00;441,00;0,57;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;56700,00;0,00;435,00;48,00;48,00;48,00;38100,00;1,00;64,00;64,00;64,00;378,00;0,00;0,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-51/100;Success;94800,00;2800,00;98,44;21,00;441,00;1,14;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;56700,00;0,00;435,00;48,00;48,00;48,00;38100,00;2,00;64,00;64,00;64,00;378,00;0,00;0,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-52/100;Success;96000,00;2800,00;100,00;21,00;447,00;1,14;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;1,00;64,00;64,00;64,00;384,00;0,00;1,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-53/100;Success;96000,00;2800,00;100,00;21,00;447,00;1,14;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;2,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-54/100;Success;101500,00;8800,00;100,00;21,00;449,00;2,27;0,00;0,00;12,00;1,00;1,00;0,00;1100,00;0,00;291,00;15,00;15,00;15,00;58800,00;2,00;533,00;48,00;49,00;48,00;39600,00;1,00;68,00;64,00;64,00;386,00;2000,00;1,00;14,00;48,00;47,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-55/100;Success;106200,00;9000,00;100,00;21,00;452,00;5,11;0,00;0,00;12,00;1,00;1,00;0,00;2100,00;1,00;297,00;15,00;16,00;15,00;60300,00;3,00;537,00;48,00;50,00;48,00;40800,00;2,00;72,00;64,00;64,00;389,00;3000,00;3,00;27,00;48,00;45,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-56/100;Success;96000,00;2800,00;100,00;21,00;447,00;1,70;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;1,00;64,00;64,00;64,00;384,00;0,00;2,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-57/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-58/100;Success;106400,00;8800,00;98,44;24,00;458,00;3,41;0,00;0,00;14,00;1,00;1,00;0,00;2200,00;1,00;298,00;15,00;15,00;20,00;59900,00;3,00;539,00;48,00;50,00;51,00;40500,00;1,00;71,00;64,00;64,00;387,00;3800,00;1,00;27,00;48,00;46,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-59/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-60/100;Success;104200,00;8800,00;100,00;21,00;454,00;1,14;0,00;0,00;12,00;1,00;1,00;0,00;2300,00;1,00;299,00;15,00;16,00;15,00;60300,00;1,00;535,00;48,00;49,00;52,00;39600,00;0,00;68,00;64,00;64,00;387,00;2000,00;0,00;18,00;48,00;46,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-61/100;Success;94800,00;2800,00;98,44;21,00;441,00;1,14;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;56700,00;0,00;435,00;48,00;48,00;48,00;38100,00;1,00;64,00;64,00;64,00;378,00;0,00;1,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-62/100;Success;99800,00;7800,00;100,00;21,00;447,00;2,27;0,00;0,00;12,00;1,00;1,00;0,00;1600,00;1,00;287,00;15,00;16,00;15,00;58800,00;2,00;526,00;48,00;48,00;48,00;38400,00;1,00;64,00;64,00;64,00;384,00;1000,00;0,00;9,00;48,00;47,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-63/100;Success;103400,00;8800,00;100,00;21,00;449,00;2,27;0,00;0,00;12,00;1,00;1,00;0,00;1400,00;0,00;296,00;15,00;15,00;15,00;59400,00;2,00;538,00;48,00;50,00;48,00;40800,00;0,00;72,00;64,00;64,00;386,00;1800,00;2,00;16,00;48,00;46,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-64/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-65/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,57;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;1,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-66/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,57;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;1,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-67/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-68/100;Success;101900,00;11800,00;100,00;21,00;451,00;5,11;0,00;0,00;15,00;1,00;1,00;0,00;1100,00;0,00;369,00;15,00;15,00;15,00;59400,00;1,00;583,00;48,00;49,00;48,00;39600,00;3,00;68,00;64,00;64,00;388,00;1800,00;5,00;16,00;48,00;47,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-69/100;Success;98600,00;8800,00;98,44;21,00;442,00;2,27;0,00;0,00;12,00;1,00;1,00;0,00;700,00;1,00;291,00;15,00;15,00;15,00;57600,00;1,00;536,00;48,00;49,00;48,00;39300,00;2,00;68,00;64,00;64,00;379,00;1000,00;0,00;9,00;48,00;47,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-70/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-71/100;Success;99500,00;8800,00;98,44;21,00;445,00;2,84;0,00;0,00;12,00;1,00;1,00;0,00;700,00;1,00;291,00;15,00;15,00;15,00;58500,00;1,00;539,00;48,00;49,00;48,00;39300,00;2,00;68,00;64,00;64,00;382,00;1000,00;1,00;9,00;48,00;47,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-72/100;Success;94800,00;2800,00;98,44;21,00;441,00;0,57;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;56700,00;0,00;435,00;48,00;48,00;48,00;38100,00;1,00;64,00;64,00;64,00;378,00;0,00;0,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-73/100;Success;105600,00;8800,00;98,44;21,00;449,00;4,55;0,00;0,00;12,00;1,00;1,00;0,00;1800,00;0,00;297,00;15,00;15,00;15,00;60300,00;3,00;546,00;48,00;50,00;48,00;40500,00;4,00;72,00;64,00;64,00;386,00;3000,00;1,00;23,00;48,00;46,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-74/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,57;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;1,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-75/100;Success;94800,00;2800,00;98,44;21,00;441,00;1,14;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;56700,00;0,00;435,00;48,00;48,00;48,00;38100,00;2,00;64,00;64,00;64,00;378,00;0,00;0,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-76/100;Success;104200,00;8800,00;100,00;21,00;451,00;2,84;400,00;0,00;16,00;1,00;1,00;0,00;2800,00;1,00;291,00;15,00;16,00;15,00;59400,00;2,00;536,00;48,00;49,00;48,00;39600,00;1,00;68,00;64,00;64,00;388,00;2000,00;1,00;18,00;48,00;46,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-77/100;Success;100700,00;8800,00;100,00;21,00;451,00;1,14;0,00;0,00;12,00;1,00;1,00;0,00;700,00;0,00;291,00;15,00;15,00;15,00;59400,00;1,00;536,00;48,00;49,00;48,00;39600,00;1,00;68,00;64,00;64,00;388,00;1000,00;0,00;9,00;48,00;47,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-78/100;Success;101200,00;8800,00;100,00;21,00;449,00;2,27;0,00;0,00;12,00;1,00;1,00;0,00;1100,00;0,00;291,00;15,00;15,00;15,00;58500,00;2,00;530,00;48,00;49,00;48,00;39600,00;2,00;68,00;64,00;64,00;386,00;2000,00;0,00;14,00;48,00;47,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-79/100;Success;98600,00;4700,00;98,44;21,00;441,00;1,70;400,00;0,00;13,00;1,00;1,00;0,00;2400,00;1,00;213,00;15,00;16,00;15,00;56700,00;1,00;482,00;48,00;48,00;48,00;38100,00;1,00;64,00;64,00;64,00;378,00;1000,00;0,00;9,00;48,00;47,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-80/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-81/100;Success;100400,00;8800,00;100,00;21,00;450,00;1,70;0,00;0,00;12,00;1,00;1,00;0,00;700,00;0,00;291,00;15,00;15,00;15,00;59100,00;1,00;535,00;48,00;49,00;48,00;39600,00;2,00;68,00;64,00;64,00;387,00;1000,00;0,00;9,00;48,00;47,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-82/100;Success;96000,00;2800,00;100,00;21,00;447,00;1,14;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;2,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-83/100;Success;99800,00;7800,00;100,00;21,00;447,00;2,84;0,00;0,00;12,00;1,00;1,00;0,00;1600,00;1,00;288,00;15,00;16,00;15,00;58800,00;1,00;527,00;48,00;48,00;48,00;38400,00;3,00;64,00;64,00;64,00;384,00;1000,00;0,00;9,00;48,00;47,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-84/100;Success;107000,00;10700,00;100,00;21,00;451,00;5,11;400,00;0,00;18,00;1,00;1,00;0,00;4700,00;2,00;372,00;15,00;17,00;18,00;59700,00;1,00;581,00;48,00;49,00;48,00;39600,00;3,00;68,00;64,00;64,00;385,00;2600,00;3,00;23,00;48,00;45,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-85/100;Success;102100,00;8800,00;100,00;21,00;447,00;4,55;0,00;0,00;12,00;1,00;1,00;0,00;1500,00;0,00;291,00;15,00;15,00;15,00;58200,00;4,00;530,00;48,00;49,00;48,00;39600,00;3,00;68,00;64,00;64,00;384,00;2800,00;1,00;18,00;48,00;47,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-86/100;Success;99500,00;7800,00;100,00;21,00;447,00;2,27;0,00;0,00;12,00;1,00;1,00;0,00;1300,00;2,00;281,00;15,00;16,00;15,00;58800,00;1,00;524,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;1000,00;1,00;9,00;48,00;47,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-87/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,57;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;1,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-88/100;Success;96000,00;2800,00;100,00;21,00;447,00;1,70;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;1,00;64,00;64,00;64,00;384,00;0,00;2,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-89/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-90/100;Success;96000,00;2800,00;100,00;21,00;447,00;1,70;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;1,00;64,00;64,00;64,00;384,00;0,00;2,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-91/100;Success;99800,00;7800,00;100,00;21,00;447,00;1,14;0,00;0,00;12,00;1,00;1,00;0,00;1600,00;1,00;289,00;15,00;16,00;15,00;58800,00;0,00;528,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;1000,00;1,00;8,00;48,00;47,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-92/100;Success;100700,00;8800,00;100,00;21,00;447,00;2,84;0,00;0,00;12,00;1,00;1,00;0,00;1100,00;0,00;291,00;15,00;15,00;15,00;58200,00;2,00;531,00;48,00;49,00;48,00;39600,00;2,00;68,00;64,00;64,00;384,00;1800,00;1,00;13,00;48,00;47,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-93/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,57;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;1,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-94/100;Success;96000,00;2800,00;100,00;21,00;447,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;135,00;15,00;15,00;15,00;57600,00;0,00;432,00;48,00;48,00;48,00;38400,00;0,00;64,00;64,00;64,00;384,00;0,00;0,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0,0003;3,00;4,00;3,00;false;OPTI-f0,0003-s3-d3-95/100;Success;99500,00;8800,00;100,00;21,00;447,00;2,84;0,00;0,00;12,00;1,00;1,00;0,00;700,00;1,00;291,00;15,00;15,00;15,00;58200,00;1,00;532,00;48,00;49,00;48,00;39600,00;1,00;68,00;64,00;64,00;384,00;1000,00;2,00;9,00;48,00;47,00;0,00
