failure_probability;LowCost;HighCmpl;S&P;HyBlock
0.25;0.87062744140625;5.653750396687041;2.345089849538254;2.9617471127608805
0.25;0.8714599609375;2.7057653333772484;2.3426135500062846;3.0643052518576406
0.25;1.6345535000911975;4.843319671083247;2.341459888351953;4.471466668163896
0.25;0.87125;6.190032813222089;2.352713082827152;3.6925814604939085
0.25;0.8708203125;3.0780400056903283;2.3319749916554753;2.3467662450047038
0.25;0.87208251953125;5.696975979753936;2.3470933801169753;2.3574363514554375
0.3;0.87104248046875;29.347659971879587;2.333762841550741;3.0598470871816756
0.3;0.8701953125;8.681680861618176;2.3298031892243043;3.7263145198316376
0.3;0.870830078125;7.5493555968232045;2.336956051244851;2.9044067790471693
0.3;0.87125;4.692703346580727;2.3488591722627365;4.211921639944164
0.3;1.540626125383472;18.177139619664896;2.3371900492692013;3.4744691708778346
0.3;0.8714599609375;3.3660803466655356;2.334269276916789;2.9549652557171378
0.3;0.871455078125;6.007409121854104;2.3390199369761953;3.167730743905597
0.3;0.870205078125;4.6501777779354745;2.3391860833726517;2.344882294781576
0.3;0.87041748046875;5.5029998151319415;2.343564669071185;2.5573305533715787
0.3;0.871875;4.29459824059879;2.3460346358324418;3.847184376826947
0.3;0.870205078125;2.8828533814802544;2.34368047533137;3.0100428670127166
0.3;1.3496131119758363;8.248821794724654;2.3396862540927397;3.2293395739052073
0.3;0.87062255859375;8.221154017916;2.3298021348340634;2.957368459544671
0.3;0.87062255859375;6.3073561676390675;2.3383289395954256;2.3927494769193114
0.3;0.87104248046875;5.085296920009202;2.331097040994647;3.5683437192278626
0.3;0.8708349609375;6.854609228659298;2.3471508715917833;3.1149717995088113
0.3;0.8712451171875;5.264805371935356;2.334539953311821;3.8283375885749016
0.3;0.870830078125;4.403841228916218;2.3420128298288634;2.9096465471187223
0.3;0.87125;6.525398218348147;2.337623663715431;2.9601759170589315
0.3;0.8718701171875;4.380751167699739;2.3387288386432026;4.041324449170355
0.3;0.87103759765625;6.715380141405609;2.3387536085808187;3.3157143195089445
0.3;0.87104248046875;15.2712600312262;2.330362516844194;2.589453528065013
0.3;0.87062744140625;18.59853572928888;2.34608126464055;3.6848288565353493
0.35;0.871455078125;5.932790244118632;2.3359742538459223;3.2151788086504194
0.35;0.87062744140625;16.157936668056944;2.328660313879171;4.500141269751293
0.35;0.87041748046875;18.293990505010136;2.340745409657239;2.3495592788490987
0.35;0.870830078125;3.5545931748436246;2.325057318465592;3.3589085214015513
0.35;0.8708349609375;28.21879313404055;2.3304378710471036;2.760145893647117
0.35;0.87061767578125;34.76035459710551;2.3316559400855863;2.9482003555663523
0.35;0.87125;6.373799956295876;2.3472300773140633;3.8487470764969807
0.35;1.3486544683503339;18.02952844852609;2.335447242264806;2.906190614914508
0.35;0.86998291015625;5.251612558177286;2.3312460486106406;2.9029702744986534
0.35;0.8714599609375;26.818123683458555;2.333205445905042;3.4688525203425913
0.35;0.87041259765625;5.074838043730994;2.333674889770622;3.5652517816627523
0.35;0.87041748046875;6.104373869175648;2.3367646665265505;2.865256105156999
0.35;0.87166748046875;4.410253489216104;2.3320881377450995;2.34734206642296
0.35;0.8697900390625;3.7183898972181;2.34071594126746;3.2781761323841874
0.35;1.1582367395279034;21.32369625961455;2.3345174283593595;4.514797565910327
0.35;0.87041259765625;13.734523040445994;2.3304550945319296;4.71056792930563
0.35;0.87040771484375;6.34072953942696;2.334625547147334;3.6688773971646444
0.35;0.87041748046875;4.468387889215514;2.331417085661491;4.657520363620084
0.35;0.87062744140625;5.939379940399606;2.3413256924001185;5.030171875496187
0.35;0.8712451171875;4.976954696521437;2.333498282206542;4.142012325511548
0.35;0.87062255859375;5.013225390578383;2.339076823702462;3.3755949663499463
0.35;0.87104248046875;5.132704918043096;2.329991656136315;3.227541523740508
0.35;0.86999755859375;3.2152782121833066;2.3361250753584875;4.349600643424489
0.4;0.87041259765625;5.521265906431795;2.338683348781738;3.786566405619139
0.4;0.871455078125;5.2055482033411185;2.3287803137654697;2.856186033962753
0.4;0.87062744140625;15.54293874693669;2.322090108422377;3.9740048441576694
0.4;0.8702001953125;5.473566760380502;2.3273055138464462;3.5092448751354866
0.4;0.87041259765625;5.97547891882129;2.3169563934356363;2.6394547963685473
0.4;0.8708349609375;47.573073537142925;2.3259538165599754;3.178950888735396
0.4;0.8712451171875;6.31658592791558;2.3294228312555005;4.243262276708763
0.4;0.87125;20.82837732214062;2.345838312814415;3.7453483162359094
0.4;0.869794921875;43.90472905608698;2.3401405495328604;3.4275762089053474
0.4;0.87041748046875;12.227586430807463;2.335446686140063;4.5219132628778365
0.4;0.87125;3.7830409695680833;2.324688923648529;2.3338848864658432
0.4;0.87041748046875;27.031577138845222;2.3319420189158047;2.9190374428423818
0.4;0.869580078125;4.572397571320566;2.33612384184002;3.1215645808981596
0.4;0.869775390625;5.852414243336906;2.3260216809141174;3.5183969593244906
0.4;1.252163486058755;35.29366365297268;2.3277207767371864;3.2170627104373732
0.4;0.87062744140625;24.1220831406464;2.331689364504781;3.5688977976079945
0.4;0.8708349609375;27.31620544402889;2.269290136392128;2.6397037012839846
0.4;0.86999755859375;25.821844461239458;2.3313858736848267;4.766280611697962
0.4;1.0623166438567135;36.59444814204908;2.3262346170101695;4.402882134849507
0.4;0.869580078125;13.303097638891785;2.3315477454888187;5.585808328857361
0.4;0.87040771484375;6.489086422505642;2.3296707622282904;2.33293302032531
0.4;0.87041748046875;4.80961151367603;2.329470005385175;3.56943577196458
0.4;0.8702001953125;37.28455615692239;2.328982445957166;3.415031491754165
0.45;0.870205078125;11.811459789416968;2.3421417469136383;4.563956337954884
0.45;0.871455078125;15.005572750074638;2.321593565860391;3.006313494190651
0.45;0.87000244140625;16.362098476288043;2.318789122788434;2.745364058826131
0.45;0.86999267578125;6.303504067760051;2.3235542000647134;3.7781941894209248
0.45;0.86999755859375;5.631947719576193;2.316539166035013;4.178144642497242
0.45;0.8708349609375;41.959745422770766;2.3266918749265497;3.6850309621327515
0.45;0.87103759765625;10.57880358758016;2.3274140661438167;3.6795116119178
0.45;0.87041748046875;19.494281985429822;2.3285805470479177;3.5599153377640884
0.45;0.869794921875;51.49564681647826;2.3347299277360705;4.404397667047085
0.45;0.86978515625;6.900280873647361;2.3290787557168833;4.243149334730875
0.45;0.86936767578125;13.668969250001394;2.331094484734214;5.131684919821547
0.45;0.9662719479295094;59.15299965530042;2.3178215589618403;3.630760655033792
0.45;0.869580078125;53.76172474336629;2.3301533092266555;3.572581073203261
0.45;0.8708349609375;40.28782341312192;2.319634180688499;2.333565255192977
0.45;0.87041259765625;28.4585429716279;2.3271696978742398;3.0237527735327316
0.45;0.869580078125;30.144883725616523;2.3368720792268585;4.751914299857673
0.45;0.87041748046875;22.588761679176606;2.3297710821957613;3.218502852829855
0.45;0.869560546875;5.013062313465762;2.323317363585695;3.7323870249334172
0.45;1.0607243955722667;34.92876158627574;2.32011985823309;2.8575935221081474
0.45;0.87104248046875;21.118005954523007;2.3373423050807913;3.3749319353513836
0.45;0.8702001953125;37.60677907495092;2.3250824278623634;4.456249202006341
0.45;0.86999755859375;28.468471642698916;2.0666070099120795;3.6760536296370483
0.45;0.87000244140625;11.95126743609164;2.332006510902193;3.5241163108241973
0.5;0.86998779296875;37.74563020219736;2.307328413302856;3.76847189972834
0.5;0.86999267578125;41.07515225629892;2.3174282977973952;4.397353744262628
0.5;0.86999267578125;12.080123985239975;2.3155472318832873;4.446509127039608
0.5;0.86999755859375;32.98550387382263;2.321601334892421;3.581088475781258
0.5;0.8708349609375;34.652932850646714;2.31618931420534;2.3481420258718435
0.5;0.86937255859375;48.529733064478954;2.3276000945458417;3.0477236907928416
0.5;0.86936767578125;11.166963690543101;2.3258417046025466;2.8665279324512936
0.5;0.8695751953125;15.139677597331369;2.3275623443485203;5.120268598877125
0.5;0.869794921875;22.566544714577052;2.3264301013777375;3.4598186667022954
0.5;0.869794921875;57.93053806901194;2.3301343986168868;3.7440445731810286
0.5;0.87000244140625;9.327018892653456;2.3291557977192032;3.2329952070134675
0.5;0.87103271484375;73.23475810186001;2.322883650298794;3.5618179025620647
0.5;0.870205078125;9.581313915738438;2.3408470132194803;4.2579742988229645
0.5;0.8708349609375;37.104275067744155;2.3282584857949598;3.841957020978648
0.5;0.86999755859375;41.31873530693774;2.3162814069285993;2.789911410675624
0.5;0.8695751953125;50.5495447478465;2.3220552699159547;4.508323704777721
0.5;0.869794921875;41.840223023023796;2.31703956012446;3.7689023965622503
0.5;0.871455078125;38.66891507925085;2.3206318671700847;3.725958478110826
0.5;0.86937255859375;34.149747542526335;2.3316329348591154;4.146651049612045
0.5;0.87000244140625;22.61272904155178;2.3261804863737705;3.6312708600736516
0.5;0.8708251953125;52.22801878418579;2.3178888297895086;3.0844121016435997
0.5;0.9651324497377763;31.467788127192136;2.3186956640174703;3.364341394220758
0.5;0.86916015625;42.61390860267435;2.3306851851977397;3.103031853509771
0.5;0.870205078125;54.84890530076829;2.3144146876282523;4.804689166759348
0.5;0.87040771484375;5.952501294608519;2.330854595924698;3.6988534851721533
0.5;0.8691455078125;5.125035673742892;2.321158259259767;2.955135935165608
0.5;0.869794921875;42.54096596981848;2.069202791047744;3.561372898274387
0.5;0.86875244140625;5.873375847264511;2.323082991481266;3.9778887920304165
0.5;0.86999267578125;62.20677920696519;2.3298398751807876;2.924908917684803
0.5;0.869580078125;39.91103032123148;2.313082376958212;3.7690261077080423
0.5;0.86937255859375;10.988167869352795;2.321661679349864;3.3239606470988585
0.5;0.86937255859375;43.70300252402052;2.33247553962356;3.926435984203383
0.5;0.86978515625;71.64080386319633;2.3119085705860027;4.23788059544436
0.5;0.87000244140625;4.110677316368474;2.333986709026244;3.877877308496611
0.5;0.86998779296875;38.18801723948455;2.0626932583542823;2.8552083797078875
0.5;0.87000244140625;10.93690044381498;2.3164581469190035;3.4034743400254435
0.5;0.8708349609375;36.42893589910225;2.3312214584079816;3.2224757654533946
0.5;0.86978515625;60.47697765920073;2.325395196873541;4.469188844479248
0.6;0.86937744140625;21.824445265443114;2.255188037553378;3.818248436728556
0.6;0.869580078125;54.23276483039919;2.311878718447228;3.4797353063390304
0.6;0.8697900390625;24.28216745303688;2.311276282427707;2.764797702224755
0.6;0.87061767578125;60.39230714838421;2.318431514915785;3.5588148164496713
0.6;0.86936279296875;41.807847349036756;2.3236843531323172;3.819250168276507
0.6;0.870205078125;30.507563590695018;2.056841892833789;2.7547483978780076
0.6;0.8691650390625;69.41783218596039;2.3156550292727824;2.984580084437947
0.6;0.87041259765625;31.60194058372882;2.3169262124502206;3.674221803173537
0.6;0.86936279296875;66.58817339734938;2.3263136692141924;3.7146444908065526
0.6;0.86999755859375;36.337034325925984;2.332159996484589;5.635874303414871
0.6;0.86874267578125;30.340055298679744;2.314871846557222;2.583630075368618
0.6;0.8697900390625;33.84434099697054;2.307423426314421;3.5638180242414124
0.6;0.86874755859375;39.49697657156788;2.3177634509912544;3.048126082562836
0.6;0.8702001953125;43.236648106985186;2.309856605364435;4.537851903439601
0.6;0.869150390625;35.81231607844827;2.307157296745466;3.6273715462536265
0.6;0.8702099609375;29.720000111992377;2.3207127091694275;2.588073808511914
0.6;0.86999267578125;26.039197116187236;2.311481723379983;3.0581583107130488
0.6;0.869775390625;31.27277035273181;2.0530259397938764;2.6918900543697037
0.6;0.86875244140625;64.24426940004224;2.3162466711516383;3.9824293759829894
0.6;0.86895751953125;57.0783921976684;2.318162472744693;5.427930561457774
0.6;0.86999755859375;27.01375504451679;2.0479269901688606;3.335118487755862
0.6;0.8702099609375;34.594501376477716;2.3050118735094047;3.0561493716842985
0.6;0.8685205078125;54.76105107968167;2.322993573739343;4.382505176519168
0.7;0.86831787109375;56.67207100809428;2.312588318795933;4.142009607786292
0.7;0.86937255859375;28.920567869376093;2.3021075798292645;3.470604377176072
0.7;0.86832275390625;34.16997076784547;2.322173290645731;3.717244092143729
0.7;0.8685400390625;57.69973820419806;2.308190166306777;3.873648752445257
0.7;0.869580078125;25.716921248317984;2.051749067536118;9.45794955544795
0.7;0.8697900390625;31.13208252214476;2.3173841091352165;18.94395629378606
0.7;0.86998779296875;51.504799813912015;2.3094556406825264;3.509597574171602
0.7;0.86916015625;43.4229311979893;2.2991980439439836;3.1678791301145033
0.7;0.86832763671875;45.495530606057535;2.298811875807407;3.6970308070360987
0.7;0.86875244140625;27.469887188696852;2.0403966499241712;2.517365335275093
0.7;0.86853515625;25.34349462824856;2.298694179221945;2.838427270548576
0.7;0.870205078125;25.882071286608664;2.310357601416816;4.855213508451043
0.7;0.86833251953125;32.995122676258454;2.302387418015014;2.850210730192743
0.7;0.8695654296875;25.950436449183254;2.31356469774331;69.2937746133963
0.7;0.869150390625;32.64865451410721;2.2991039240827993;3.0425064792434977
0.7;0.8697900390625;24.737337964087132;2.3193994559840982;2.848927400361409
0.7;0.8695751953125;21.909880852301626;2.306094408288181;3.1813312373451144
0.7;0.8695751953125;44.86650230841263;2.3073701182969213;3.6639197886832133
0.7;0.86833740234375;54.85592399849025;2.3131293886831146;3.520400763031803
0.7;0.86874755859375;32.209141760209725;2.3098829475615945;3.7772651800263395
0.7;0.86874755859375;35.862424935145484;2.0434013514240137;3.7314331538113787
0.7;0.86937744140625;28.860343770842302;2.298385845457549;3.71432437631344
0.7;0.86831298828125;46.19352617925045;2.3155859708280166;3.873820725517561
0.8;0.8674853515625;49.41818840401809;2.2999853732663076;2.7994095255107054
0.8;0.86895751953125;25.15639940714279;2.2954767447869333;3.616790324448159
0.8;0.86832275390625;28.871003738025202;2.31824853486912;4.331622610455849
0.8;0.86770751953125;42.53012643925043;2.3019946082545144;3.2958135993259483
0.8;0.86895751953125;20.986869161692066;2.045430314577356;4.052353475934063
0.8;0.86936767578125;26.434993436043836;2.3084827856649244;4.149642276764462
0.8;0.86936279296875;42.6949374737275;2.306233361689148;2.739357988229694
0.8;0.86894775390625;37.13229384751838;2.294420516401574;3.3693091232839154
0.8;0.86770263671875;39.75845304807163;2.2899275581414136;3.41360407830223
0.8;0.867919921875;23.307716509955945;2.034360483905336;2.7782199413116735
0.8;0.86999267578125;21.75171057067408;2.310042777257697;4.453784559572536
0.8;0.86832763671875;20.921096449881382;2.2923085826330913;2.8800950730588446
0.8;0.868125;27.639837118983795;2.2938203127714103;3.9954913594470045
0.8;0.86896240234375;23.71444909368383;2.2984301397040667;4.8400360448141555
0.8;0.8681201171875;25.551684828148368;2.031532974559703;4.1323824988945175
0.8;0.86853515625;28.483577323958507;2.2955285248354595;4.644897734419071
0.8;0.8679150390625;47.00758652839163;2.307386301183611;3.5063384740857195
0.8;0.8674755859375;39.837022535602905;2.3112338606957312;4.125890819002732
0.8;0.86895263671875;18.716491601879206;2.3011497864060666;3.101293148710955
0.8;0.86937255859375;20.714986239377573;2.3093472305411877;4.774827195399297
0.8;0.86873291015625;41.24469823122745;2.292762450153259;2.8805940285572538
0.8;0.8691455078125;21.029412181792097;2.304622996001195;4.358504089047083
0.8;0.86916015625;29.613591387031384;2.301735176037111;3.970553986076852
0.9;0.8674951171875;35.09674828826386;2.2841612744028983;4.185820975658244
0.9;0.86873291015625;32.133446218041655;2.2850917667290593;2.4984767476220977
0.9;0.86936279296875;36.76048662316035;2.301458859851722;5.5373903587183015
0.9;0.86916015625;22.461155467681856;2.295816644836968;48.29318851619611
0.9;0.86708740234375;19.775794458590468;2.025728449306636;2.4212445742986697
0.9;0.8675;37.00033715264833;2.294815268433248;2.7706866174965756
0.9;0.86831787109375;24.936884106981974;2.31245353401369;4.282589911496425
0.9;0.8685400390625;22.321924243917916;2.2928917187596656;4.905931806408084
0.9;0.8695751953125;18.61582311789001;2.3059938210592;4.852757350556873
0.9;0.86895751953125;37.1134254023181;2.0353560439132035;3.684813399513478
0.9;0.86665283203125;43.17221403257538;2.294190578214761;2.3307664546698534
0.9;0.86893798828125;17.624822322466;2.2965957503539998;2.808117130839964
0.9;0.86832763671875;25.07912596764648;2.2957115357280182;2.6440513607715603
0.9;0.8674951171875;17.633268568727342;2.287814572866149;3.3962235400382794
0.9;0.8691650390625;17.753998924832494;2.3050919590957335;4.7767000225152945
0.9;0.86874267578125;16.291082870112792;2.2982620443425654;3.000271913984497
0.9;0.86726806640625;32.02136870213701;2.303517928245913;4.088930713527539
0.9;0.86831787109375;35.94324419055452;2.2878662620435652;4.358491811193302
0.9;0.86810546875;24.519883223561536;2.2859605814056727;3.2665582497139414
0.9;0.86707763671875;27.426245662113946;2.01850656803341;3.8237759263034903
0.9;0.8685400390625;20.37681620927137;2.2898043765133904;3.504709443738559
0.9;0.86791015625;23.37763316055721;2.285405756290277;3.6884765304609344
